	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
4561	79	Random Controller(3)	M 2_8_times_3_7	1	JCommTable6.R1C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable6.R1C0	22	M  JCommTable6.R1C0	13	Single-KC	79	0.9390047421235606
4562	80	Random Controller(3)	M 2_8_times_3_7	1	JCommTable6.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable6.R0C0	20	M  JCommTable6.R0C0	13	Single-KC	80	0.9034845022654692
4563	81	Random Controller(3)	M 2_8_times_3_7	1	done	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	done	20	M  done	13	Single-KC	81	0.9991441596227139
4564	82	Random Controller(3)	M 3_7_times_2_8	1	JCommTable6.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R1C0	23	M  JCommTable6.R1C0	14	Single-KC	82	0.9502272918901655
4565	83	Random Controller(3)	M 3_7_times_2_8	1	JCommTable6.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R0C0	21	M  JCommTable6.R0C0	14	Single-KC	83	0.9195934452491
4566	84	Random Controller(3)	M 3_7_times_2_8	1	done	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	done	21	M  done	14	Single-KC	84	0.9995558179157978
4567	85	Random Controller(3)	AS 2_5_plus_4_5	1	JCommTable4.R1C0	1/1/1970 0:29	1/1/1970 0:29		1/1/1970 0:29	incorrect	1	0	0	JCommTable4.R1C0	5	AS JCommTable4.R1C0	2	Single-KC	85	1.8623713454898456e-12
4568	86	Random Controller(3)	AS 2_5_plus_4_5	1	JCommTable6.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R0C0	22	AS JCommTable6.R0C0	3	Single-KC	86	0.43740239950136467
4569	87	Random Controller(3)	AS 2_5_plus_4_5	1	JCommTable6.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R1C0	24	AS JCommTable6.R1C0	4	Single-KC	87	0.6683475343245576
4570	88	Random Controller(3)	AS 2_5_plus_4_5	1	done	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	done	22	AS done	4	Single-KC	88	0.9659223293372546
4571	89	Random Controller(3)	M 3_10_times_4_5	1	JCommTable6.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R1C0	25	M  JCommTable6.R1C0	15	Single-KC	89	0.9594741139786548
4572	90	Random Controller(3)	M 3_10_times_4_5	1	JCommTable6.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R0C0	23	M  JCommTable6.R0C0	15	Single-KC	90	0.93321247320859
4573	91	Random Controller(3)	M 3_10_times_4_5	1	done	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	done	23	M  done	15	Single-KC	91	0.9997695146933039
4574	92	Random Controller(3)	M 2_3_times_5_6	1	JCommTable6.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R1C0	26	M  JCommTable6.R1C0	16	Single-KC	92	0.9670625988792109
4575	93	Random Controller(3)	M 2_3_times_5_6	1	JCommTable6.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R0C0	24	M  JCommTable6.R0C0	16	Single-KC	93	0.944663558416801
4576	94	Random Controller(3)	M 2_3_times_5_6	1	done	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	done	24	M  done	16	Single-KC	94	0.9998804138775336
4577	95	Random Controller(3)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 0:29	1/1/1970 0:29		1/1/1970 0:29	incorrect	1	0	0	JCommTable6.R1C0	27	AD JCommTable6.R1C0	7	Single-KC	95	0.37101446481727246
4578	96	Random Controller(3)	AD 4_5_plus_2_7	1	JCommTable8.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable8.R0C0	5	AD JCommTable8.R0C0	3	Single-KC	96	0.68987269940086
4579	97	Random Controller(3)	AD 4_5_plus_2_7	1	JCommTable4.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable4.R1C0	6	AD JCommTable4.R1C0	3	Single-KC	97	0.46905877014422814
4580	98	Random Controller(3)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 0:29	1/1/1970 0:29		1/1/1970 0:29	incorrect	1	0	0	JCommTable6.R1C0	28	AD JCommTable6.R1C0	8	Single-KC	98	0.40056516302556266
4581	99	Random Controller(3)	AD 4_5_plus_2_7	1	JCommTable6.R0C0	1/1/1970 0:29	1/1/1970 0:29		1/1/1970 0:29	incorrect	1	0	0	JCommTable6.R0C0	25	AD JCommTable6.R0C0	6	Single-KC	99	0.35792518760680564
4582	100	Random Controller(3)	AD 4_5_plus_2_7	1	JCommTable4.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	hint	0	1	1	JCommTable4.R0C0	5	AD JCommTable4.R0C0	3	Single-KC	100	0.4449699833270947
4583	101	Random Controller(3)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 0:29	1/1/1970 0:29		1/1/1970 0:29	incorrect	1	0	0	JCommTable6.R1C0	29	AD JCommTable6.R1C0	9	Single-KC	101	0.43085725760727
4584	102	Random Controller(3)	AD 4_5_plus_2_7	1	JCommTable5.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable5.R1C0	5	AD JCommTable5.R1C0	4	Single-KC	102	0.5253473249675017
4585	103	Random Controller(3)	AD 4_5_plus_2_7	1	JCommTable6.R0C0	1/1/1970 0:29	1/1/1970 0:29		1/1/1970 0:29	incorrect	1	0	0	JCommTable6.R0C0	26	AD JCommTable6.R0C0	7	Single-KC	103	0.38810394094437894
4586	104	Random Controller(3)	AD 4_5_plus_2_7	1	JCommTable5.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable5.R0C0	4	AD JCommTable5.R0C0	4	Single-KC	104	0.42994219690017904
4587	105	Random Controller(3)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R1C0	30	AD JCommTable6.R1C0	10	Single-KC	105	0.46167580993489177
4588	106	Random Controller(3)	AD 4_5_plus_2_7	1	JCommTable6.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	incorrect	1	1	0	JCommTable6.R0C0	27	AD JCommTable6.R0C0	8	Single-KC	106	0.41916608284578516
4589	107	Random Controller(3)	AD 4_5_plus_2_7	1	done	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	done	25	AD done	5	Single-KC	107	0.8569058656277347
4590	108	Random Controller(3)	AD 6_7_plus_1_6	1	JCommTable6.R1C0	1/1/1970 0:30	1/1/1970 0:30		1/1/1970 0:30	incorrect	1	0	0	JCommTable6.R1C0	31	AD JCommTable6.R1C0	11	Single-KC	108	0.49279009130330026
4591	109	Random Controller(3)	AD 6_7_plus_1_6	1	JCommTable8.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	hint	0	1	1	JCommTable8.R0C0	6	AD JCommTable8.R0C0	4	Single-KC	109	0.8124770588297119
4592	110	Random Controller(3)	AD 6_7_plus_1_6	1	JCommTable5.R1C0	1/1/1970 0:30	1/1/1970 0:30		1/1/1970 0:30	incorrect	1	0	0	JCommTable5.R1C0	6	AD JCommTable5.R1C0	5	Single-KC	110	0.5776452339475902
4593	111	Random Controller(3)	AD 6_7_plus_1_6	1	JCommTable4.R1C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable4.R1C0	7	AD JCommTable4.R1C0	4	Single-KC	111	0.5631817615605085
4594	112	Random Controller(3)	AD 6_7_plus_1_6	1	JCommTable4.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable4.R0C0	6	AD JCommTable4.R0C0	4	Single-KC	112	0.5123160000713243
4595	113	Random Controller(3)	AD 6_7_plus_1_6	1	JCommTable5.R1C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable5.R1C0	7	AD JCommTable5.R1C0	6	Single-KC	113	0.6282583234381224
4596	114	Random Controller(3)	AD 6_7_plus_1_6	1	JCommTable5.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable5.R0C0	5	AD JCommTable5.R0C0	5	Single-KC	114	0.4819646871515452
4597	115	Random Controller(3)	AD 6_7_plus_1_6	1	JCommTable6.R1C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable6.R1C0	32	AD JCommTable6.R1C0	12	Single-KC	115	0.5239603239332427
4598	116	Random Controller(3)	AD 6_7_plus_1_6	1	JCommTable6.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable6.R0C0	28	AD JCommTable6.R0C0	9	Single-KC	116	0.45088240854889755
4599	117	Random Controller(3)	AD 6_7_plus_1_6	1	done	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	done	26	AD done	6	Single-KC	117	0.9195972628506774
4600	118	Random Controller(3)	AS 1_7_plus_3_7	1	JCommTable8.R0C0	1/1/1970 0:30	1/1/1970 0:30		1/1/1970 0:30	incorrect	1	0	0	JCommTable8.R0C0	7	AS JCommTable8.R0C0	2	Single-KC	118	1.7577228657522583e-15
4601	119	Random Controller(3)	AS 1_7_plus_3_7	1	JCommTable6.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable6.R0C0	29	AS JCommTable6.R0C0	4	Single-KC	119	0.583989342650324
4602	120	Random Controller(3)	AS 1_7_plus_3_7	1	JCommTable6.R1C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable6.R1C0	33	AS JCommTable6.R1C0	5	Single-KC	120	0.8013029647939149
4603	121	Random Controller(3)	AS 1_7_plus_3_7	1	done	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	done	27	AS done	5	Single-KC	121	0.986854783334984
4604	122	Random Controller(3)	M 5_9_times_3_7	1	JCommTable6.R1C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable6.R1C0	34	M  JCommTable6.R1C0	17	Single-KC	122	0.9732697241600239
4605	123	Random Controller(3)	M 5_9_times_3_7	1	JCommTable6.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable6.R0C0	30	M  JCommTable6.R0C0	17	Single-KC	123	0.9542475495752902
4606	124	Random Controller(3)	M 5_9_times_3_7	1	done	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	done	28	M  done	17	Single-KC	124	0.9999379566634088
4607	125	Random Controller(3)	M 1_2_times_2_3	1	JCommTable6.R1C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable6.R1C0	35	M  JCommTable6.R1C0	18	Single-KC	125	0.978333310850893
4608	126	Random Controller(3)	M 1_2_times_2_3	1	JCommTable6.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable6.R0C0	31	M  JCommTable6.R0C0	18	Single-KC	126	0.9622379948826142
4609	127	Random Controller(3)	M 1_2_times_2_3	1	done	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	done	29	M  done	18	Single-KC	127	0.9999678117415102
4610	128	Random Controller(3)	AD 5_6_plus_5_7	1	JCommTable8.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable8.R0C0	8	AD JCommTable8.R0C0	5	Single-KC	128	0.8940551464093145
4611	129	Random Controller(3)	AD 5_6_plus_5_7	1	JCommTable4.R1C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable4.R1C0	8	AD JCommTable4.R1C0	5	Single-KC	129	0.652964062356161
4612	130	Random Controller(3)	AD 5_6_plus_5_7	1	JCommTable4.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable4.R0C0	7	AD JCommTable4.R0C0	5	Single-KC	130	0.579217822380807
4613	131	Random Controller(3)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 0:31	1/1/1970 0:31		1/1/1970 0:31	incorrect	1	0	0	JCommTable5.R0C0	6	AD JCommTable5.R0C0	6	Single-KC	131	0.5343811243387685
4614	132	Random Controller(3)	AD 5_6_plus_5_7	1	JCommTable5.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable5.R1C0	8	AD JCommTable5.R1C0	7	Single-KC	132	0.6762059885744065
4615	133	Random Controller(3)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	incorrect	1	1	1	JCommTable5.R0C0	7	AD JCommTable5.R0C0	7	Single-KC	133	0.5860491206449061
4616	134	Random Controller(3)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable6.R1C0	36	AD JCommTable6.R1C0	13	Single-KC	134	0.554945003477754
4617	135	Random Controller(3)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable6.R0C0	32	AD JCommTable6.R0C0	10	Single-KC	135	0.48300294142902966
4618	136	Random Controller(3)	AD 5_6_plus_5_7	1	done	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	done	30	AD done	7	Single-KC	136	0.9562258143842451
4619	137	Random Controller(3)	M 3_4_times_1_8	1	JCommTable6.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable6.R1C0	37	M  JCommTable6.R1C0	19	Single-KC	137	0.9824549804936857
4620	138	Random Controller(3)	M 3_4_times_1_8	1	JCommTable6.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable6.R0C0	33	M  JCommTable6.R0C0	19	Single-KC	138	0.9688784595468972
4621	139	Random Controller(3)	M 3_4_times_1_8	1	done	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	done	31	M  done	19	Single-KC	139	0.9999833008803806
4622	140	Random Controller(3)	M 4_9_times_3_4	1	JCommTable6.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable6.R1C0	38	M  JCommTable6.R1C0	20	Single-KC	140	0.9858039591661557
4623	141	Random Controller(3)	M 4_9_times_3_4	1	JCommTable6.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable6.R0C0	34	M  JCommTable6.R0C0	20	Single-KC	141	0.9743822841770038
4624	142	Random Controller(3)	M 4_9_times_3_4	1	done	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	done	32	M  done	20	Single-KC	142	0.9999913366385563
4625	143	Random Controller(3)	AD 4_9_plus_3_4	1	JCommTable8.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable8.R0C0	9	AD JCommTable8.R0C0	6	Single-KC	143	0.9426493942676075
4626	144	Random Controller(3)	AD 4_9_plus_3_4	1	JCommTable5.R1C0	1/1/1970 0:31	1/1/1970 0:31		1/1/1970 0:31	incorrect	1	0	0	JCommTable5.R1C0	9	AD JCommTable5.R1C0	8	Single-KC	144	0.7207184543113436
4627	145	Random Controller(3)	AD 4_9_plus_3_4	1	JCommTable4.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	hint	0	1	1	JCommTable4.R1C0	9	AD JCommTable4.R1C0	6	Single-KC	145	0.7330401614258298
4628	146	Random Controller(3)	AD 4_9_plus_3_4	1	JCommTable4.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable4.R0C0	8	AD JCommTable4.R0C0	6	Single-KC	146	0.6433313340581065
4629	147	Random Controller(3)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 0:31	1/1/1970 0:31		1/1/1970 0:31	incorrect	1	0	0	JCommTable6.R1C0	39	AD JCommTable6.R1C0	14	Single-KC	147	0.5855083337409536
4630	148	Random Controller(3)	AD 4_9_plus_3_4	1	JCommTable5.R0C0	1/1/1970 0:31	1/1/1970 0:31		1/1/1970 0:31	incorrect	1	0	0	JCommTable5.R0C0	8	AD JCommTable5.R0C0	8	Single-KC	148	0.6358902655041118
4631	149	Random Controller(3)	AD 4_9_plus_3_4	1	JCommTable5.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	hint	0	1	1	JCommTable5.R1C0	10	AD JCommTable5.R1C0	9	Single-KC	149	0.7612720455718482
4632	150	Random Controller(3)	AD 4_9_plus_3_4	1	JCommTable5.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	hint	0	1	1	JCommTable5.R0C0	9	AD JCommTable5.R0C0	9	Single-KC	150	0.6829766295962405
4633	151	Random Controller(3)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable6.R1C0	40	AD JCommTable6.R1C0	15	Single-KC	151	0.6154272919505296
4634	152	Random Controller(3)	AD 4_9_plus_3_4	1	JCommTable6.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable6.R0C0	35	AD JCommTable6.R0C0	11	Single-KC	152	0.5152645442880043
4635	153	Random Controller(3)	AD 4_9_plus_3_4	1	done	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	done	33	AD done	8	Single-KC	153	0.9765924783369446
4636	154	Random Controller(3)	AS 7_9_plus_4_9	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R0C0	36	AS JCommTable6.R0C0	5	Single-KC	154	0.7170863924204957
4637	155	Random Controller(3)	AS 7_9_plus_4_9	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R1C0	41	AS JCommTable6.R1C0	6	Single-KC	155	0.8897504984950837
4638	156	Random Controller(3)	AS 7_9_plus_4_9	1	done	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	done	34	AS done	6	Single-KC	156	0.9949959388408673
4639	157	Random Controller(3)	M 3_7_times_5_9	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R1C0	42	M  JCommTable6.R1C0	21	Single-KC	157	0.98852115648171
4640	158	Random Controller(3)	M 3_7_times_5_9	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R0C0	37	M  JCommTable6.R0C0	21	Single-KC	158	0.9789339241761029
4641	159	Random Controller(3)	M 3_7_times_5_9	1	done	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	done	35	M  done	21	Single-KC	159	0.999995505539035
4642	160	Random Controller(3)	M 4_5_times_3_10	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R1C0	43	M  JCommTable6.R1C0	22	Single-KC	160	0.9907231620882236
4643	161	Random Controller(3)	M 4_5_times_3_10	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R0C0	38	M  JCommTable6.R0C0	22	Single-KC	161	0.9826912152380639
4644	162	Random Controller(3)	M 4_5_times_3_10	1	done	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	done	36	M  done	22	Single-KC	162	0.9999976683255141
4645	163	Random Controller(3)	M 5_6_times_2_3	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R1C0	44	M  JCommTable6.R1C0	23	Single-KC	163	0.9925059556554698
4646	164	Random Controller(3)	M 5_6_times_2_3	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R0C0	39	M  JCommTable6.R0C0	23	Single-KC	164	0.9857880944646513
4647	165	Random Controller(3)	M 5_6_times_2_3	1	done	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	done	37	M  done	23	Single-KC	165	0.9999987903554415
4648	166	Random Controller(3)	M 2_5_times_5_3	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R1C0	45	M  JCommTable6.R1C0	24	Single-KC	166	0.9939482303771506
4649	167	Random Controller(3)	M 2_5_times_5_3	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R0C0	40	M  JCommTable6.R0C0	24	Single-KC	167	0.9883374575328128
4650	168	Random Controller(3)	M 2_5_times_5_3	1	done	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	done	38	M  done	24	Single-KC	168	0.9999993724513533
4651	169	Random Controller(3)	AS 2_6_plus_3_6	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R0C0	41	AS JCommTable6.R0C0	6	Single-KC	169	0.8206765112906707
4652	170	Random Controller(3)	AS 2_6_plus_3_6	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R1C0	46	AS JCommTable6.R1C0	7	Single-KC	170	0.9416916349369628
4653	171	Random Controller(3)	AS 2_6_plus_3_6	1	done	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	done	39	AS done	7	Single-KC	171	0.9981047599287529
4654	172	Random Controller(3)	M 1_6_times_1_3	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R1C0	47	M  JCommTable6.R1C0	25	Single-KC	172	0.9951142968841583
4655	173	Random Controller(3)	M 1_6_times_1_3	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R0C0	42	M  JCommTable6.R0C0	25	Single-KC	173	0.9904339479351588
4656	174	Random Controller(3)	M 1_6_times_1_3	1	done	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	done	40	M  done	25	Single-KC	174	0.9999996744356093
4657	175	Random Controller(3)	AD 1_2_plus_2_3	1	JCommTable8.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable8.R0C0	10	AD JCommTable8.R0C0	7	Single-KC	175	0.9697098190074936
4658	176	Random Controller(3)	AD 1_2_plus_2_3	1	JCommTable4.R1C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable4.R1C0	10	AD JCommTable4.R1C0	7	Single-KC	176	0.8002904671253043
4659	177	Random Controller(3)	AD 1_2_plus_2_3	1	JCommTable4.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable4.R0C0	9	AD JCommTable4.R0C0	7	Single-KC	177	0.7026903168337304
4660	178	Random Controller(3)	AD 1_2_plus_2_3	1	JCommTable5.R1C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable5.R1C0	11	AD JCommTable5.R1C0	10	Single-KC	178	0.7975907706091124
4661	179	Random Controller(3)	AD 1_2_plus_2_3	1	JCommTable5.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable5.R0C0	10	AD JCommTable5.R0C0	10	Single-KC	179	0.7265919304467867
4662	180	Random Controller(3)	AD 1_2_plus_2_3	1	JCommTable6.R1C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable6.R1C0	48	AD JCommTable6.R1C0	16	Single-KC	180	0.6444978834359678
4663	181	Random Controller(3)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable6.R0C0	43	AD JCommTable6.R0C0	12	Single-KC	181	0.5473994282252298
