Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)
124	BKT Controller(7)	AD 5_4_plus_8_8	1	JCommTable8.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	124	JCommTable8.R0C0	9	AD JCommTable8.R0C0	7
125	BKT Controller(7)	AD 5_4_plus_8_8	1	JCommTable4.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	125	JCommTable4.R1C0	9	AD JCommTable4.R1C0	7
126	BKT Controller(7)	AD 5_4_plus_8_8	1	JCommTable5.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	126	JCommTable5.R1C0	8	AD JCommTable5.R1C0	8
127	BKT Controller(7)	AD 5_4_plus_8_8	1	JCommTable5.R0C0	1/1/1970 0:56	1/1/1970 0:56		1/1/1970 0:56	incorrect	1	0	0	Single-KC	127	JCommTable5.R0C0	11	AD JCommTable5.R0C0	9
128	BKT Controller(7)	AD 5_4_plus_8_8	1	JCommTable4.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	128	JCommTable4.R0C0	11	AD JCommTable4.R0C0	10
129	BKT Controller(7)	AD 5_4_plus_8_8	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56		1/1/1970 0:56	incorrect	1	0	0	Single-KC	129	JCommTable6.R1C0	30	AD JCommTable6.R1C0	13
130	BKT Controller(7)	AD 5_4_plus_8_8	1	JCommTable5.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	130	JCommTable5.R0C0	12	AD JCommTable5.R0C0	10
131	BKT Controller(7)	AD 5_4_plus_8_8	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	1	1	0	Single-KC	131	JCommTable6.R1C0	31	AD JCommTable6.R1C0	14
132	BKT Controller(7)	AD 5_4_plus_8_8	1	JCommTable6.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	132	JCommTable6.R0C0	29	AD JCommTable6.R0C0	14
133	BKT Controller(7)	AD 5_4_plus_8_8	1	done	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	133	done	24	AD done	7
134	BKT Controller(7)	M 2_8_times_7_3	1	JCommTable8.R0C0	1/1/1970 0:56	1/1/1970 0:56		1/1/1970 0:56	incorrect	1	0	0	Single-KC	134	JCommTable8.R0C0	10	M  JCommTable8.R0C0	2
135	BKT Controller(7)	M 2_8_times_7_3	1	JCommTable6.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	135	JCommTable6.R0C0	30	M  JCommTable6.R0C0	5
136	BKT Controller(7)	M 2_8_times_7_3	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	hint	0	1	1	Single-KC	136	JCommTable6.R1C0	32	M  JCommTable6.R1C0	7
137	BKT Controller(7)	M 2_8_times_7_3	1	done	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	137	done	25	M  done	5
138	BKT Controller(7)	M 5_4_times_4_3	1	JCommTable6.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	138	JCommTable6.R0C0	31	M  JCommTable6.R0C0	6
139	BKT Controller(7)	M 5_4_times_4_3	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	139	JCommTable6.R1C0	33	M  JCommTable6.R1C0	8
140	BKT Controller(7)	M 5_4_times_4_3	1	done	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	Single-KC	140	done	26	M  done	6
1	BKT Controller(8)	M 3_2_times_7_4	1	JCommTable6.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	hint	1	1	1	Single-KC	1	JCommTable6.R0C0	1	M  JCommTable6.R0C0	1
2	BKT Controller(8)	M 3_2_times_7_4	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:57	hint	1	1	1	Single-KC	2	JCommTable6.R1C0	1	M  JCommTable6.R1C0	1
3	BKT Controller(8)	M 3_2_times_7_4	1	done	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	hint	0	1	1	Single-KC	3	done	1	M  done	1
4	BKT Controller(8)	M 8_8_times_3_3	1	done	1/1/1970 0:57	1/1/1970 0:57		1/1/1970 0:57	incorrect	1	0	0	Single-KC	4	done	2	M  done	2
5	BKT Controller(8)	M 8_8_times_3_3	1	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	Single-KC	5	JCommTable6.R0C0	2	M  JCommTable6.R0C0	2
6	BKT Controller(8)	M 8_8_times_3_3	1	JCommTable6.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	Single-KC	6	JCommTable6.R1C0	2	M  JCommTable6.R1C0	2
7	BKT Controller(8)	M 8_8_times_3_3	1	done	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	hint	0	1	1	Single-KC	7	done	3	M  done	3
8	BKT Controller(8)	AS 9_7_plus_9_7	1	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57		1/1/1970 0:57	incorrect	1	0	0	Single-KC	8	JCommTable6.R0C0	3	AS JCommTable6.R0C0	1
9	BKT Controller(8)	AS 9_7_plus_9_7	1	JCommTable6.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	incorrect	2	1	1	Single-KC	9	JCommTable6.R1C0	3	AS JCommTable6.R1C0	1
10	BKT Controller(8)	AS 9_7_plus_9_7	1	done	1/1/1970 0:57	1/1/1970 0:57		1/1/1970 0:57	incorrect	1	0	0	Single-KC	10	done	4	AS done	1
11	BKT Controller(8)	AS 9_7_plus_9_7	1	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	hint	1	1	1	Single-KC	11	JCommTable6.R0C0	4	AS JCommTable6.R0C0	2
12	BKT Controller(8)	AS 9_7_plus_9_7	1	done	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	Single-KC	12	done	5	AS done	2
13	BKT Controller(8)	AD 9_8_plus_4_5	1	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57		1/1/1970 0:57	incorrect	1	0	0	Single-KC	13	JCommTable6.R0C0	5	AD JCommTable6.R0C0	1
14	BKT Controller(8)	AD 9_8_plus_4_5	1	JCommTable6.R1C0	1/1/1970 0:57	1/1/1970 0:57		1/1/1970 0:57	incorrect	1	0	0	Single-KC	14	JCommTable6.R1C0	4	AD JCommTable6.R1C0	1
15	BKT Controller(8)	AD 9_8_plus_4_5	1	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57		1/1/1970 0:57	incorrect	1	0	0	Single-KC	15	JCommTable6.R0C0	6	AD JCommTable6.R0C0	2
16	BKT Controller(8)	AD 9_8_plus_4_5	1	JCommTable6.R1C0	1/1/1970 0:57	1/1/1970 0:57		1/1/1970 0:57	incorrect	1	0	0	Single-KC	16	JCommTable6.R1C0	5	AD JCommTable6.R1C0	2
17	BKT Controller(8)	AD 9_8_plus_4_5	1	JCommTable8.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	hint	1	1	1	Single-KC	17	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1
18	BKT Controller(8)	AD 9_8_plus_4_5	1	JCommTable4.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	hint	1	1	1	Single-KC	18	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1
19	BKT Controller(8)	AD 9_8_plus_4_5	1	JCommTable4.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:58	hint	1	1	1	Single-KC	19	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1
20	BKT Controller(8)	AD 9_8_plus_4_5	1	JCommTable5.R1C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	hint	1	1	1	Single-KC	20	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1
21	BKT Controller(8)	AD 9_8_plus_4_5	1	JCommTable5.R0C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	hint	1	1	1	Single-KC	21	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1
22	BKT Controller(8)	AD 9_8_plus_4_5	1	JCommTable6.R1C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	hint	1	1	1	Single-KC	22	JCommTable6.R1C0	6	AD JCommTable6.R1C0	3
23	BKT Controller(8)	AD 9_8_plus_4_5	1	JCommTable6.R0C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	hint	1	1	1	Single-KC	23	JCommTable6.R0C0	7	AD JCommTable6.R0C0	3
24	BKT Controller(8)	AD 9_8_plus_4_5	1	done	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	Single-KC	24	done	6	AD done	1
25	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable4.R1C0	1/1/1970 0:58	1/1/1970 0:58		1/1/1970 0:58	incorrect	1	0	0	Single-KC	25	JCommTable4.R1C0	2	AD JCommTable4.R1C0	2
26	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable5.R1C0	1/1/1970 0:58	1/1/1970 0:58		1/1/1970 0:58	incorrect	1	0	0	Single-KC	26	JCommTable5.R1C0	2	AD JCommTable5.R1C0	2
27	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 0:58	1/1/1970 0:58		1/1/1970 0:58	incorrect	1	0	0	Single-KC	27	JCommTable4.R0C0	2	AD JCommTable4.R0C0	2
28	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 0:58	1/1/1970 0:58		1/1/1970 0:58	incorrect	1	0	0	Single-KC	28	JCommTable6.R0C0	8	AD JCommTable6.R0C0	4
29	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 0:58	1/1/1970 0:58		1/1/1970 0:58	incorrect	1	0	0	Single-KC	29	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2
30	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable8.R0C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	Single-KC	30	JCommTable8.R0C0	2	AD JCommTable8.R0C0	2
31	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 0:58	1/1/1970 0:58		1/1/1970 0:58	incorrect	1	0	0	Single-KC	31	JCommTable4.R0C0	3	AD JCommTable4.R0C0	3
32	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 0:58	1/1/1970 0:58		1/1/1970 0:58	incorrect	1	0	0	Single-KC	32	JCommTable6.R0C0	9	AD JCommTable6.R0C0	5
33	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable4.R1C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	hint	0	1	1	Single-KC	33	JCommTable4.R1C0	3	AD JCommTable4.R1C0	3
34	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable5.R1C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	Single-KC	34	JCommTable5.R1C0	3	AD JCommTable5.R1C0	3
35	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 0:58	1/1/1970 0:58		1/1/1970 0:58	incorrect	1	0	0	Single-KC	35	JCommTable6.R1C0	7	AD JCommTable6.R1C0	4
36	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 0:58	1/1/1970 0:58		1/1/1970 0:58	incorrect	1	0	0	Single-KC	36	JCommTable5.R0C0	3	AD JCommTable5.R0C0	3
37	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	hint	0	1	1	Single-KC	37	JCommTable4.R0C0	4	AD JCommTable4.R0C0	4
38	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	hint	1	1	1	Single-KC	38	JCommTable5.R0C0	4	AD JCommTable5.R0C0	4
39	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	Single-KC	39	JCommTable6.R1C0	8	AD JCommTable6.R1C0	5
40	BKT Controller(8)	AD 6_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	40	JCommTable6.R0C0	10	AD JCommTable6.R0C0	6
41	BKT Controller(8)	AD 6_8_plus_1_3	1	done	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	41	done	7	AD done	2
42	BKT Controller(8)	AD 6_9_plus_7_1	1	JCommTable8.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	42	JCommTable8.R0C0	3	AD JCommTable8.R0C0	3
43	BKT Controller(8)	AD 6_9_plus_7_1	1	JCommTable4.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	43	JCommTable4.R1C0	4	AD JCommTable4.R1C0	4
44	BKT Controller(8)	AD 6_9_plus_7_1	1	JCommTable5.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	44	JCommTable5.R1C0	4	AD JCommTable5.R1C0	4
45	BKT Controller(8)	AD 6_9_plus_7_1	1	JCommTable4.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	1	1	0	Single-KC	45	JCommTable4.R0C0	5	AD JCommTable4.R0C0	5
46	BKT Controller(8)	AD 6_9_plus_7_1	1	JCommTable6.R1C0	1/1/1970 0:59	1/1/1970 0:59		1/1/1970 0:59	incorrect	1	0	0	Single-KC	46	JCommTable6.R1C0	9	AD JCommTable6.R1C0	6
47	BKT Controller(8)	AD 6_9_plus_7_1	1	JCommTable5.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	47	JCommTable5.R0C0	5	AD JCommTable5.R0C0	5
48	BKT Controller(8)	AD 6_9_plus_7_1	1	JCommTable6.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	1	1	0	Single-KC	48	JCommTable6.R1C0	10	AD JCommTable6.R1C0	7
49	BKT Controller(8)	AD 6_9_plus_7_1	1	JCommTable6.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	49	JCommTable6.R0C0	11	AD JCommTable6.R0C0	7
50	BKT Controller(8)	AD 6_9_plus_7_1	1	done	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	50	done	8	AD done	3
51	BKT Controller(8)	AD 8_10_plus_5_10	1	JCommTable8.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	51	JCommTable8.R0C0	4	AD JCommTable8.R0C0	4
52	BKT Controller(8)	AD 8_10_plus_5_10	1	JCommTable4.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	52	JCommTable4.R1C0	5	AD JCommTable4.R1C0	5
53	BKT Controller(8)	AD 8_10_plus_5_10	1	JCommTable5.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	53	JCommTable5.R1C0	5	AD JCommTable5.R1C0	5
54	BKT Controller(8)	AD 8_10_plus_5_10	1	JCommTable4.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	54	JCommTable4.R0C0	6	AD JCommTable4.R0C0	6
55	BKT Controller(8)	AD 8_10_plus_5_10	1	JCommTable5.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	55	JCommTable5.R0C0	6	AD JCommTable5.R0C0	6
56	BKT Controller(8)	AD 8_10_plus_5_10	1	JCommTable6.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	56	JCommTable6.R1C0	11	AD JCommTable6.R1C0	8
57	BKT Controller(8)	AD 8_10_plus_5_10	1	JCommTable6.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	57	JCommTable6.R0C0	12	AD JCommTable6.R0C0	8
58	BKT Controller(8)	AD 8_10_plus_5_10	1	done	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	58	done	9	AD done	4
59	BKT Controller(8)	AS 2_2_plus_6_2	1	JCommTable8.R0C0	1/1/1970 0:59	1/1/1970 0:59		1/1/1970 0:59	incorrect	1	0	0	Single-KC	59	JCommTable8.R0C0	5	AS JCommTable8.R0C0	1
60	BKT Controller(8)	AS 2_2_plus_6_2	1	JCommTable6.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	Single-KC	60	JCommTable6.R0C0	13	AS JCommTable6.R0C0	3
61	BKT Controller(8)	AS 2_2_plus_6_2	1	done	1/1/1970 0:59	1/1/1970 0:59		1/1/1970 0:59	incorrect	1	0	0	Single-KC	61	done	10	AS done	3
62	BKT Controller(8)	AS 2_2_plus_6_2	1	JCommTable6.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	incorrect	1	1	1	Single-KC	62	JCommTable6.R1C0	12	AS JCommTable6.R1C0	2
63	BKT Controller(8)	AS 2_2_plus_6_2	1	done	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	63	done	11	AS done	4
64	BKT Controller(8)	AD 1_9_plus_1_8	1	JCommTable8.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	64	JCommTable8.R0C0	6	AD JCommTable8.R0C0	5
65	BKT Controller(8)	AD 1_9_plus_1_8	1	JCommTable4.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	1	1	0	Single-KC	65	JCommTable4.R1C0	6	AD JCommTable4.R1C0	6
66	BKT Controller(8)	AD 1_9_plus_1_8	1	JCommTable5.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	66	JCommTable5.R1C0	6	AD JCommTable5.R1C0	6
67	BKT Controller(8)	AD 1_9_plus_1_8	1	JCommTable6.R0C0	1/1/1970 1:00	1/1/1970 1:00		1/1/1970 1:00	incorrect	1	0	0	Single-KC	67	JCommTable6.R0C0	14	AD JCommTable6.R0C0	9
68	BKT Controller(8)	AD 1_9_plus_1_8	1	JCommTable4.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	68	JCommTable4.R0C0	7	AD JCommTable4.R0C0	7
69	BKT Controller(8)	AD 1_9_plus_1_8	1	JCommTable5.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	1	1	0	Single-KC	69	JCommTable5.R0C0	7	AD JCommTable5.R0C0	7
70	BKT Controller(8)	AD 1_9_plus_1_8	1	JCommTable6.R1C0	1/1/1970 1:00	1/1/1970 1:00		1/1/1970 1:00	incorrect	1	0	0	Single-KC	70	JCommTable6.R1C0	13	AD JCommTable6.R1C0	9
71	BKT Controller(8)	AD 1_9_plus_1_8	1	JCommTable6.R0C0	1/1/1970 1:00	1/1/1970 1:00		1/1/1970 1:00	incorrect	1	0	0	Single-KC	71	JCommTable6.R0C0	15	AD JCommTable6.R0C0	10
72	BKT Controller(8)	AD 1_9_plus_1_8	1	JCommTable6.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	72	JCommTable6.R1C0	14	AD JCommTable6.R1C0	10
73	BKT Controller(8)	AD 1_9_plus_1_8	1	JCommTable6.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	73	JCommTable6.R0C0	16	AD JCommTable6.R0C0	11
74	BKT Controller(8)	AD 1_9_plus_1_8	1	done	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	74	done	12	AD done	5
75	BKT Controller(8)	M 9_2_times_4_5	1	JCommTable8.R0C0	1/1/1970 1:00	1/1/1970 1:00		1/1/1970 1:00	incorrect	1	0	0	Single-KC	75	JCommTable8.R0C0	7	M  JCommTable8.R0C0	1
76	BKT Controller(8)	M 9_2_times_4_5	1	JCommTable6.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	76	JCommTable6.R1C0	15	M  JCommTable6.R1C0	3
77	BKT Controller(8)	M 9_2_times_4_5	1	JCommTable6.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	incorrect	1	1	0	Single-KC	77	JCommTable6.R0C0	17	M  JCommTable6.R0C0	3
78	BKT Controller(8)	M 9_2_times_4_5	1	done	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	78	done	13	M  done	4
79	BKT Controller(8)	AD 10_3_plus_10_1	1	JCommTable8.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	79	JCommTable8.R0C0	8	AD JCommTable8.R0C0	6
80	BKT Controller(8)	AD 10_3_plus_10_1	1	JCommTable5.R1C0	1/1/1970 1:00	1/1/1970 1:00		1/1/1970 1:00	incorrect	1	0	0	Single-KC	80	JCommTable5.R1C0	7	AD JCommTable5.R1C0	7
81	BKT Controller(8)	AD 10_3_plus_10_1	1	JCommTable4.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	81	JCommTable4.R1C0	7	AD JCommTable4.R1C0	7
82	BKT Controller(8)	AD 10_3_plus_10_1	1	JCommTable5.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	82	JCommTable5.R1C0	8	AD JCommTable5.R1C0	8
83	BKT Controller(8)	AD 10_3_plus_10_1	1	JCommTable4.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	83	JCommTable4.R0C0	8	AD JCommTable4.R0C0	8
84	BKT Controller(8)	AD 10_3_plus_10_1	1	JCommTable5.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	84	JCommTable5.R0C0	8	AD JCommTable5.R0C0	8
85	BKT Controller(8)	AD 10_3_plus_10_1	1	JCommTable6.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	85	JCommTable6.R1C0	16	AD JCommTable6.R1C0	11
86	BKT Controller(8)	AD 10_3_plus_10_1	1	JCommTable6.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	Single-KC	86	JCommTable6.R0C0	18	AD JCommTable6.R0C0	12
87	BKT Controller(8)	AD 10_3_plus_10_1	1	done	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	Single-KC	87	done	14	AD done	6
88	BKT Controller(8)	M 3_3_times_4_7	1	JCommTable8.R0C0	1/1/1970 1:01	1/1/1970 1:01		1/1/1970 1:01	incorrect	1	0	0	Single-KC	88	JCommTable8.R0C0	9	M  JCommTable8.R0C0	2
89	BKT Controller(8)	M 3_3_times_4_7	1	JCommTable6.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	Single-KC	89	JCommTable6.R1C0	17	M  JCommTable6.R1C0	4
90	BKT Controller(8)	M 3_3_times_4_7	1	JCommTable6.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	Single-KC	90	JCommTable6.R0C0	19	M  JCommTable6.R0C0	4
91	BKT Controller(8)	M 3_3_times_4_7	1	done	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	Single-KC	91	done	15	M  done	5
92	BKT Controller(8)	M 3_10_times_5_10	1	JCommTable8.R0C0	1/1/1970 1:01	1/1/1970 1:01		1/1/1970 1:01	incorrect	1	0	0	Single-KC	92	JCommTable8.R0C0	10	M  JCommTable8.R0C0	3
93	BKT Controller(8)	M 3_10_times_5_10	1	JCommTable6.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	1	1	0	Single-KC	93	JCommTable6.R0C0	20	M  JCommTable6.R0C0	5
94	BKT Controller(8)	M 3_10_times_5_10	1	JCommTable6.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	Single-KC	94	JCommTable6.R1C0	18	M  JCommTable6.R1C0	5
95	BKT Controller(8)	M 3_10_times_5_10	1	done	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	Single-KC	95	done	16	M  done	6
