	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
49812	209	Streak Agent(2)	AD 5_4_plus_6_6	1	JCommTable4.R1C0	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	correct	0	1	0	JCommTable4.R1C0	14	Single-KC	210	AD JCommTable4.R1C0	14	0.9968668741957624
49813	210	Streak Agent(2)	AD 5_4_plus_6_6	1	JCommTable4.R0C0	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	correct	0	1	0	JCommTable4.R0C0	14	Single-KC	211	AD JCommTable4.R0C0	14	0.9872630667419952
49814	211	Streak Agent(2)	AD 5_4_plus_6_6	1	JCommTable5.R1C0	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	correct	0	1	0	JCommTable5.R1C0	14	Single-KC	212	AD JCommTable5.R1C0	14	0.9997668555804149
49815	212	Streak Agent(2)	AD 5_4_plus_6_6	1	JCommTable5.R0C0	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	1/1/1970 0:27	correct	0	1	0	JCommTable5.R0C0	14	Single-KC	213	AD JCommTable5.R0C0	14	0.9752945404162098
49816	213	Streak Agent(2)	AD 5_4_plus_6_6	1	JCommTable6.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable6.R0C0	46	Single-KC	214	AD JCommTable6.R0C0	14	0.722861432922949
49817	214	Streak Agent(2)	AD 5_4_plus_6_6	1	done	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	done	46	Single-KC	215	AD done	14	0.9999370949314507
49818	215	Streak Agent(2)	AD 6_4_plus_2_1	1	JCommTable8.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable8.R0C0	22	Single-KC	216	AD JCommTable8.R0C0	15	0.8686439889410286
49819	216	Streak Agent(2)	AD 6_4_plus_2_1	1	JCommTable4.R1C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable4.R1C0	15	Single-KC	217	AD JCommTable4.R1C0	15	0.9980437234940709
49820	217	Streak Agent(2)	AD 6_4_plus_2_1	1	JCommTable4.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable4.R0C0	15	Single-KC	218	AD JCommTable4.R0C0	15	0.9913737787048821
49821	218	Streak Agent(2)	AD 6_4_plus_2_1	1	JCommTable5.R1C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable5.R1C0	15	Single-KC	219	AD JCommTable5.R1C0	15	0.9998879666960426
49822	219	Streak Agent(2)	AD 6_4_plus_2_1	1	JCommTable6.R1C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	incorrect	1	1	0	JCommTable6.R1C0	47	Single-KC	220	AD JCommTable6.R1C0	15	0.6519188784360529
49823	220	Streak Agent(2)	AD 6_4_plus_2_1	1	JCommTable5.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable5.R0C0	15	Single-KC	221	AD JCommTable5.R0C0	15	0.9829361448943762
49824	221	Streak Agent(2)	AD 6_4_plus_2_1	1	JCommTable6.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable6.R0C0	47	Single-KC	222	AD JCommTable6.R0C0	15	0.7327366059116446
49825	222	Streak Agent(2)	AD 6_4_plus_2_1	1	done	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	done	47	Single-KC	223	AD done	15	0.9999709894163832
49826	223	Streak Agent(2)	AD 6_4_plus_9_7	1	JCommTable8.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable8.R0C0	23	Single-KC	224	AD JCommTable8.R0C0	16	0.8721374294883903
49827	224	Streak Agent(2)	AD 6_4_plus_9_7	1	JCommTable4.R1C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable4.R1C0	16	Single-KC	225	AD JCommTable4.R1C0	16	0.9987790718477453
49828	225	Streak Agent(2)	AD 6_4_plus_9_7	1	JCommTable4.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable4.R0C0	16	Single-KC	226	AD JCommTable4.R0C0	16	0.9941656416268961
49829	226	Streak Agent(2)	AD 6_4_plus_9_7	1	JCommTable5.R1C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable5.R1C0	16	Single-KC	227	AD JCommTable5.R1C0	16	0.9999461678240948
49830	227	Streak Agent(2)	AD 6_4_plus_9_7	1	JCommTable5.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable5.R0C0	16	Single-KC	228	AD JCommTable5.R0C0	16	0.988242631252549
49831	228	Streak Agent(2)	AD 6_4_plus_9_7	1	JCommTable6.R1C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable6.R1C0	48	Single-KC	229	AD JCommTable6.R1C0	16	0.661418122763001
49832	229	Streak Agent(2)	AD 6_4_plus_9_7	1	JCommTable6.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable6.R0C0	48	Single-KC	230	AD JCommTable6.R0C0	16	0.7423853036552507
49833	230	Streak Agent(2)	AD 6_4_plus_9_7	1	done	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	done	48	Single-KC	231	AD done	16	0.9999866211322853
49834	231	Streak Agent(2)	AD 5_5_plus_4_10	1	JCommTable8.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable8.R0C0	24	Single-KC	232	AD JCommTable8.R0C0	17	0.875551272093014
49835	232	Streak Agent(2)	AD 5_5_plus_4_10	1	JCommTable4.R1C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable4.R1C0	17	Single-KC	233	AD JCommTable4.R1C0	17	0.9992382197413752
49836	233	Streak Agent(2)	AD 5_5_plus_4_10	1	JCommTable4.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable4.R0C0	17	Single-KC	234	AD JCommTable4.R0C0	17	0.9960575158707671
49837	234	Streak Agent(2)	AD 5_5_plus_4_10	1	JCommTable5.R1C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable5.R1C0	17	Single-KC	235	AD JCommTable5.R1C0	17	0.999974134338327
49838	235	Streak Agent(2)	AD 5_5_plus_4_10	1	JCommTable5.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable5.R0C0	17	Single-KC	236	AD JCommTable5.R0C0	17	0.9919124939192121
49839	236	Streak Agent(2)	AD 5_5_plus_4_10	1	JCommTable6.R1C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable6.R1C0	49	Single-KC	237	AD JCommTable6.R1C0	17	0.6707890413689831
49840	237	Streak Agent(2)	AD 5_5_plus_4_10	1	JCommTable6.R0C0	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	1/1/1970 0:28	correct	0	1	0	JCommTable6.R0C0	49	Single-KC	238	AD JCommTable6.R0C0	17	0.7518036558070854
49841	238	Streak Agent(2)	AD 5_5_plus_4_10	1	done	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	done	49	Single-KC	239	AD done	17	0.9999938300933195
49842	239	Streak Agent(2)	AS 3_10_plus_6_10	1	JCommTable6.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R0C0	50	Single-KC	240	AS JCommTable6.R0C0	12	0.8559652766253995
49843	240	Streak Agent(2)	AS 3_10_plus_6_10	1	JCommTable6.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R1C0	50	Single-KC	241	AS JCommTable6.R1C0	12	0.7954240496088311
49844	241	Streak Agent(2)	AS 3_10_plus_6_10	1	done	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	done	50	Single-KC	242	AS done	12	0.999961263944309
49845	242	Streak Agent(2)	AD 8_6_plus_9_10	1	JCommTable8.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable8.R0C0	25	Single-KC	243	AD JCommTable8.R0C0	18	0.878886625032044
49846	243	Streak Agent(2)	AD 8_6_plus_9_10	1	JCommTable4.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable4.R1C0	18	Single-KC	244	AD JCommTable4.R1C0	18	0.9995247805084642
49847	244	Streak Agent(2)	AD 8_6_plus_9_10	1	JCommTable5.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable5.R1C0	18	Single-KC	245	AD JCommTable5.R1C0	18	0.9999875720659291
49848	245	Streak Agent(2)	AD 8_6_plus_9_10	1	JCommTable4.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable4.R0C0	18	Single-KC	246	AD JCommTable4.R0C0	18	0.9973375657032618
49849	246	Streak Agent(2)	AD 8_6_plus_9_10	1	JCommTable5.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable5.R0C0	18	Single-KC	247	AD JCommTable5.R0C0	18	0.9944433122081812
49850	247	Streak Agent(2)	AD 8_6_plus_9_10	1	JCommTable6.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R0C0	51	Single-KC	248	AD JCommTable6.R0C0	18	0.7609885329034333
49851	248	Streak Agent(2)	AD 8_6_plus_9_10	1	JCommTable6.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	JCommTable6.R1C0	51	Single-KC	249	AD JCommTable6.R1C0	18	0.6800260711701812
49852	249	Streak Agent(2)	AD 8_6_plus_9_10	1	done	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	correct	0	1	0	done	51	Single-KC	250	AD done	18	0.9999971546470611
49853	0	Streak Agent(3)	AD 10_1_plus_6_2	1	JCommTable8.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	hint	1	1	1	JCommTable8.R0C0	1	Single-KC	1	AD JCommTable8.R0C0	1	0.8037423914860644
49854	1	Streak Agent(3)	AD 10_1_plus_6_2	1	JCommTable4.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	hint	1	1	1	JCommTable4.R1C0	1	Single-KC	2	AD JCommTable4.R1C0	1	0.396228253404238
49855	2	Streak Agent(3)	AD 10_1_plus_6_2	1	JCommTable4.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	hint	1	1	1	JCommTable4.R0C0	1	Single-KC	3	AD JCommTable4.R0C0	1	0.3067656757072449
49856	3	Streak Agent(3)	AD 10_1_plus_6_2	1	JCommTable5.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	hint	1	1	1	JCommTable5.R1C0	1	Single-KC	4	AD JCommTable5.R1C0	1	0.22956540008766213
49857	4	Streak Agent(3)	AD 10_1_plus_6_2	1	JCommTable5.R0C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	hint	1	1	1	JCommTable5.R0C0	1	Single-KC	5	AD JCommTable5.R0C0	1	0.2171836775253909
49858	5	Streak Agent(3)	AD 10_1_plus_6_2	1	JCommTable6.R1C0	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	1/1/1970 0:29	hint	1	1	1	JCommTable6.R1C0	1	Single-KC	6	AD JCommTable6.R1C0	1	0.4979946101276187
49859	6	Streak Agent(3)	AD 10_1_plus_6_2	1	JCommTable6.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	hint	1	1	1	JCommTable6.R0C0	1	Single-KC	7	AD JCommTable6.R0C0	1	0.5658701795534999
49860	7	Streak Agent(3)	AD 10_1_plus_6_2	1	done	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	hint	0	1	1	done	1	Single-KC	8	AD done	1	0.39322293938480885
49861	8	Streak Agent(3)	AD 6_5_plus_3_10	1	done	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:31	1/1/1970 0:31	incorrect	1	1	1	done	2	Single-KC	9	AD done	2	0.58424279804481
49862	9	Streak Agent(3)	AD 6_5_plus_3_10	1	JCommTable5.R1C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	incorrect	2	1	1	JCommTable5.R1C0	2	Single-KC	10	AD JCommTable5.R1C0	2	0.3827755901171105
49863	10	Streak Agent(3)	AD 6_5_plus_3_10	1	JCommTable5.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	incorrect	2	1	1	JCommTable5.R0C0	2	Single-KC	11	AD JCommTable5.R0C0	2	0.28817005942702506
49864	11	Streak Agent(3)	AD 6_5_plus_3_10	1	JCommTable6.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	incorrect	3	1	1	JCommTable6.R0C0	2	Single-KC	12	AD JCommTable6.R0C0	2	0.5780742038861408
49865	12	Streak Agent(3)	AD 6_5_plus_3_10	1	JCommTable8.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	correct	0	1	0	JCommTable8.R0C0	2	Single-KC	13	AD JCommTable8.R0C0	2	0.8085815383560288
49866	13	Streak Agent(3)	AD 6_5_plus_3_10	1	JCommTable6.R1C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	incorrect	3	1	1	JCommTable6.R1C0	2	Single-KC	14	AD JCommTable6.R1C0	2	0.5085276926395564
49867	14	Streak Agent(3)	AD 6_5_plus_3_10	1	JCommTable4.R1C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	incorrect	2	1	1	JCommTable4.R1C0	2	Single-KC	15	AD JCommTable4.R1C0	2	0.51273782130569
49868	15	Streak Agent(3)	AD 6_5_plus_3_10	1	JCommTable4.R0C0	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	1/1/1970 0:30	incorrect	2	1	1	JCommTable4.R0C0	2	Single-KC	16	AD JCommTable4.R0C0	2	0.3961747494639815
49869	16	Streak Agent(3)	AD 5_4_plus_8_8	1	JCommTable8.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable8.R0C0	3	Single-KC	17	AD JCommTable8.R0C0	3	0.8133290780075345
49870	17	Streak Agent(3)	AD 5_4_plus_8_8	1	JCommTable5.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	incorrect	1	1	1	JCommTable5.R0C0	3	Single-KC	18	AD JCommTable5.R0C0	3	0.3713518230390072
49871	18	Streak Agent(3)	AD 5_4_plus_8_8	1	JCommTable4.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable4.R1C0	3	Single-KC	19	AD JCommTable4.R1C0	3	0.6278794678862788
49872	19	Streak Agent(3)	AD 5_4_plus_8_8	1	JCommTable4.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	1	1	0	JCommTable4.R0C0	3	Single-KC	20	AD JCommTable4.R0C0	3	0.4931066909984883
49873	20	Streak Agent(3)	AD 5_4_plus_8_8	1	JCommTable6.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	incorrect	1	1	1	JCommTable6.R1C0	3	Single-KC	21	AD JCommTable6.R1C0	3	0.5190532094919914
49874	21	Streak Agent(3)	AD 5_4_plus_8_8	1	JCommTable5.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable5.R1C0	3	Single-KC	22	AD JCommTable5.R1C0	3	0.5634557990515382
49875	22	Streak Agent(3)	AD 5_4_plus_8_8	1	done	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	incorrect	2	1	0	done	3	Single-KC	23	AD done	3	0.7529141061051589
49876	23	Streak Agent(3)	AD 5_4_plus_8_8	1	JCommTable6.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable6.R0C0	3	Single-KC	24	AD JCommTable6.R0C0	3	0.5901836166941112
49877	24	Streak Agent(3)	AD 6_6_plus_9_6	1	JCommTable8.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable8.R0C0	4	Single-KC	25	AD JCommTable8.R0C0	4	0.8179853751926505
49878	25	Streak Agent(3)	AD 6_6_plus_9_6	1	JCommTable4.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable4.R1C0	4	Single-KC	26	AD JCommTable4.R1C0	4	0.7301332036889165
49879	26	Streak Agent(3)	AD 6_6_plus_9_6	1	JCommTable5.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	incorrect	1	1	0	JCommTable5.R0C0	4	Single-KC	27	AD JCommTable5.R0C0	4	0.4629292916387722
49880	27	Streak Agent(3)	AD 6_6_plus_9_6	1	JCommTable4.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	incorrect	2	1	1	JCommTable4.R0C0	4	Single-KC	28	AD JCommTable4.R0C0	4	0.590559661997701
49881	28	Streak Agent(3)	AD 6_6_plus_9_6	1	JCommTable5.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	1	1	0	JCommTable5.R1C0	4	Single-KC	29	AD JCommTable5.R1C0	4	0.7287287419708279
49882	29	Streak Agent(3)	AD 6_6_plus_9_6	1	JCommTable6.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable6.R1C0	4	Single-KC	30	AD JCommTable6.R1C0	4	0.5295618422072919
49883	30	Streak Agent(3)	AD 6_6_plus_9_6	1	JCommTable6.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	JCommTable6.R0C0	4	Single-KC	31	AD JCommTable6.R0C0	4	0.6021846559968125
49884	31	Streak Agent(3)	AD 6_6_plus_9_6	1	done	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	done	4	Single-KC	32	AD done	4	0.8685518776571025
49885	32	Streak Agent(3)	AD 9_2_plus_4_7	1	JCommTable8.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable8.R0C0	5	Single-KC	33	AD JCommTable8.R0C0	5	0.8225508665884171
49886	33	Streak Agent(3)	AD 9_2_plus_4_7	1	JCommTable4.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	1	1	0	JCommTable4.R1C0	5	Single-KC	34	AD JCommTable4.R1C0	5	0.8126720149124929
49887	34	Streak Agent(3)	AD 9_2_plus_4_7	1	JCommTable4.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	incorrect	4	1	1	JCommTable4.R0C0	5	Single-KC	35	AD JCommTable4.R0C0	5	0.6813828088185765
49888	35	Streak Agent(3)	AD 9_2_plus_4_7	1	JCommTable5.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable5.R1C0	5	Single-KC	36	AD JCommTable5.R1C0	5	0.8482788773911111
49889	36	Streak Agent(3)	AD 9_2_plus_4_7	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	incorrect	1	1	0	JCommTable6.R1C0	5	Single-KC	37	AD JCommTable6.R1C0	5	0.5400443320726659
49890	37	Streak Agent(3)	AD 9_2_plus_4_7	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	incorrect	1	1	0	JCommTable6.R0C0	5	Single-KC	38	AD JCommTable6.R0C0	5	0.6140640715466438
49891	38	Streak Agent(3)	AD 9_2_plus_4_7	1	JCommTable5.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable5.R0C0	5	Single-KC	39	AD JCommTable5.R0C0	5	0.5570778489175413
49892	39	Streak Agent(3)	AD 9_2_plus_4_7	1	done	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	incorrect	1	1	0	done	5	Single-KC	40	AD done	5	0.9347598742060582
49893	40	Streak Agent(3)	AD 1_2_plus_2_3	1	JCommTable8.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable8.R0C0	6	Single-KC	41	AD JCommTable8.R0C0	6	0.8270260573821167
49894	41	Streak Agent(3)	AD 1_2_plus_2_3	1	JCommTable4.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable4.R1C0	6	Single-KC	42	AD JCommTable4.R1C0	6	0.8743120042021701
49895	42	Streak Agent(3)	AD 1_2_plus_2_3	1	JCommTable5.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable5.R1C0	6	Single-KC	43	AD JCommTable5.R1C0	6	0.920864284089539
49896	43	Streak Agent(3)	AD 1_2_plus_2_3	1	JCommTable4.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	1	1	0	JCommTable4.R0C0	6	Single-KC	44	AD JCommTable4.R0C0	6	0.7602386554344228
49897	44	Streak Agent(3)	AD 1_2_plus_2_3	1	JCommTable5.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	1	1	0	JCommTable5.R0C0	6	Single-KC	45	AD JCommTable5.R0C0	6	0.6472966550617365
49898	45	Streak Agent(3)	AD 1_2_plus_2_3	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R1C0	6	Single-KC	46	AD JCommTable6.R1C0	6	0.5504915126293851
49899	46	Streak Agent(3)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	JCommTable6.R0C0	6	Single-KC	47	AD JCommTable6.R0C0	6	0.6258091790484017
49900	47	Streak Agent(3)	AD 1_2_plus_2_3	1	done	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	done	6	Single-KC	48	AD done	6	0.9688173694183664
49901	48	Streak Agent(3)	AD 10_6_plus_4_8	1	JCommTable8.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable8.R0C0	7	Single-KC	49	AD JCommTable8.R0C0	7	0.8314115178524492
49902	49	Streak Agent(3)	AD 10_6_plus_4_8	1	JCommTable4.R1C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable4.R1C0	7	Single-KC	50	AD JCommTable4.R1C0	7	0.9177229077296543
49903	50	Streak Agent(3)	AD 10_6_plus_4_8	1	JCommTable5.R1C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable5.R1C0	7	Single-KC	51	AD JCommTable5.R1C0	7	0.9603471269177061
49904	51	Streak Agent(3)	AD 10_6_plus_4_8	1	JCommTable5.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	incorrect	1	1	0	JCommTable5.R0C0	7	Single-KC	52	AD JCommTable5.R0C0	7	0.728107865856089
49905	52	Streak Agent(3)	AD 10_6_plus_4_8	1	JCommTable4.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable4.R0C0	7	Single-KC	53	AD JCommTable4.R0C0	7	0.8246019504167404
49906	53	Streak Agent(3)	AD 10_6_plus_4_8	1	JCommTable6.R1C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	1	1	0	JCommTable6.R1C0	7	Single-KC	54	AD JCommTable6.R1C0	7	0.5608943414721972
49907	54	Streak Agent(3)	AD 10_6_plus_4_8	1	JCommTable6.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable6.R0C0	7	Single-KC	55	AD JCommTable6.R0C0	7	0.6374079089253599
49908	55	Streak Agent(3)	AD 10_6_plus_4_8	1	done	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	done	7	Single-KC	56	AD done	7	0.9853739181013559
49909	56	Streak Agent(3)	AD 3_6_plus_6_8	1	JCommTable8.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable8.R0C0	8	Single-KC	57	AD JCommTable8.R0C0	8	0.8357078799578405
49910	57	Streak Agent(3)	AD 3_6_plus_6_8	1	JCommTable4.R1C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	JCommTable4.R1C0	8	Single-KC	58	AD JCommTable4.R1C0	8	0.9470483477461141
