Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)
34	Streak Agent(7)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 1:01	1/1/1970 1:01		1/1/1970 1:01	incorrect	1	0	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	6	Single-KC	34
35	Streak Agent(7)	AD 5_6_plus_5_7	1	done	1/1/1970 1:01	1/1/1970 1:01		1/1/1970 1:01	incorrect	1	0	0	AD done	5	done	5	Single-KC	35
36	Streak Agent(7)	AD 5_6_plus_5_7	1	JCommTable5.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	AD JCommTable5.R1C0	4	JCommTable5.R1C0	4	Single-KC	36
37	Streak Agent(7)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	Single-KC	37
38	Streak Agent(7)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	AD JCommTable6.R0C0	4	JCommTable6.R0C0	4	Single-KC	38
39	Streak Agent(7)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	7	Single-KC	39
40	Streak Agent(7)	AD 5_6_plus_5_7	1	done	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	AD done	6	done	6	Single-KC	40
41	Streak Agent(7)	AD 1_2_plus_2_3	1	JCommTable8.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	AD JCommTable8.R0C0	5	JCommTable8.R0C0	5	Single-KC	41
42	Streak Agent(7)	AD 1_2_plus_2_3	1	JCommTable4.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	5	Single-KC	42
43	Streak Agent(7)	AD 1_2_plus_2_3	1	JCommTable4.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	AD JCommTable4.R0C0	8	JCommTable4.R0C0	8	Single-KC	43
44	Streak Agent(7)	AD 1_2_plus_2_3	1	JCommTable6.R1C0	1/1/1970 1:01	1/1/1970 1:01		1/1/1970 1:01	incorrect	1	0	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	8	Single-KC	44
45	Streak Agent(7)	AD 1_2_plus_2_3	1	JCommTable5.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5	Single-KC	45
46	Streak Agent(7)	AD 1_2_plus_2_3	1	JCommTable5.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	AD JCommTable5.R0C0	5	JCommTable5.R0C0	5	Single-KC	46
47	Streak Agent(7)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	AD JCommTable6.R0C0	5	JCommTable6.R0C0	5	Single-KC	47
48	Streak Agent(7)	AD 1_2_plus_2_3	1	JCommTable6.R1C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	AD JCommTable6.R1C0	9	JCommTable6.R1C0	9	Single-KC	48
49	Streak Agent(7)	AD 1_2_plus_2_3	1	done	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	AD done	7	done	7	Single-KC	49
50	Streak Agent(7)	M 4_9_times_1_3	1	JCommTable8.R0C0	1/1/1970 1:02	1/1/1970 1:02		1/1/1970 1:02	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	6	Single-KC	50
51	Streak Agent(7)	M 4_9_times_1_3	1	JCommTable4.R1C0	1/1/1970 1:02	1/1/1970 1:02		1/1/1970 1:02	incorrect	1	0	0	M  JCommTable4.R1C0	1	JCommTable4.R1C0	6	Single-KC	51
52	Streak Agent(7)	M 4_9_times_1_3	1	JCommTable6.R0C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	hint	0	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	6	Single-KC	52
53	Streak Agent(7)	M 4_9_times_1_3	1	JCommTable6.R1C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	hint	0	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	10	Single-KC	53
54	Streak Agent(7)	M 4_9_times_1_3	1	JCommTable4.R0C0	1/1/1970 1:02	1/1/1970 1:02		1/1/1970 1:02	incorrect	1	0	0	M  JCommTable4.R0C0	1	JCommTable4.R0C0	9	Single-KC	54
55	Streak Agent(7)	M 4_9_times_1_3	1	JCommTable4.R1C0	1/1/1970 1:02	1/1/1970 1:02		1/1/1970 1:02	incorrect	1	0	0	M  JCommTable4.R1C0	2	JCommTable4.R1C0	7	Single-KC	55
56	Streak Agent(7)	M 4_9_times_1_3	1	done	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	hint	0	1	1	M  done	1	done	8	Single-KC	56
57	Streak Agent(7)	M 7_10_times_2_5	1	JCommTable4.R1C0	1/1/1970 1:02	1/1/1970 1:02		1/1/1970 1:02	incorrect	1	0	0	M  JCommTable4.R1C0	3	JCommTable4.R1C0	8	Single-KC	57
58	Streak Agent(7)	M 7_10_times_2_5	1	JCommTable6.R1C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	M  JCommTable6.R1C0	2	JCommTable6.R1C0	11	Single-KC	58
59	Streak Agent(7)	M 7_10_times_2_5	1	JCommTable6.R0C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	M  JCommTable6.R0C0	2	JCommTable6.R0C0	7	Single-KC	59
60	Streak Agent(7)	M 7_10_times_2_5	1	done	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	M  done	2	done	9	Single-KC	60
61	Streak Agent(7)	M 2_8_times_3_7	1	JCommTable4.R0C0	1/1/1970 1:02	1/1/1970 1:02		1/1/1970 1:02	incorrect	1	0	0	M  JCommTable4.R0C0	2	JCommTable4.R0C0	10	Single-KC	61
62	Streak Agent(7)	M 2_8_times_3_7	1	JCommTable6.R1C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	M  JCommTable6.R1C0	3	JCommTable6.R1C0	12	Single-KC	62
63	Streak Agent(7)	M 2_8_times_3_7	1	JCommTable4.R1C0	1/1/1970 1:02	1/1/1970 1:02		1/1/1970 1:02	incorrect	1	0	0	M  JCommTable4.R1C0	4	JCommTable4.R1C0	9	Single-KC	63
64	Streak Agent(7)	M 2_8_times_3_7	1	JCommTable6.R0C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	M  JCommTable6.R0C0	3	JCommTable6.R0C0	8	Single-KC	64
65	Streak Agent(7)	M 2_8_times_3_7	1	done	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	M  done	3	done	10	Single-KC	65
66	Streak Agent(7)	M 2_5_times_5_3	1	JCommTable6.R1C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	M  JCommTable6.R1C0	4	JCommTable6.R1C0	13	Single-KC	66
67	Streak Agent(7)	M 2_5_times_5_3	1	done	1/1/1970 1:02	1/1/1970 1:02		1/1/1970 1:02	incorrect	1	0	0	M  done	4	done	11	Single-KC	67
68	Streak Agent(7)	M 2_5_times_5_3	1	JCommTable4.R0C0	1/1/1970 1:02	1/1/1970 1:02		1/1/1970 1:02	incorrect	1	0	0	M  JCommTable4.R0C0	3	JCommTable4.R0C0	11	Single-KC	68
69	Streak Agent(7)	M 2_5_times_5_3	1	JCommTable6.R0C0	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	M  JCommTable6.R0C0	4	JCommTable6.R0C0	9	Single-KC	69
70	Streak Agent(7)	M 2_5_times_5_3	1	done	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	1/1/1970 1:02	correct	0	1	0	M  done	5	done	12	Single-KC	70
71	Streak Agent(7)	AS 2_6_plus_3_6	1	JCommTable8.R0C0	1/1/1970 1:03	1/1/1970 1:03		1/1/1970 1:03	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	7	Single-KC	71
72	Streak Agent(7)	AS 2_6_plus_3_6	1	JCommTable4.R1C0	1/1/1970 1:03	1/1/1970 1:03		1/1/1970 1:03	incorrect	1	0	0	AS JCommTable4.R1C0	1	JCommTable4.R1C0	10	Single-KC	72
73	Streak Agent(7)	AS 2_6_plus_3_6	1	JCommTable6.R1C0	1/1/1970 1:03	1/1/1970 1:03		1/1/1970 1:03	incorrect	1	0	0	AS JCommTable6.R1C0	1	JCommTable6.R1C0	14	Single-KC	73
74	Streak Agent(7)	AS 2_6_plus_3_6	1	JCommTable6.R0C0	1/1/1970 1:03	1/1/1970 1:03		1/1/1970 1:03	incorrect	1	0	0	AS JCommTable6.R0C0	1	JCommTable6.R0C0	10	Single-KC	74
75	Streak Agent(7)	AS 2_6_plus_3_6	1	JCommTable6.R1C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	hint	0	1	1	AS JCommTable6.R1C0	2	JCommTable6.R1C0	15	Single-KC	75
76	Streak Agent(7)	AS 2_6_plus_3_6	1	JCommTable6.R0C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	hint	0	1	1	AS JCommTable6.R0C0	2	JCommTable6.R0C0	11	Single-KC	76
77	Streak Agent(7)	AS 2_6_plus_3_6	1	done	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	correct	0	1	0	AS done	1	done	13	Single-KC	77
78	Streak Agent(7)	AS 7_9_plus_4_9	1	JCommTable6.R0C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	correct	0	1	0	AS JCommTable6.R0C0	3	JCommTable6.R0C0	12	Single-KC	78
79	Streak Agent(7)	AS 7_9_plus_4_9	1	done	1/1/1970 1:03	1/1/1970 1:03		1/1/1970 1:03	incorrect	1	0	0	AS done	2	done	14	Single-KC	79
80	Streak Agent(7)	AS 7_9_plus_4_9	1	JCommTable6.R1C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	incorrect	1	1	1	AS JCommTable6.R1C0	3	JCommTable6.R1C0	16	Single-KC	80
81	Streak Agent(7)	AS 7_9_plus_4_9	1	done	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	correct	0	1	0	AS done	3	done	15	Single-KC	81
82	Streak Agent(7)	AS 3_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	correct	0	1	0	AS JCommTable6.R0C0	4	JCommTable6.R0C0	13	Single-KC	82
83	Streak Agent(7)	AS 3_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	correct	0	1	0	AS JCommTable6.R1C0	4	JCommTable6.R1C0	17	Single-KC	83
84	Streak Agent(7)	AS 3_8_plus_7_8	1	done	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	correct	0	1	0	AS done	4	done	16	Single-KC	84
85	Streak Agent(7)	AS 1_7_plus_3_7	1	JCommTable6.R0C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	correct	0	1	0	AS JCommTable6.R0C0	5	JCommTable6.R0C0	14	Single-KC	85
86	Streak Agent(7)	AS 1_7_plus_3_7	1	JCommTable6.R1C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	correct	0	1	0	AS JCommTable6.R1C0	5	JCommTable6.R1C0	18	Single-KC	86
87	Streak Agent(7)	AS 1_7_plus_3_7	1	done	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	correct	0	1	0	AS done	5	done	17	Single-KC	87
88	Streak Agent(7)	AD 7_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 1:03	1/1/1970 1:03		1/1/1970 1:03	incorrect	1	0	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	15	Single-KC	88
89	Streak Agent(7)	AD 7_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 1:03	1/1/1970 1:03		1/1/1970 1:03	incorrect	2	0	0	AD JCommTable6.R1C0	10	JCommTable6.R1C0	19	Single-KC	89
90	Streak Agent(7)	AD 7_8_plus_1_3	1	JCommTable8.R0C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	hint	0	1	1	AD JCommTable8.R0C0	6	JCommTable8.R0C0	8	Single-KC	90
91	Streak Agent(7)	AD 7_8_plus_1_3	1	JCommTable4.R1C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	correct	0	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	11	Single-KC	91
92	Streak Agent(7)	AD 7_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	1/1/1970 1:03	correct	0	1	0	AD JCommTable4.R0C0	9	JCommTable4.R0C0	12	Single-KC	92
93	Streak Agent(7)	AD 7_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 1:04	1/1/1970 1:04		1/1/1970 1:04	incorrect	1	0	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	16	Single-KC	93
94	Streak Agent(7)	AD 7_8_plus_1_3	1	JCommTable5.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	94
95	Streak Agent(7)	AD 7_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 1:04	1/1/1970 1:04		1/1/1970 1:04	incorrect	1	0	0	AD JCommTable6.R1C0	11	JCommTable6.R1C0	20	Single-KC	95
96	Streak Agent(7)	AD 7_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable5.R0C0	6	JCommTable5.R0C0	6	Single-KC	96
97	Streak Agent(7)	AD 7_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable6.R1C0	12	JCommTable6.R1C0	21	Single-KC	97
98	Streak Agent(7)	AD 7_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	hint	0	1	1	AD JCommTable6.R0C0	8	JCommTable6.R0C0	17	Single-KC	98
99	Streak Agent(7)	AD 7_8_plus_1_3	1	done	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD done	8	done	18	Single-KC	99
100	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable6.R0C0	1/1/1970 1:04	1/1/1970 1:04		1/1/1970 1:04	incorrect	1	0	0	AD JCommTable6.R0C0	9	JCommTable6.R0C0	18	Single-KC	100
101	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable8.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	9	Single-KC	101
102	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable4.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	12	Single-KC	102
103	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable6.R0C0	1/1/1970 1:04	1/1/1970 1:04		1/1/1970 1:04	incorrect	1	0	0	AD JCommTable6.R0C0	10	JCommTable6.R0C0	19	Single-KC	103
104	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable4.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable4.R0C0	10	JCommTable4.R0C0	13	Single-KC	104
105	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable5.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	105
106	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable6.R0C0	1/1/1970 1:04	1/1/1970 1:04		1/1/1970 1:04	incorrect	1	0	0	AD JCommTable6.R0C0	11	JCommTable6.R0C0	20	Single-KC	106
107	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable6.R1C0	1/1/1970 1:04	1/1/1970 1:04		1/1/1970 1:04	incorrect	1	0	0	AD JCommTable6.R1C0	13	JCommTable6.R1C0	22	Single-KC	107
108	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable5.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	7	Single-KC	108
109	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable6.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	incorrect	1	1	0	AD JCommTable6.R0C0	12	JCommTable6.R0C0	21	Single-KC	109
110	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable6.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable6.R1C0	14	JCommTable6.R1C0	23	Single-KC	110
111	Streak Agent(7)	AD 5_6_plus_5_7	2	done	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD done	9	done	19	Single-KC	111
112	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable8.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable8.R0C0	8	JCommTable8.R0C0	10	Single-KC	112
113	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable4.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	13	Single-KC	113
114	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable4.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable4.R0C0	11	JCommTable4.R0C0	14	Single-KC	114
115	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable5.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8	Single-KC	115
116	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable5.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable5.R0C0	8	JCommTable5.R0C0	8	Single-KC	116
117	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable6.R0C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable6.R0C0	13	JCommTable6.R0C0	22	Single-KC	117
118	Streak Agent(7)	AD 5_6_plus_5_7	2	JCommTable6.R1C0	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	1/1/1970 1:04	correct	0	1	0	AD JCommTable6.R1C0	15	JCommTable6.R1C0	24	Single-KC	118
119	Streak Agent(7)	AD 5_6_plus_5_7	2	done	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AD done	10	done	20	Single-KC	119
120	Streak Agent(7)	AD 5_6_plus_1_7	1	JCommTable8.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AD JCommTable8.R0C0	9	JCommTable8.R0C0	11	Single-KC	120
121	Streak Agent(7)	AD 5_6_plus_1_7	1	JCommTable4.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AD JCommTable4.R1C0	9	JCommTable4.R1C0	14	Single-KC	121
122	Streak Agent(7)	AD 5_6_plus_1_7	1	JCommTable4.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AD JCommTable4.R0C0	12	JCommTable4.R0C0	15	Single-KC	122
123	Streak Agent(7)	AD 5_6_plus_1_7	1	JCommTable5.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AD JCommTable5.R1C0	9	JCommTable5.R1C0	9	Single-KC	123
124	Streak Agent(7)	AD 5_6_plus_1_7	1	JCommTable5.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AD JCommTable5.R0C0	9	JCommTable5.R0C0	9	Single-KC	124
125	Streak Agent(7)	AD 5_6_plus_1_7	1	JCommTable6.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AD JCommTable6.R1C0	16	JCommTable6.R1C0	25	Single-KC	125
126	Streak Agent(7)	AD 5_6_plus_1_7	1	JCommTable6.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AD JCommTable6.R0C0	14	JCommTable6.R0C0	23	Single-KC	126
127	Streak Agent(7)	AD 5_6_plus_1_7	1	done	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AD done	11	done	21	Single-KC	127
128	Streak Agent(7)	M 1_3_times_4_9	1	JCommTable8.R0C0	1/1/1970 1:05	1/1/1970 1:05		1/1/1970 1:05	incorrect	1	0	0	M  JCommTable8.R0C0	2	JCommTable8.R0C0	12	Single-KC	128
129	Streak Agent(7)	M 1_3_times_4_9	1	JCommTable6.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	M  JCommTable6.R1C0	5	JCommTable6.R1C0	26	Single-KC	129
130	Streak Agent(7)	M 1_3_times_4_9	1	JCommTable6.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	M  JCommTable6.R0C0	5	JCommTable6.R0C0	24	Single-KC	130
131	Streak Agent(7)	M 1_3_times_4_9	1	done	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	M  done	6	done	22	Single-KC	131
132	Streak Agent(7)	AS 7_9_plus_4_9	2	JCommTable6.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AS JCommTable6.R1C0	6	JCommTable6.R1C0	27	Single-KC	132
133	Streak Agent(7)	AS 7_9_plus_4_9	2	JCommTable6.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AS JCommTable6.R0C0	6	JCommTable6.R0C0	25	Single-KC	133
134	Streak Agent(7)	AS 7_9_plus_4_9	2	done	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AS done	6	done	23	Single-KC	134
135	Streak Agent(7)	M 3_4_times_1_8	1	JCommTable6.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	M  JCommTable6.R1C0	6	JCommTable6.R1C0	28	Single-KC	135
136	Streak Agent(7)	M 3_4_times_1_8	1	JCommTable6.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	M  JCommTable6.R0C0	6	JCommTable6.R0C0	26	Single-KC	136
137	Streak Agent(7)	M 3_4_times_1_8	1	done	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	M  done	7	done	24	Single-KC	137
138	Streak Agent(7)	AS 5_4_plus_3_4	1	JCommTable6.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AS JCommTable6.R1C0	7	JCommTable6.R1C0	29	Single-KC	138
139	Streak Agent(7)	AS 5_4_plus_3_4	1	JCommTable6.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AS JCommTable6.R0C0	7	JCommTable6.R0C0	27	Single-KC	139
140	Streak Agent(7)	AS 5_4_plus_3_4	1	done	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	AS done	7	done	25	Single-KC	140
141	Streak Agent(7)	M 4_5_times_2_7	1	JCommTable6.R0C0	1/1/1970 1:05	1/1/1970 1:05		1/1/1970 1:05	incorrect	1	0	0	M  JCommTable6.R0C0	7	JCommTable6.R0C0	28	Single-KC	141
142	Streak Agent(7)	M 4_5_times_2_7	1	JCommTable6.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	M  JCommTable6.R1C0	7	JCommTable6.R1C0	30	Single-KC	142
143	Streak Agent(7)	M 4_5_times_2_7	1	JCommTable6.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	M  JCommTable6.R0C0	8	JCommTable6.R0C0	29	Single-KC	143
144	Streak Agent(7)	M 4_5_times_2_7	1	done	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	M  done	8	done	26	Single-KC	144
145	Streak Agent(7)	M 5_9_times_3_7	1	JCommTable6.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	M  JCommTable6.R1C0	8	JCommTable6.R1C0	31	Single-KC	145
146	Streak Agent(7)	M 5_9_times_3_7	1	JCommTable6.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	hint	0	1	1	M  JCommTable6.R0C0	9	JCommTable6.R0C0	30	Single-KC	146
