	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
7277	44	BKT Controller_human(4)	AD 6_6_plus_9_6	1	JCommTable5.R1C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	45	0.9195353704087439
7278	45	BKT Controller_human(4)	AD 6_6_plus_9_6	1	JCommTable6.R0C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	incorrect	1	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	6	Single-KC	46	0.6160167780489038
7279	46	BKT Controller_human(4)	AD 6_6_plus_9_6	1	JCommTable6.R1C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	6	Single-KC	47	0.5507430863338576
7280	47	BKT Controller_human(4)	AD 6_6_plus_9_6	1	done	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AD done	6	done	6	Single-KC	48	0.9277960717992952
7281	48	BKT Controller_human(4)	AS 8_9_plus_8_9	1	JCommTable8.R0C0	1/1/1970 0:34	1/1/1970 0:34		1/1/1970 0:34	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	7	Single-KC	49	4.597447854863741e-23
7282	49	BKT Controller_human(4)	AS 8_9_plus_8_9	1	JCommTable4.R1C0	1/1/1970 0:35	1/1/1970 0:35		1/1/1970 0:35	incorrect	1	0	0	AS JCommTable4.R1C0	1	JCommTable4.R1C0	7	Single-KC	50	2.295217427968663e-06
7283	50	BKT Controller_human(4)	AS 8_9_plus_8_9	1	JCommTable4.R0C0	1/1/1970 0:35	1/1/1970 0:35		1/1/1970 0:35	incorrect	1	0	0	AS JCommTable4.R0C0	1	JCommTable4.R0C0	7	Single-KC	51	1.3864016505737452e-06
7284	51	BKT Controller_human(4)	AS 8_9_plus_8_9	1	JCommTable6.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	hint	1	1	1	AS JCommTable6.R1C0	1	JCommTable6.R1C0	7	Single-KC	52	0.669042484690021
7285	52	BKT Controller_human(4)	AS 8_9_plus_8_9	1	JCommTable6.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	hint	1	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	7	Single-KC	53	0.6631467087137367
7286	53	BKT Controller_human(4)	AS 8_9_plus_8_9	1	done	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AS done	1	done	7	Single-KC	54	0.7284913649146362
7287	54	BKT Controller_human(4)	AD 7_7_plus_6_3	1	JCommTable8.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	8	Single-KC	55	0.8710143289596437
7288	55	BKT Controller_human(4)	AD 7_7_plus_6_3	1	JCommTable5.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	incorrect	1	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	56	0.9600458811464412
7289	56	BKT Controller_human(4)	AD 7_7_plus_6_3	1	JCommTable4.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	8	Single-KC	57	0.9151560240526294
7290	57	BKT Controller_human(4)	AD 7_7_plus_6_3	1	JCommTable4.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable4.R0C0	7	JCommTable4.R0C0	8	Single-KC	58	0.8202054731502909
7291	58	BKT Controller_human(4)	AD 7_7_plus_6_3	1	JCommTable5.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	7	Single-KC	59	0.7442431626585094
7292	59	BKT Controller_human(4)	AD 7_7_plus_6_3	1	JCommTable6.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	8	Single-KC	60	0.5602638516238461
7293	60	BKT Controller_human(4)	AD 7_7_plus_6_3	1	JCommTable6.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	8	Single-KC	61	0.627022542983989
7294	61	BKT Controller_human(4)	AD 7_7_plus_6_3	1	done	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD done	7	done	8	Single-KC	62	0.9685762196305528
7295	62	BKT Controller_human(4)	AD 2_7_plus_10_3	1	JCommTable8.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable8.R0C0	8	JCommTable8.R0C0	9	Single-KC	63	0.8731580449558214
7296	63	BKT Controller_human(4)	AD 2_7_plus_10_3	1	JCommTable4.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	9	Single-KC	64	0.9444011775181986
7297	64	BKT Controller_human(4)	AD 2_7_plus_10_3	1	JCommTable5.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8	Single-KC	65	0.9805915564323321
7298	65	BKT Controller_human(4)	AD 2_7_plus_10_3	1	JCommTable5.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	incorrect	2	1	1	AD JCommTable5.R0C0	8	JCommTable5.R0C0	8	Single-KC	66	0.8110052181968653
7299	66	BKT Controller_human(4)	AD 2_7_plus_10_3	1	JCommTable4.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable4.R0C0	8	JCommTable4.R0C0	9	Single-KC	67	0.8705862432411797
7300	67	BKT Controller_human(4)	AD 2_7_plus_10_3	1	JCommTable6.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	incorrect	1	1	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	9	Single-KC	68	0.5697404773843582
7301	68	BKT Controller_human(4)	AD 2_7_plus_10_3	1	JCommTable6.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:36	1/1/1970 0:36	incorrect	1	1	0	AD JCommTable6.R0C0	8	JCommTable6.R0C0	9	Single-KC	69	0.637898283734331
7302	69	BKT Controller_human(4)	AD 2_7_plus_10_3	1	done	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD done	8	done	9	Single-KC	70	0.9866553727871661
7303	70	BKT Controller_human(4)	M 7_2_times_7_4	1	JCommTable8.R0C0	1/1/1970 0:36	1/1/1970 0:36		1/1/1970 0:36	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	10	Single-KC	71	2.347786901026502e-08
7304	71	BKT Controller_human(4)	M 7_2_times_7_4	1	JCommTable4.R1C0	1/1/1970 0:36	1/1/1970 0:36		1/1/1970 0:36	incorrect	1	0	0	M  JCommTable4.R1C0	1	JCommTable4.R1C0	10	Single-KC	72	2.1209191993575743e-06
7305	72	BKT Controller_human(4)	M 7_2_times_7_4	1	JCommTable4.R0C0	1/1/1970 0:36	1/1/1970 0:36		1/1/1970 0:36	incorrect	1	0	0	M  JCommTable4.R0C0	1	JCommTable4.R0C0	10	Single-KC	73	9.089234280408164e-07
7306	73	BKT Controller_human(4)	M 7_2_times_7_4	1	JCommTable6.R1C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	incorrect	2	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	10	Single-KC	74	0.5438757749748337
7307	74	BKT Controller_human(4)	M 7_2_times_7_4	1	JCommTable6.R0C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	incorrect	2	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	10	Single-KC	75	0.3455839079911638
7308	75	BKT Controller_human(4)	M 7_2_times_7_4	1	done	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	incorrect	1	1	0	M  done	1	done	10	Single-KC	76	0.5924995635255861
7309	76	BKT Controller_human(4)	M 8_7_times_2_3	1	JCommTable8.R0C0	1/1/1970 0:36	1/1/1970 0:36		1/1/1970 0:36	incorrect	1	0	0	M  JCommTable8.R0C0	2	JCommTable8.R0C0	11	Single-KC	77	2.347786901026502e-08
7310	77	BKT Controller_human(4)	M 8_7_times_2_3	1	JCommTable6.R1C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	M  JCommTable6.R1C0	2	JCommTable6.R1C0	11	Single-KC	78	0.5930905976265439
7311	78	BKT Controller_human(4)	M 8_7_times_2_3	1	JCommTable6.R0C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	incorrect	3	1	1	M  JCommTable6.R0C0	2	JCommTable6.R0C0	11	Single-KC	79	0.43239132818405435
7312	79	BKT Controller_human(4)	M 8_7_times_2_3	1	done	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	M  done	2	done	11	Single-KC	80	0.7688652484727686
7313	80	BKT Controller_human(4)	AD 9_8_plus_4_5	1	JCommTable8.R0C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable8.R0C0	9	JCommTable8.R0C0	12	Single-KC	81	0.8752712347502007
7314	81	BKT Controller_human(4)	AD 9_8_plus_4_5	1	JCommTable4.R1C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable4.R1C0	9	JCommTable4.R1C0	11	Single-KC	82	0.9639626789798537
7315	82	BKT Controller_human(4)	AD 9_8_plus_4_5	1	JCommTable5.R1C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable5.R1C0	9	JCommTable5.R1C0	9	Single-KC	83	0.9906746189318157
7316	83	BKT Controller_human(4)	AD 9_8_plus_4_5	1	JCommTable6.R1C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:37	1/1/1970 0:37	incorrect	1	1	0	AD JCommTable6.R1C0	9	JCommTable6.R1C0	12	Single-KC	84	0.5791662779185937
7317	84	BKT Controller_human(4)	AD 9_8_plus_4_5	1	JCommTable4.R0C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable4.R0C0	9	JCommTable4.R0C0	11	Single-KC	85	0.9084258361966713
7318	85	BKT Controller_human(4)	AD 9_8_plus_4_5	1	JCommTable5.R0C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable5.R0C0	9	JCommTable5.R0C0	9	Single-KC	86	0.8635353811471995
7319	86	BKT Controller_human(4)	AD 9_8_plus_4_5	1	JCommTable6.R0C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AD JCommTable6.R0C0	9	JCommTable6.R0C0	12	Single-KC	87	0.6486346057251827
7320	87	BKT Controller_human(4)	AD 9_8_plus_4_5	1	done	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AD done	9	done	12	Single-KC	88	0.9943931951932139
7321	88	BKT Controller_human(4)	AD 1_6_plus_2_6	1	JCommTable8.R0C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AD JCommTable8.R0C0	10	JCommTable8.R0C0	13	Single-KC	89	0.8773541638436381
7322	89	BKT Controller_human(4)	AD 1_6_plus_2_6	1	JCommTable4.R1C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AD JCommTable4.R1C0	10	JCommTable4.R1C0	12	Single-KC	90	0.9768107911588083
7323	90	BKT Controller_human(4)	AD 1_6_plus_2_6	1	JCommTable5.R1C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AD JCommTable5.R1C0	10	JCommTable5.R1C0	10	Single-KC	91	0.9955431437346688
7324	91	BKT Controller_human(4)	AD 1_6_plus_2_6	1	JCommTable4.R0C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AD JCommTable4.R0C0	10	JCommTable4.R0C0	12	Single-KC	92	0.936014591992358
7325	92	BKT Controller_human(4)	AD 1_6_plus_2_6	1	JCommTable5.R0C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AD JCommTable5.R0C0	10	JCommTable5.R0C0	10	Single-KC	93	0.9032075958942317
7326	93	BKT Controller_human(4)	AD 1_6_plus_2_6	1	JCommTable6.R0C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	1	1	0	AD JCommTable6.R0C0	10	JCommTable6.R0C0	13	Single-KC	94	0.6592226546402198
7327	94	BKT Controller_human(4)	AD 1_6_plus_2_6	1	JCommTable6.R1C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AD JCommTable6.R1C0	10	JCommTable6.R1C0	13	Single-KC	95	0.5885347141431303
7328	95	BKT Controller_human(4)	AD 1_6_plus_2_6	1	done	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AD done	10	done	13	Single-KC	96	0.9976549398702442
7329	96	BKT Controller_human(4)	AS 6_1_plus_9_1	1	JCommTable8.R0C0	1/1/1970 0:37	1/1/1970 0:37		1/1/1970 0:37	incorrect	1	0	0	AS JCommTable8.R0C0	2	JCommTable8.R0C0	14	Single-KC	97	4.597447854863741e-23
7330	97	BKT Controller_human(4)	AS 6_1_plus_9_1	1	JCommTable6.R1C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AS JCommTable6.R1C0	2	JCommTable6.R1C0	14	Single-KC	98	0.675899127768339
7331	98	BKT Controller_human(4)	AS 6_1_plus_9_1	1	JCommTable6.R0C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	incorrect	2	1	0	AS JCommTable6.R0C0	2	JCommTable6.R0C0	14	Single-KC	99	0.6786106145090579
7332	99	BKT Controller_human(4)	AS 6_1_plus_9_1	1	done	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AS done	2	done	14	Single-KC	100	0.8859659685340416
7333	100	BKT Controller_human(4)	AS 8_6_plus_9_6	1	JCommTable6.R1C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	incorrect	1	1	0	AS JCommTable6.R1C0	3	JCommTable6.R1C0	15	Single-KC	101	0.6826810918245482
7334	101	BKT Controller_human(4)	AS 8_6_plus_9_6	1	JCommTable8.R0C0	1/1/1970 0:37	1/1/1970 0:37		1/1/1970 0:37	incorrect	1	0	0	AS JCommTable8.R0C0	3	JCommTable8.R0C0	15	Single-KC	102	4.597447854863741e-23
7335	102	BKT Controller_human(4)	AS 8_6_plus_9_6	1	JCommTable6.R0C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AS JCommTable6.R0C0	3	JCommTable6.R0C0	15	Single-KC	103	0.693692522758799
7336	103	BKT Controller_human(4)	AS 8_6_plus_9_6	1	done	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AS done	3	done	15	Single-KC	104	0.9574413523899252
7337	104	BKT Controller_human(4)	AS 1_9_plus_5_9	1	JCommTable8.R0C0	1/1/1970 0:37	1/1/1970 0:37		1/1/1970 0:37	incorrect	1	0	0	AS JCommTable8.R0C0	4	JCommTable8.R0C0	16	Single-KC	105	4.597447854863741e-23
7338	105	BKT Controller_human(4)	AS 1_9_plus_5_9	1	JCommTable6.R1C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AS JCommTable6.R1C0	4	JCommTable6.R1C0	16	Single-KC	106	0.6893863583648109
7339	106	BKT Controller_human(4)	AS 1_9_plus_5_9	1	JCommTable6.R0C0	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AS JCommTable6.R0C0	4	JCommTable6.R0C0	16	Single-KC	107	0.7083708315690628
7340	107	BKT Controller_human(4)	AS 1_9_plus_5_9	1	done	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	AS done	4	done	16	Single-KC	108	0.9848811875447239
7341	108	BKT Controller_human(4)	M 1_5_times_9_9	1	JCommTable6.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	M  JCommTable6.R0C0	3	JCommTable6.R0C0	17	Single-KC	109	0.5235589215956263
7342	109	BKT Controller_human(4)	M 1_5_times_9_9	1	JCommTable6.R1C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	M  JCommTable6.R1C0	3	JCommTable6.R1C0	17	Single-KC	110	0.6405052022456517
7343	110	BKT Controller_human(4)	M 1_5_times_9_9	1	done	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	M  done	3	done	17	Single-KC	111	0.8838619746659309
7344	111	BKT Controller_human(4)	M 6_3_times_1_5	1	JCommTable6.R1C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	1	1	0	M  JCommTable6.R1C0	4	JCommTable6.R1C0	18	Single-KC	112	0.6853262189964145
7345	112	BKT Controller_human(4)	M 6_3_times_1_5	1	JCommTable6.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	M  JCommTable6.R0C0	4	JCommTable6.R0C0	18	Single-KC	113	0.6131831223648047
7346	113	BKT Controller_human(4)	M 6_3_times_1_5	1	done	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	M  done	4	done	18	Single-KC	114	0.9456859844898025
7347	114	BKT Controller_human(4)	M 9_10_times_7_7	1	JCommTable6.R1C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	M  JCommTable6.R1C0	5	JCommTable6.R1C0	19	Single-KC	115	0.7269413919115565
7348	115	BKT Controller_human(4)	M 9_10_times_7_7	1	JCommTable6.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	M  JCommTable6.R0C0	5	JCommTable6.R0C0	19	Single-KC	116	0.6957453994959327
7349	116	BKT Controller_human(4)	M 9_10_times_7_7	1	done	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	M  done	5	done	19	Single-KC	117	0.975510942188252
7350	117	BKT Controller_human(4)	AD 5_3_plus_4_2	1	JCommTable6.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	incorrect	1	1	0	AD JCommTable6.R0C0	11	JCommTable6.R0C0	20	Single-KC	118	0.6696541387803492
7351	118	BKT Controller_human(4)	AD 5_3_plus_4_2	1	JCommTable8.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	AD JCommTable8.R0C0	11	JCommTable8.R0C0	17	Single-KC	119	0.8794071012030276
7352	119	BKT Controller_human(4)	AD 5_3_plus_4_2	1	JCommTable4.R1C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	AD JCommTable4.R1C0	11	JCommTable4.R1C0	13	Single-KC	120	0.9851488345786218
7353	120	BKT Controller_human(4)	AD 5_3_plus_4_2	1	JCommTable5.R1C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	AD JCommTable5.R1C0	11	JCommTable5.R1C0	11	Single-KC	121	0.9978753967144824
7354	121	BKT Controller_human(4)	AD 5_3_plus_4_2	1	JCommTable4.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	AD JCommTable4.R0C0	11	JCommTable4.R0C0	13	Single-KC	122	0.9556969754827043
7355	122	BKT Controller_human(4)	AD 5_3_plus_4_2	1	JCommTable5.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	AD JCommTable5.R0C0	11	JCommTable5.R0C0	11	Single-KC	123	0.9322513738066476
7356	123	BKT Controller_human(4)	AD 5_3_plus_4_2	1	JCommTable6.R1C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	AD JCommTable6.R1C0	11	JCommTable6.R1C0	20	Single-KC	124	0.5978394110171529
7357	124	BKT Controller_human(4)	AD 5_3_plus_4_2	1	done	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	AD done	11	done	20	Single-KC	125	0.9990210407976137
7358	125	BKT Controller_human(4)	M 3_9_times_10_3	1	JCommTable4.R1C0	1/1/1970 0:38	1/1/1970 0:38		1/1/1970 0:38	incorrect	1	0	0	M  JCommTable4.R1C0	2	JCommTable4.R1C0	14	Single-KC	126	2.1209191993575743e-06
7359	126	BKT Controller_human(4)	M 3_9_times_10_3	1	JCommTable6.R1C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	M  JCommTable6.R1C0	6	JCommTable6.R1C0	21	Single-KC	127	0.7649406722874769
7360	127	BKT Controller_human(4)	M 3_9_times_10_3	1	JCommTable6.R0C0	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	M  JCommTable6.R0C0	6	JCommTable6.R0C0	21	Single-KC	128	0.7673710299304489
7361	128	BKT Controller_human(4)	M 3_9_times_10_3	1	done	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	M  done	6	done	21	Single-KC	129	0.9891463588174421
7362	129	BKT Controller_human(4)	M 5_5_times_2_3	1	JCommTable6.R1C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	M  JCommTable6.R1C0	7	JCommTable6.R1C0	22	Single-KC	130	0.7991132358950344
7363	130	BKT Controller_human(4)	M 5_5_times_2_3	1	JCommTable6.R0C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	M  JCommTable6.R0C0	7	JCommTable6.R0C0	22	Single-KC	131	0.8263436460596453
7364	131	BKT Controller_human(4)	M 5_5_times_2_3	1	done	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	M  done	7	done	22	Single-KC	132	0.9952267747803129
7365	132	BKT Controller_human(4)	M 9_10_times_8_4	1	JCommTable6.R1C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	M  JCommTable6.R1C0	8	JCommTable6.R1C0	23	Single-KC	133	0.8294256504700815
7366	133	BKT Controller_human(4)	M 9_10_times_8_4	1	JCommTable6.R0C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	M  JCommTable6.R0C0	8	JCommTable6.R0C0	23	Single-KC	134	0.8728436556273209
7367	134	BKT Controller_human(4)	M 9_10_times_8_4	1	done	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	M  done	8	done	23	Single-KC	135	0.997908030421876
7368	135	BKT Controller_human(4)	AD 2_1_plus_1_3	1	JCommTable6.R1C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	incorrect	1	1	0	AD JCommTable6.R1C0	12	JCommTable6.R1C0	24	Single-KC	136	0.6070741739896056
7369	136	BKT Controller_human(4)	AD 2_1_plus_1_3	1	JCommTable8.R0C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AD JCommTable8.R0C0	12	JCommTable8.R0C0	18	Single-KC	137	0.8814303190221385
7370	137	BKT Controller_human(4)	AD 2_1_plus_1_3	1	JCommTable4.R1C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AD JCommTable4.R1C0	12	JCommTable4.R1C0	15	Single-KC	138	0.9905179067195125
7371	138	BKT Controller_human(4)	AD 2_1_plus_1_3	1	JCommTable5.R1C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AD JCommTable5.R1C0	12	JCommTable5.R1C0	12	Single-KC	139	0.9989884322280493
7372	139	BKT Controller_human(4)	AD 2_1_plus_1_3	1	JCommTable4.R0C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AD JCommTable4.R0C0	12	JCommTable4.R0C0	14	Single-KC	140	0.9695220538777988
7373	140	BKT Controller_human(4)	AD 2_1_plus_1_3	1	JCommTable5.R0C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AD JCommTable5.R0C0	12	JCommTable5.R0C0	12	Single-KC	141	0.9530333767444892
7374	141	BKT Controller_human(4)	AD 2_1_plus_1_3	1	JCommTable6.R0C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AD JCommTable6.R0C0	12	JCommTable6.R0C0	24	Single-KC	142	0.6799213471528023
7375	142	BKT Controller_human(4)	AD 2_1_plus_1_3	1	done	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AD done	12	done	24	Single-KC	143	0.9995916534304786
7376	143	BKT Controller_human(4)	AD 6_5_plus_3_10	1	JCommTable6.R1C0	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	incorrect	1	1	0	AD JCommTable6.R1C0	13	JCommTable6.R1C0	25	Single-KC	144	0.6162330043804642
