	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
47832	244	Streak Agent(8)	M 6_2_times_8_3	1	JCommTable6.R0C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	M  JCommTable6.R0C0	16	JCommTable6.R0C0	51	Single-KC	245	0.9906481549119561
47833	245	Streak Agent(8)	M 6_2_times_8_3	1	done	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	M  done	16	done	51	Single-KC	246	0.9999966063524214
47834	246	Streak Agent(8)	AD 2_10_plus_7_5	1	JCommTable8.R0C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable8.R0C0	17	JCommTable8.R0C0	23	Single-KC	247	0.8707184623090647
47835	247	Streak Agent(8)	AD 2_10_plus_7_5	1	JCommTable4.R1C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable4.R1C0	17	JCommTable4.R1C0	21	Single-KC	248	0.998800389635645
47836	248	Streak Agent(8)	AD 2_10_plus_7_5	1	JCommTable4.R0C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable4.R0C0	17	JCommTable4.R0C0	20	Single-KC	249	0.9945520475079129
47837	249	Streak Agent(8)	AD 2_10_plus_7_5	1	JCommTable5.R1C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable5.R1C0	17	JCommTable5.R1C0	17	Single-KC	250	0.9999700642549266
47838	250	Streak Agent(8)	AD 2_10_plus_7_5	1	JCommTable6.R1C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	incorrect	1	1	0	AD JCommTable6.R1C0	17	JCommTable6.R1C0	52	Single-KC	251	0.6065946643198926
47839	251	Streak Agent(8)	AD 2_10_plus_7_5	1	JCommTable5.R0C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable5.R0C0	17	JCommTable5.R0C0	17	Single-KC	252	0.9914858720056492
47840	252	Streak Agent(8)	AD 2_10_plus_7_5	1	JCommTable6.R0C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable6.R0C0	17	JCommTable6.R0C0	52	Single-KC	253	0.688378443645636
47841	253	Streak Agent(8)	AD 2_10_plus_7_5	1	done	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD done	17	done	52	Single-KC	254	0.999993749873191
47842	254	Streak Agent(8)	AD 7_1_plus_1_5	1	JCommTable8.R0C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable8.R0C0	18	JCommTable8.R0C0	24	Single-KC	255	0.8728663778265766
47843	255	Streak Agent(8)	AD 7_1_plus_1_5	1	JCommTable4.R1C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable4.R1C0	18	JCommTable4.R1C0	22	Single-KC	256	0.9992378971117855
47844	256	Streak Agent(8)	AD 7_1_plus_1_5	1	JCommTable4.R0C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable4.R0C0	18	JCommTable4.R0C0	21	Single-KC	257	0.9962990743296702
47845	257	Streak Agent(8)	AD 7_1_plus_1_5	1	JCommTable5.R1C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable5.R1C0	18	JCommTable5.R1C0	18	Single-KC	258	0.9999857626264136
47846	258	Streak Agent(8)	AD 7_1_plus_1_5	1	JCommTable5.R0C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable5.R0C0	18	JCommTable5.R0C0	18	Single-KC	259	0.9942104377455353
47847	259	Streak Agent(8)	AD 7_1_plus_1_5	1	JCommTable6.R1C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable6.R1C0	18	JCommTable6.R1C0	53	Single-KC	260	0.6157575973390014
47848	260	Streak Agent(8)	AD 7_1_plus_1_5	1	JCommTable6.R0C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable6.R0C0	18	JCommTable6.R0C0	53	Single-KC	261	0.6983258634973536
47849	261	Streak Agent(8)	AD 7_1_plus_1_5	1	done	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD done	18	done	53	Single-KC	262	0.9999973944060089
47850	262	Streak Agent(8)	AD 5_3_plus_4_2	1	JCommTable6.R1C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:47	1/1/1970 1:47	incorrect	1	1	0	AD JCommTable6.R1C0	19	JCommTable6.R1C0	54	Single-KC	263	0.6248391055166428
47851	263	Streak Agent(8)	AD 5_3_plus_4_2	1	JCommTable8.R0C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable8.R0C0	19	JCommTable8.R0C0	25	Single-KC	264	0.8749837310782174
47852	264	Streak Agent(8)	AD 5_3_plus_4_2	1	JCommTable4.R1C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable4.R1C0	19	JCommTable4.R1C0	23	Single-KC	265	0.9995159194526967
47853	265	Streak Agent(8)	AD 5_3_plus_4_2	1	JCommTable4.R0C0	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable4.R0C0	19	JCommTable4.R0C0	22	Single-KC	266	0.997487287238606
47854	266	Streak Agent(8)	AD 5_3_plus_4_2	1	JCommTable5.R1C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable5.R1C0	19	JCommTable5.R1C0	19	Single-KC	267	0.9999932287926221
47855	267	Streak Agent(8)	AD 5_3_plus_4_2	1	JCommTable5.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable5.R0C0	19	JCommTable5.R0C0	19	Single-KC	268	0.9960665870136497
47856	268	Streak Agent(8)	AD 5_3_plus_4_2	1	JCommTable6.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable6.R0C0	19	JCommTable6.R0C0	54	Single-KC	269	0.7080903995618852
47857	269	Streak Agent(8)	AD 5_3_plus_4_2	1	done	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD done	19	done	54	Single-KC	270	0.9999989137651402
47858	270	Streak Agent(8)	AD 6_10_plus_1_10	2	JCommTable8.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable8.R0C0	20	JCommTable8.R0C0	26	Single-KC	271	0.8770707870714393
47859	271	Streak Agent(8)	AD 6_10_plus_1_10	2	JCommTable4.R1C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable4.R1C0	20	JCommTable4.R1C0	24	Single-KC	272	0.9996925478215312
47860	272	Streak Agent(8)	AD 6_10_plus_1_10	2	JCommTable4.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable4.R0C0	20	JCommTable4.R0C0	23	Single-KC	273	0.9982946675058596
47861	273	Streak Agent(8)	AD 6_10_plus_1_10	2	JCommTable5.R1C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable5.R1C0	20	JCommTable5.R1C0	20	Single-KC	274	0.9999967796679943
47862	274	Streak Agent(8)	AD 6_10_plus_1_10	2	JCommTable5.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable5.R0C0	20	JCommTable5.R0C0	20	Single-KC	275	0.9973292484052209
47863	275	Streak Agent(8)	AD 6_10_plus_1_10	2	JCommTable6.R1C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable6.R1C0	20	JCommTable6.R1C0	55	Single-KC	276	0.6338336115066453
47864	276	Streak Agent(8)	AD 6_10_plus_1_10	2	JCommTable6.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable6.R0C0	20	JCommTable6.R0C0	55	Single-KC	277	0.7176666606732776
47865	277	Streak Agent(8)	AD 6_10_plus_1_10	2	done	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD done	20	done	55	Single-KC	278	0.9999995471646276
47866	278	Streak Agent(8)	AD 6_8_plus_1_1	1	JCommTable6.R1C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	incorrect	1	1	0	AD JCommTable6.R1C0	21	JCommTable6.R1C0	56	Single-KC	279	0.6427357723230932
47867	279	Streak Agent(8)	AD 6_8_plus_1_1	1	JCommTable8.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable8.R0C0	21	JCommTable8.R0C0	27	Single-KC	280	0.8791278143128795
47868	280	Streak Agent(8)	AD 6_8_plus_1_1	1	JCommTable4.R1C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable4.R1C0	21	JCommTable4.R1C0	25	Single-KC	281	0.9998047416942598
47869	281	Streak Agent(8)	AD 6_8_plus_1_1	1	JCommTable4.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable4.R0C0	21	JCommTable4.R0C0	24	Single-KC	282	0.998842922754835
47870	282	Streak Agent(8)	AD 6_8_plus_1_1	1	JCommTable5.R1C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable5.R1C0	21	JCommTable5.R1C0	21	Single-KC	283	0.9999984684387382
47871	283	Streak Agent(8)	AD 6_8_plus_1_1	1	JCommTable5.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable5.R0C0	21	JCommTable5.R0C0	21	Single-KC	284	0.9981873216173208
47872	284	Streak Agent(8)	AD 6_8_plus_1_1	1	JCommTable6.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable6.R0C0	21	JCommTable6.R0C0	56	Single-KC	285	0.7270498654103293
47873	285	Streak Agent(8)	AD 6_8_plus_1_1	1	done	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD done	21	done	56	Single-KC	286	0.9999998112196483
47874	286	Streak Agent(8)	AD 5_5_plus_4_10	2	JCommTable8.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable8.R0C0	22	JCommTable8.R0C0	28	Single-KC	287	0.8811550845684828
47875	287	Streak Agent(8)	AD 5_5_plus_4_10	2	JCommTable4.R1C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable4.R1C0	22	JCommTable4.R1C0	26	Single-KC	288	0.9998759994324401
47876	288	Streak Agent(8)	AD 5_5_plus_4_10	2	JCommTable4.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable4.R0C0	22	JCommTable4.R0C0	25	Single-KC	289	0.9992150554738096
47877	289	Streak Agent(8)	AD 5_5_plus_4_10	2	JCommTable5.R1C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable5.R1C0	22	JCommTable5.R1C0	22	Single-KC	290	0.9999992716037299
47878	290	Streak Agent(8)	AD 5_5_plus_4_10	2	JCommTable5.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AD JCommTable5.R0C0	22	JCommTable5.R0C0	22	Single-KC	291	0.998770048513756
47879	291	Streak Agent(8)	AD 5_5_plus_4_10	2	JCommTable6.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable6.R0C0	22	JCommTable6.R0C0	57	Single-KC	292	0.736235836947264
47880	292	Streak Agent(8)	AD 5_5_plus_4_10	2	JCommTable6.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable6.R1C0	22	JCommTable6.R1C0	57	Single-KC	293	0.6515404899063014
47881	293	Streak Agent(8)	AD 5_5_plus_4_10	2	done	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD done	22	done	57	Single-KC	294	0.999999921300283
47882	294	Streak Agent(8)	AD 3_9_plus_3_7	1	JCommTable8.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable8.R0C0	23	JCommTable8.R0C0	29	Single-KC	295	0.8831528726288808
47883	295	Streak Agent(8)	AD 3_9_plus_3_7	1	JCommTable4.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable4.R1C0	23	JCommTable4.R1C0	27	Single-KC	296	0.9999212543570181
47884	296	Streak Agent(8)	AD 3_9_plus_3_7	1	JCommTable4.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable4.R0C0	23	JCommTable4.R0C0	26	Single-KC	297	0.9994675687437402
47885	297	Streak Agent(8)	AD 3_9_plus_3_7	1	JCommTable5.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable5.R1C0	23	JCommTable5.R1C0	23	Single-KC	298	0.9999996535816645
47886	298	Streak Agent(8)	AD 3_9_plus_3_7	1	JCommTable5.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable5.R0C0	23	JCommTable5.R0C0	23	Single-KC	299	0.999165601123135
47887	299	Streak Agent(8)	AD 3_9_plus_3_7	1	JCommTable6.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable6.R0C0	23	JCommTable6.R0C0	58	Single-KC	300	0.7452209945571107
47888	300	Streak Agent(8)	AD 3_9_plus_3_7	1	JCommTable6.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable6.R1C0	23	JCommTable6.R1C0	58	Single-KC	301	0.6602429203713613
47889	301	Streak Agent(8)	AD 3_9_plus_3_7	1	done	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD done	23	done	58	Single-KC	302	0.9999999671912623
47890	302	Streak Agent(8)	M 10_8_times_8_2	1	JCommTable6.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	M  JCommTable6.R1C0	17	JCommTable6.R1C0	59	Single-KC	303	0.9606064852553751
47891	303	Streak Agent(8)	M 10_8_times_8_2	1	JCommTable6.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	M  JCommTable6.R0C0	17	JCommTable6.R0C0	59	Single-KC	304	0.993498453804297
47892	304	Streak Agent(8)	M 10_8_times_8_2	1	done	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	M  done	17	done	59	Single-KC	305	0.9999985166537381
47893	305	Streak Agent(8)	M 8_1_times_5_7	3	JCommTable6.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	M  JCommTable6.R0C0	18	JCommTable6.R0C0	60	Single-KC	306	0.9954839855486756
47894	306	Streak Agent(8)	M 8_1_times_5_7	3	JCommTable6.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	M  JCommTable6.R1C0	18	JCommTable6.R1C0	60	Single-KC	307	0.9675405139905285
47895	307	Streak Agent(8)	M 8_1_times_5_7	3	done	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	M  done	18	done	60	Single-KC	308	0.9999993516375179
47896	308	Streak Agent(8)	AD 6_8_plus_1_3	1	JCommTable8.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable8.R0C0	24	JCommTable8.R0C0	30	Single-KC	309	0.8851214560800894
47897	309	Streak Agent(8)	AD 6_8_plus_1_3	1	JCommTable4.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable4.R1C0	24	JCommTable4.R1C0	28	Single-KC	310	0.9999499939880498
47898	310	Streak Agent(8)	AD 6_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable4.R0C0	24	JCommTable4.R0C0	27	Single-KC	311	0.9996388789411844
47899	311	Streak Agent(8)	AD 6_8_plus_1_3	1	JCommTable5.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable5.R1C0	24	JCommTable5.R1C0	24	Single-KC	312	0.9999998352467687
47900	312	Streak Agent(8)	AD 6_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable5.R0C0	24	JCommTable5.R0C0	24	Single-KC	313	0.9994340160327146
47901	313	Streak Agent(8)	AD 6_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable6.R1C0	24	JCommTable6.R1C0	61	Single-KC	314	0.66883848192265
47902	314	Streak Agent(8)	AD 6_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable6.R0C0	24	JCommTable6.R0C0	61	Single-KC	315	0.7540023420269173
47903	315	Streak Agent(8)	AD 6_8_plus_1_3	1	done	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD done	24	done	61	Single-KC	316	0.9999999863225271
47904	316	Streak Agent(8)	M 3_10_times_7_5	1	JCommTable6.R0C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	M  JCommTable6.R0C0	19	JCommTable6.R0C0	62	Single-KC	317	0.9968650616251343
47905	317	Streak Agent(8)	M 3_10_times_7_5	1	JCommTable6.R1C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	M  JCommTable6.R1C0	19	JCommTable6.R1C0	62	Single-KC	318	0.973287957818084
47906	318	Streak Agent(8)	M 3_10_times_7_5	1	done	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	M  done	19	done	62	Single-KC	319	0.9999997166044629
47907	319	Streak Agent(8)	AS 3_5_plus_9_5	1	JCommTable6.R0C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	AS JCommTable6.R0C0	20	JCommTable6.R0C0	63	Single-KC	320	0.8597726366203554
47908	320	Streak Agent(8)	AS 3_5_plus_9_5	1	JCommTable6.R1C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	AS JCommTable6.R1C0	20	JCommTable6.R1C0	63	Single-KC	321	0.7503629582496085
47909	321	Streak Agent(8)	AS 3_5_plus_9_5	1	done	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	AS done	20	done	63	Single-KC	322	0.9999999992363953
47910	0	Streak Agent(9)	AD 8_1_plus_1_9	1	JCommTable8.R0C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	1	1	1	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1	Single-KC	1	0.8742825612653277
47911	1	Streak Agent(9)	AD 8_1_plus_1_9	1	JCommTable4.R1C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	1	1	1	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	Single-KC	2	0.4497564381689425
47912	2	Streak Agent(9)	AD 8_1_plus_1_9	1	JCommTable4.R0C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	1	1	1	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	Single-KC	3	0.33894121310044045
47913	3	Streak Agent(9)	AD 8_1_plus_1_9	1	JCommTable5.R1C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	1	1	1	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	Single-KC	4	0.24319787819937913
47914	4	Streak Agent(9)	AD 8_1_plus_1_9	1	JCommTable5.R0C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	1	1	1	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	Single-KC	5	0.24645107151781318
47915	5	Streak Agent(9)	AD 8_1_plus_1_9	1	JCommTable6.R1C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	1	1	1	AD JCommTable6.R1C0	1	JCommTable6.R1C0	1	Single-KC	6	0.5388196308881508
47916	6	Streak Agent(9)	AD 8_1_plus_1_9	1	JCommTable6.R0C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	1	1	1	AD JCommTable6.R0C0	1	JCommTable6.R0C0	1	Single-KC	7	0.5947036763451088
47917	7	Streak Agent(9)	AD 8_1_plus_1_9	1	done	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	0	1	1	AD done	1	done	1	Single-KC	8	0.15753415550307304
47918	8	Streak Agent(9)	AD 2_4_plus_9_5	1	done	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:50	1/1/1970 1:50	incorrect	1	1	1	AD done	2	done	2	Single-KC	9	0.30965213575600836
47919	9	Streak Agent(9)	AD 2_4_plus_9_5	1	JCommTable4.R1C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:50	1/1/1970 1:50	incorrect	2	1	1	AD JCommTable4.R1C0	2	JCommTable4.R1C0	2	Single-KC	10	0.5627803282357199
47920	10	Streak Agent(9)	AD 2_4_plus_9_5	1	JCommTable6.R0C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	2	1	1	AD JCommTable6.R0C0	2	JCommTable6.R0C0	2	Single-KC	11	0.605929536210021
47921	11	Streak Agent(9)	AD 2_4_plus_9_5	1	JCommTable5.R0C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	2	1	1	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2	Single-KC	12	0.32536678105388017
47922	12	Streak Agent(9)	AD 2_4_plus_9_5	1	JCommTable8.R0C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	AD JCommTable8.R0C0	2	JCommTable8.R0C0	2	Single-KC	13	0.876379668989046
47923	13	Streak Agent(9)	AD 2_4_plus_9_5	1	JCommTable4.R0C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	2	1	1	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2	Single-KC	14	0.43055082470810613
47924	14	Streak Agent(9)	AD 2_4_plus_9_5	1	JCommTable5.R1C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	1	1	1	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2	Single-KC	15	0.4032292221724688
47925	15	Streak Agent(9)	AD 2_4_plus_9_5	1	JCommTable6.R1C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	4	1	1	AD JCommTable6.R1C0	2	JCommTable6.R1C0	2	Single-KC	16	0.5483858772545219
47926	16	Streak Agent(9)	AD 1_6_plus_5_8	1	JCommTable8.R0C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	AD JCommTable8.R0C0	3	JCommTable8.R0C0	3	Single-KC	17	0.878446658242221
47927	17	Streak Agent(9)	AD 1_6_plus_5_8	1	JCommTable6.R1C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:51	1/1/1970 1:51	incorrect	1	1	1	AD JCommTable6.R1C0	3	JCommTable6.R1C0	3	Single-KC	18	0.5579164983967024
47928	18	Streak Agent(9)	AD 1_6_plus_5_8	1	JCommTable5.R0C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:51	1/1/1970 1:51	incorrect	3	1	1	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3	Single-KC	19	0.4156147594605605
47929	19	Streak Agent(9)	AD 1_6_plus_5_8	1	JCommTable4.R0C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:51	1/1/1970 1:51	incorrect	2	1	0	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3	Single-KC	20	0.527175138661939
47930	20	Streak Agent(9)	AD 1_6_plus_5_8	1	JCommTable4.R1C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	1	1	0	AD JCommTable4.R1C0	3	JCommTable4.R1C0	3	Single-KC	21	0.6696410593674123
47931	21	Streak Agent(9)	AD 1_6_plus_5_8	1	JCommTable5.R1C0	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	AD JCommTable5.R1C0	3	JCommTable5.R1C0	3	Single-KC	22	0.5869014198595325
