	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	Prediction
719	40	BKT Controller(7)	M 3_2_times_1_4	1	5	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	M  done	6	Single-KC	40	done	12	0.8205252264786709
720	41	BKT Controller(7)	AD 5_6_plus_5_7	1	1	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	incorrect	2	1	0	AD JCommTable6.R1C0	3	Single-KC	41	JCommTable6.R1C0	13	0.13813979889339467
721	42	BKT Controller(7)	AD 5_6_plus_5_7	1	3	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	hint	0	1	1	AD JCommTable4.R1C0	2	Single-KC	42	JCommTable4.R1C0	3	0.2160699043236782
722	43	BKT Controller(7)	AD 5_6_plus_5_7	1	7	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	incorrect	1	1	1	AD JCommTable5.R0C0	2	Single-KC	43	JCommTable5.R0C0	2	0.21253201081623915
723	44	BKT Controller(7)	AD 5_6_plus_5_7	1	9	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	AD JCommTable5.R1C0	1	Single-KC	44	JCommTable5.R1C0	1	0.20625973692009625
724	45	BKT Controller(7)	AD 5_6_plus_5_7	1	15	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	incorrect	1	1	0	AD JCommTable6.R1C0	4	Single-KC	45	JCommTable6.R1C0	14	0.1741617137754058
725	46	BKT Controller(7)	AD 5_6_plus_5_7	1	17	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	incorrect	1	1	1	AD JCommTable6.R1C0	5	Single-KC	46	JCommTable6.R1C0	15	0.21720953540155866
726	47	BKT Controller(7)	AD 5_6_plus_5_7	1	19	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	hint	0	1	1	AD JCommTable6.R0C0	4	Single-KC	47	JCommTable6.R0C0	13	0.11889668840456821
727	48	BKT Controller(7)	AD 5_6_plus_5_7	1	25	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	AD done	2	Single-KC	48	done	13	0.5023710769196937
728	49	BKT Controller(7)	AD 5_6_plus_5_7	1	1	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	AD JCommTable8.R0C0	1	Single-KC	49	JCommTable8.R0C0	2	0.6110520796289693
729	50	BKT Controller(7)	AD 5_6_plus_5_7	1	3	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	AD JCommTable4.R1C0	3	Single-KC	50	JCommTable4.R1C0	4	0.49137623051365964
730	51	BKT Controller(7)	AD 5_6_plus_5_7	1	7	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable4.R0C0	1	Single-KC	51	JCommTable4.R0C0	1	0.11702495866101102
731	52	BKT Controller(7)	AD 5_6_plus_5_7	1	9	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable5.R1C0	2	Single-KC	52	JCommTable5.R1C0	2	0.3874648909928364
732	53	BKT Controller(7)	AD 5_6_plus_5_7	1	15	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	incorrect	1	1	0	AD JCommTable6.R0C0	5	Single-KC	53	JCommTable6.R0C0	14	0.15616438260825652
733	54	BKT Controller(7)	AD 5_6_plus_5_7	1	17	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable6.R1C0	6	Single-KC	54	JCommTable6.R1C0	16	0.267451675392443
734	55	BKT Controller(7)	AD 5_6_plus_5_7	1	19	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	incorrect	1	1	0	AD JCommTable6.R0C0	6	Single-KC	55	JCommTable6.R0C0	15	0.20242973304778056
735	56	BKT Controller(7)	AD 5_6_plus_5_7	1	25	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD done	3	Single-KC	56	done	14	0.8138043057920857
736	57	BKT Controller(7)	M 2_8_times_3_7	1	1	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	incorrect	2	1	1	M  JCommTable4.R1C0	2	Single-KC	57	JCommTable4.R1C0	5	8.899372512940238e-10
737	58	BKT Controller(7)	M 2_8_times_3_7	1	3	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	M  JCommTable6.R1C0	7	Single-KC	58	JCommTable6.R1C0	17	0.8027303570984808
738	59	BKT Controller(7)	M 2_8_times_3_7	1	5	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	M  done	7	Single-KC	59	done	15	0.8857874421406838
739	60	BKT Controller(7)	M 1_6_times_6_7	1	1	1/1/1970 0:41	1/1/1970 0:41		1/1/1970 0:41	incorrect	1	0	0	M  JCommTable4.R1C0	3	Single-KC	60	JCommTable4.R1C0	6	8.899372512940238e-10
740	61	BKT Controller(7)	M 1_6_times_6_7	1	7	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	M  JCommTable6.R1C0	8	Single-KC	61	JCommTable6.R1C0	18	0.8522227699586323
741	62	BKT Controller(7)	M 1_6_times_6_7	1	9	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	hint	0	1	1	M  JCommTable6.R0C0	6	Single-KC	62	JCommTable6.R0C0	16	0.7681643094604019
742	63	BKT Controller(7)	M 1_6_times_6_7	1	5	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	M  done	8	Single-KC	63	done	16	0.9293614379560534
743	64	BKT Controller(7)	AD 5_3_plus_2_5	1	1	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable8.R0C0	2	Single-KC	64	JCommTable8.R0C0	3	0.8288304549077375
744	65	BKT Controller(7)	AD 5_3_plus_2_5	1	3	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable4.R1C0	4	Single-KC	65	JCommTable4.R1C0	7	0.7720144236705977
745	66	BKT Controller(7)	AD 5_3_plus_2_5	1	7	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable4.R0C0	2	Single-KC	66	JCommTable4.R0C0	2	0.2622709038185918
746	67	BKT Controller(7)	AD 5_3_plus_2_5	1	9	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable5.R1C0	3	Single-KC	67	JCommTable5.R1C0	3	0.6062695158851913
747	68	BKT Controller(7)	AD 5_3_plus_2_5	1	15	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	incorrect	1	1	0	AD JCommTable6.R1C0	7	Single-KC	68	JCommTable6.R1C0	19	0.3244976676719008
748	69	BKT Controller(7)	AD 5_3_plus_2_5	1	17	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD JCommTable6.R1C0	8	Single-KC	69	JCommTable6.R1C0	20	0.3872785778079646
749	70	BKT Controller(7)	AD 5_3_plus_2_5	1	19	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	incorrect	1	1	1	AD JCommTable6.R0C0	7	Single-KC	70	JCommTable6.R0C0	17	0.25820756321593663
750	71	BKT Controller(7)	AD 5_3_plus_2_5	1	25	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	AD done	4	Single-KC	71	done	17	0.9498058445168391
751	72	BKT Controller(7)	M 1_3_times_4_9	1	1	1/1/1970 0:42	1/1/1970 0:42		1/1/1970 0:42	incorrect	2	0	0	M  JCommTable6.R0C0	7	Single-KC	72	JCommTable6.R0C0	18	0.8142827498189157
752	73	BKT Controller(7)	M 1_3_times_4_9	1	7	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  JCommTable6.R1C0	9	Single-KC	73	JCommTable6.R1C0	21	0.8909844769724715
753	74	BKT Controller(7)	M 1_3_times_4_9	1	9	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  JCommTable6.R0C0	8	Single-KC	74	JCommTable6.R0C0	19	0.8529828067509677
754	75	BKT Controller(7)	M 1_3_times_4_9	1	5	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  done	9	Single-KC	75	done	18	0.9571160611209565
755	76	BKT Controller(7)	M 4_5_times_2_7	1	7	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  JCommTable6.R1C0	10	Single-KC	76	JCommTable6.R1C0	22	0.9205271775563787
756	77	BKT Controller(7)	M 4_5_times_2_7	1	9	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  JCommTable6.R0C0	9	Single-KC	77	JCommTable6.R0C0	20	0.8847597840020007
757	78	BKT Controller(7)	M 4_5_times_2_7	1	5	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  done	10	Single-KC	78	done	19	0.9742675484372311
758	79	BKT Controller(7)	AS 2_5_plus_4_5	1	7	1/1/1970 0:42	1/1/1970 0:42		1/1/1970 0:42	incorrect	1	0	1	AS JCommTable6.R0C0	5	Single-KC	79	JCommTable6.R0C0	21	0.6418129179755816
759	80	BKT Controller(7)	AS 2_5_plus_4_5	1	1	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	AS JCommTable6.R1C0	5	Single-KC	80	JCommTable6.R1C0	23	0.8552370056290096
760	81	BKT Controller(7)	AS 2_5_plus_4_5	1	3	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	incorrect	1	1	0	AS JCommTable6.R0C0	6	Single-KC	81	JCommTable6.R0C0	22	0.7947482291248364
761	82	BKT Controller(7)	AS 2_5_plus_4_5	1	11	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	AS done	6	Single-KC	82	done	20	0.9771009665078684
762	83	BKT Controller(7)	M 1_2_times_2_3	2	7	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  JCommTable6.R1C0	11	Single-KC	83	JCommTable6.R1C0	24	0.9425798914260518
763	84	BKT Controller(7)	M 1_2_times_2_3	2	9	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	incorrect	1	1	1	M  JCommTable5.R1C0	1	Single-KC	84	JCommTable5.R1C0	4	2.6902030357551958e-08
764	85	BKT Controller(7)	M 1_2_times_2_3	2	5	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  done	11	Single-KC	85	done	21	0.9846691539378908
765	86	BKT Controller(7)	M 1_8_times_3_4	1	7	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  JCommTable6.R1C0	12	Single-KC	86	JCommTable6.R1C0	25	0.9587872216783264
766	87	BKT Controller(7)	M 1_8_times_3_4	1	9	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  JCommTable6.R0C0	10	Single-KC	87	JCommTable6.R0C0	23	0.9103899002871667
767	88	BKT Controller(7)	M 1_8_times_3_4	1	5	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	correct	0	1	0	M  done	12	Single-KC	88	done	22	0.9909054571723719
768	89	BKT Controller(7)	M 2_8_times_3_7	2	1	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	1/1/1970 0:42	incorrect	1	1	0	M  JCommTable5.R1C0	2	Single-KC	89	JCommTable5.R1C0	5	2.6902030357551958e-08
769	90	BKT Controller(7)	M 2_8_times_3_7	2	3	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	M  JCommTable6.R1C0	13	Single-KC	90	JCommTable6.R1C0	26	0.9705627594958505
770	91	BKT Controller(7)	M 2_8_times_3_7	2	5	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	M  done	13	Single-KC	91	done	23	0.9946188117658252
771	92	BKT Controller(7)	AD 5_3_plus_9_8	2	1	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	incorrect	1	1	0	AD JCommTable4.R1C0	5	Single-KC	92	JCommTable4.R1C0	8	0.9222946210009669
772	93	BKT Controller(7)	AD 5_3_plus_9_8	2	3	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AD JCommTable4.R1C0	6	Single-KC	93	JCommTable4.R1C0	9	0.9765271839995389
773	94	BKT Controller(7)	AD 5_3_plus_9_8	2	7	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AD JCommTable4.R0C0	3	Single-KC	94	JCommTable4.R0C0	3	0.4881302930169778
774	95	BKT Controller(7)	AD 5_3_plus_9_8	2	9	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AD JCommTable5.R1C0	4	Single-KC	95	JCommTable5.R1C0	6	0.7893974187490114
775	96	BKT Controller(7)	AD 5_3_plus_9_8	2	15	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AD JCommTable5.R0C0	3	Single-KC	96	JCommTable5.R0C0	3	0.28146200098056234
776	97	BKT Controller(7)	AD 5_3_plus_9_8	2	17	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AD JCommTable6.R1C0	9	Single-KC	97	JCommTable6.R1C0	27	0.45404160033439306
777	98	BKT Controller(7)	AD 5_3_plus_9_8	2	19	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	incorrect	1	1	0	AD JCommTable6.R0C0	8	Single-KC	98	JCommTable6.R0C0	24	0.32312786187731496
778	99	BKT Controller(7)	AD 5_3_plus_9_8	2	25	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AD done	5	Single-KC	99	done	24	0.9879408164308142
779	100	BKT Controller(7)	AD 3_7_plus_2_8	1	1	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AD JCommTable8.R0C0	3	Single-KC	100	JCommTable8.R0C0	4	0.9372025747637375
780	101	BKT Controller(7)	AD 3_7_plus_2_8	1	3	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AD JCommTable4.R1C0	7	Single-KC	101	JCommTable4.R1C0	10	0.9931889793250497
781	102	BKT Controller(7)	AD 3_7_plus_2_8	1	11	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AD JCommTable5.R1C0	5	Single-KC	102	JCommTable5.R1C0	7	0.9012272835966614
782	103	BKT Controller(7)	AD 3_7_plus_2_8	1	13	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	incorrect	4	1	1	AD JCommTable6.R0C0	9	Single-KC	103	JCommTable6.R0C0	25	0.39566450033127
783	104	BKT Controller(7)	AD 3_7_plus_2_8	1	15	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	hint	0	1	1	AD JCommTable5.R0C0	4	Single-KC	104	JCommTable5.R0C0	4	0.36245785603498143
784	105	BKT Controller(7)	AD 3_7_plus_2_8	1	17	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	hint	0	1	1	AD JCommTable6.R1C0	10	Single-KC	105	JCommTable6.R1C0	28	0.5224993440786415
785	106	BKT Controller(7)	AD 3_7_plus_2_8	1	19	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	incorrect	1	1	0	AD JCommTable6.R0C0	10	Single-KC	106	JCommTable6.R0C0	26	0.4731031234844423
786	107	BKT Controller(7)	AD 3_7_plus_2_8	1	25	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	1/1/1970 0:43	correct	0	1	0	AD done	6	Single-KC	107	done	25	0.9971885334723464
787	108	BKT Controller(7)	M 7_8_times_1_4	1	7	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  JCommTable6.R1C0	14	Single-KC	108	JCommTable6.R1C0	29	0.97904725423862
788	109	BKT Controller(7)	M 7_8_times_1_4	1	9	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  JCommTable6.R0C0	11	Single-KC	109	JCommTable6.R0C0	27	0.9307657839439349
789	110	BKT Controller(7)	M 7_8_times_1_4	1	5	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  done	14	Single-KC	110	done	26	0.9968208465597875
790	111	BKT Controller(7)	AS 3_8_plus_7_8	1	1	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	incorrect	1	1	1	AS JCommTable8.R0C0	1	Single-KC	111	JCommTable8.R0C0	5	8.772964451854957e-09
791	112	BKT Controller(7)	AS 3_8_plus_7_8	1	3	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	hint	0	1	1	AS JCommTable6.R0C0	7	Single-KC	112	JCommTable6.R0C0	28	0.8932459678861095
792	113	BKT Controller(7)	AS 3_8_plus_7_8	1	11	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	AS done	7	Single-KC	113	done	27	0.9895489360859117
793	114	BKT Controller(7)	M 5_9_times_3_7	1	7	1/1/1970 0:44	1/1/1970 0:44		1/1/1970 0:44	incorrect	1	0	0	M  JCommTable6.R1C0	15	Single-KC	114	JCommTable6.R1C0	30	0.9851238030554956
794	115	BKT Controller(7)	M 5_9_times_3_7	1	1	1/1/1970 0:44	1/1/1970 0:44		1/1/1970 0:44	incorrect	1	0	0	M  JCommTable6.R0C0	12	Single-KC	115	JCommTable6.R0C0	29	0.9467793718434354
795	116	BKT Controller(7)	M 5_9_times_3_7	1	7	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  JCommTable6.R1C0	16	Single-KC	116	JCommTable6.R1C0	31	0.9894570566358041
796	117	BKT Controller(7)	M 5_9_times_3_7	1	9	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  JCommTable6.R0C0	13	Single-KC	117	JCommTable6.R0C0	30	0.959251238143049
797	118	BKT Controller(7)	M 5_9_times_3_7	1	5	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  done	15	Single-KC	118	done	28	0.9981234872675044
798	119	BKT Controller(7)	M 2_3_times_11_9	1	7	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  JCommTable6.R1C0	17	Single-KC	119	JCommTable6.R1C0	32	0.9925376480280976
799	120	BKT Controller(7)	M 2_3_times_11_9	1	9	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  JCommTable6.R0C0	14	Single-KC	120	JCommTable6.R0C0	31	0.9688964296435795
800	121	BKT Controller(7)	M 2_3_times_11_9	1	5	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	M  done	16	Single-KC	121	done	29	0.9988929708418688
801	122	BKT Controller(7)	AS 2_3_plus_4_3	2	1	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	AS JCommTable6.R1C0	6	Single-KC	122	JCommTable6.R1C0	33	0.9036087368635976
802	123	BKT Controller(7)	AS 2_3_plus_4_3	2	3	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	AS JCommTable6.R0C0	8	Single-KC	123	JCommTable6.R0C0	32	0.9475928117640039
803	124	BKT Controller(7)	AS 2_3_plus_4_3	2	11	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	AS done	8	Single-KC	124	done	30	0.9952629650464658
804	1	BKT Controller(8)	M 4_9_times_3_4	1	1	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	hint	0	1	1	M  JCommTable6.R0C0	1	Single-KC	1	JCommTable6.R0C0	1	0.6833716613567947
805	2	BKT Controller(8)	M 4_9_times_3_4	1	3	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	hint	0	1	1	M  JCommTable6.R1C0	1	Single-KC	2	JCommTable6.R1C0	1	0.5703188839070505
806	3	BKT Controller(8)	M 4_9_times_3_4	1	5	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	hint	0	1	1	M  done	1	Single-KC	3	done	1	0.4623847892629953
807	4	BKT Controller(8)	AD 4_5_plus_2_7	1	1	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:45	1/1/1970 0:45	incorrect	3	1	1	AD JCommTable6.R0C0	1	Single-KC	4	JCommTable6.R0C0	2	0.12146164844337898
808	5	BKT Controller(8)	AD 4_5_plus_2_7	1	3	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	hint	0	1	1	AD JCommTable4.R1C0	1	Single-KC	5	JCommTable4.R1C0	1	0.17206475379088668
809	6	BKT Controller(8)	AD 4_5_plus_2_7	1	7	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	hint	0	1	1	AD JCommTable4.R0C0	1	Single-KC	6	JCommTable4.R0C0	1	0.25941015605998713
810	7	BKT Controller(8)	AD 4_5_plus_2_7	1	9	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	hint	0	1	1	AD JCommTable5.R1C0	1	Single-KC	7	JCommTable5.R1C0	1	0.40715310580298353
811	8	BKT Controller(8)	AD 4_5_plus_2_7	1	15	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	incorrect	1	1	1	AD JCommTable6.R0C0	2	Single-KC	8	JCommTable6.R0C0	3	0.15938788320012734
812	9	BKT Controller(8)	AD 4_5_plus_2_7	1	17	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	hint	0	1	1	AD JCommTable6.R1C0	1	Single-KC	9	JCommTable6.R1C0	2	0.19658475978499806
813	10	BKT Controller(8)	AD 4_5_plus_2_7	1	19	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	hint	0	1	1	AD JCommTable6.R0C0	3	Single-KC	10	JCommTable6.R0C0	4	0.2063746688819579
814	11	BKT Controller(8)	AD 4_5_plus_2_7	1	25	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	hint	0	1	1	AD done	1	Single-KC	11	done	2	0.38128921314661257
815	12	BKT Controller(8)	M 3_10_times_4_5	1	1	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	incorrect	3	1	1	M  JCommTable4.R0C0	1	Single-KC	12	JCommTable4.R0C0	2	7.028576565678556e-17
816	13	BKT Controller(8)	M 3_10_times_4_5	1	3	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	incorrect	2	1	1	M  JCommTable4.R1C0	1	Single-KC	13	JCommTable4.R1C0	2	2.3520066191172555e-09
817	14	BKT Controller(8)	M 3_10_times_4_5	1	5	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	M  done	2	Single-KC	14	done	3	0.5933327538410705
818	15	BKT Controller(8)	M 2_3_times_1_2	1	7	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	M  JCommTable6.R1C0	2	Single-KC	15	JCommTable6.R1C0	3	0.6529081468158702
819	16	BKT Controller(8)	M 2_3_times_1_2	1	9	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	M  JCommTable6.R0C0	2	Single-KC	16	JCommTable6.R0C0	5	0.7406630777929593
820	17	BKT Controller(8)	M 2_3_times_1_2	1	5	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	incorrect	1	1	0	M  JCommTable4.R1C0	2	Single-KC	17	JCommTable4.R1C0	3	2.3520066191172555e-09
821	18	BKT Controller(8)	M 3_7_times_2_8	1	7	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	M  JCommTable6.R1C0	3	Single-KC	18	JCommTable6.R1C0	4	0.7272156886848842
822	19	BKT Controller(8)	M 3_7_times_2_8	1	9	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	M  JCommTable6.R0C0	3	Single-KC	19	JCommTable6.R0C0	6	0.790762103769385
823	20	BKT Controller(8)	M 3_7_times_2_8	1	5	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	M  done	3	Single-KC	20	done	4	0.7122354366530113
824	21	BKT Controller(8)	M 3_7_times_5_9	1	7	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	M  JCommTable6.R1C0	4	Single-KC	21	JCommTable6.R1C0	5	0.7907142983431765
825	22	BKT Controller(8)	M 3_7_times_5_9	1	9	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	M  JCommTable6.R0C0	4	Single-KC	22	JCommTable6.R0C0	7	0.8333604058889534
826	23	BKT Controller(8)	M 3_7_times_5_9	1	5	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	M  done	4	Single-KC	23	done	5	0.8076437029805027
827	24	BKT Controller(8)	AD 3_7_plus_2_8	1	1	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	incorrect	1	1	0	AD JCommTable4.R1C0	2	Single-KC	24	JCommTable4.R1C0	4	0.4214449111046531
