Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)
175	Random Controller(2)	M 3_4_times_4_9	1	5	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	175	M  done	24	done	41
176	Random Controller(2)	AD 5_9_plus_3_7	1	1	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	176	AD JCommTable8.R0C0	7	JCommTable8.R0C0	7
177	Random Controller(2)	AD 5_9_plus_3_7	1	3	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	177	AD JCommTable4.R1C0	9	JCommTable4.R1C0	14
178	Random Controller(2)	AD 5_9_plus_3_7	1	11	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	178	AD JCommTable5.R1C0	8	JCommTable5.R1C0	9
179	Random Controller(2)	AD 5_9_plus_3_7	1	13	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	179	AD JCommTable4.R0C0	8	JCommTable4.R0C0	8
180	Random Controller(2)	AD 5_9_plus_3_7	1	15	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	180	AD JCommTable5.R0C0	10	JCommTable5.R0C0	10
181	Random Controller(2)	AD 5_9_plus_3_7	1	21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	181	AD JCommTable6.R0C0	12	JCommTable6.R0C0	42
182	Random Controller(2)	AD 5_9_plus_3_7	1	23	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	182	AD JCommTable6.R1C0	17	JCommTable6.R1C0	51
183	Random Controller(2)	AD 5_9_plus_3_7	1	25	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	183	AD done	10	done	42
184	Random Controller(2)	AD 5_6_plus_1_7	1	1	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	184	AD JCommTable8.R0C0	8	JCommTable8.R0C0	8
185	Random Controller(2)	AD 5_6_plus_1_7	1	3	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	185	AD JCommTable4.R1C0	10	JCommTable4.R1C0	15
186	Random Controller(2)	AD 5_6_plus_1_7	1	7	1/1/1970 0:21	1/1/1970 0:21		1/1/1970 0:21	incorrect	1	0	0	Single-KC	186	AD JCommTable6.R1C0	18	JCommTable6.R1C0	52
187	Random Controller(2)	AD 5_6_plus_1_7	1	11	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	187	AD JCommTable5.R1C0	9	JCommTable5.R1C0	10
188	Random Controller(2)	AD 5_6_plus_1_7	1	13	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	188	AD JCommTable4.R0C0	9	JCommTable4.R0C0	9
189	Random Controller(2)	AD 5_6_plus_1_7	1	15	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	189	AD JCommTable5.R0C0	11	JCommTable5.R0C0	11
190	Random Controller(2)	AD 5_6_plus_1_7	1	21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	190	AD JCommTable6.R0C0	13	JCommTable6.R0C0	43
191	Random Controller(2)	AD 5_6_plus_1_7	1	23	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	191	AD JCommTable6.R1C0	19	JCommTable6.R1C0	53
192	Random Controller(2)	AD 5_6_plus_1_7	1	25	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	192	AD done	11	done	43
193	Random Controller(2)	M 2_5_times_7_10	1	7	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	193	M  JCommTable6.R1C0	27	JCommTable6.R1C0	54
194	Random Controller(2)	M 2_5_times_7_10	1	9	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	194	M  JCommTable6.R0C0	24	JCommTable6.R0C0	44
195	Random Controller(2)	M 2_5_times_7_10	1	5	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	195	M  done	25	done	44
196	Random Controller(2)	M 2_7_times_4_5	1	7	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	196	M  JCommTable6.R1C0	28	JCommTable6.R1C0	55
197	Random Controller(2)	M 2_7_times_4_5	1	9	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	197	M  JCommTable6.R0C0	25	JCommTable6.R0C0	45
198	Random Controller(2)	M 2_7_times_4_5	1	5	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	198	M  done	26	done	45
199	Random Controller(2)	AS 11_2_plus_3_2	1	7	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	199	AS JCommTable6.R0C0	8	JCommTable6.R0C0	46
200	Random Controller(2)	AS 11_2_plus_3_2	1	9	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	200	AS JCommTable6.R1C0	9	JCommTable6.R1C0	56
201	Random Controller(2)	AS 11_2_plus_3_2	1	11	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	201	AS done	9	done	46
202	Random Controller(2)	M 7_8_times_1_4	1	7	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	202	M  JCommTable6.R1C0	29	JCommTable6.R1C0	57
203	Random Controller(2)	M 7_8_times_1_4	1	9	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	203	M  JCommTable6.R0C0	26	JCommTable6.R0C0	47
204	Random Controller(2)	M 7_8_times_1_4	1	5	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	204	M  done	27	done	47
205	Random Controller(2)	M 11_9_times_2_3	1	7	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	205	M  JCommTable6.R1C0	30	JCommTable6.R1C0	58
206	Random Controller(2)	M 11_9_times_2_3	1	9	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	206	M  JCommTable6.R0C0	27	JCommTable6.R0C0	48
207	Random Controller(2)	M 11_9_times_2_3	1	5	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	207	M  done	28	done	48
208	Random Controller(2)	AS 3_7_plus_4_7	1	7	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	208	AS JCommTable6.R0C0	9	JCommTable6.R0C0	49
209	Random Controller(2)	AS 3_7_plus_4_7	1	9	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	209	AS JCommTable6.R1C0	10	JCommTable6.R1C0	59
210	Random Controller(2)	AS 3_7_plus_4_7	1	11	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	210	AS done	10	done	49
211	Random Controller(2)	M 1_2_times_5_4	1	7	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	211	M  JCommTable6.R1C0	31	JCommTable6.R1C0	60
212	Random Controller(2)	M 1_2_times_5_4	1	9	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	212	M  JCommTable6.R0C0	28	JCommTable6.R0C0	50
213	Random Controller(2)	M 1_2_times_5_4	1	5	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	213	M  done	29	done	50
214	Random Controller(2)	M 1_3_times_3_2	1	7	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	214	M  JCommTable6.R1C0	32	JCommTable6.R1C0	61
215	Random Controller(2)	M 1_3_times_3_2	1	9	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	215	M  JCommTable6.R0C0	29	JCommTable6.R0C0	51
216	Random Controller(2)	M 1_3_times_3_2	1	5	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	216	M  done	30	done	51
217	Random Controller(2)	AD 6_7_plus_1_6	1	1	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	217	AD JCommTable8.R0C0	9	JCommTable8.R0C0	9
218	Random Controller(2)	AD 6_7_plus_1_6	1	3	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	218	AD JCommTable4.R1C0	11	JCommTable4.R1C0	16
219	Random Controller(2)	AD 6_7_plus_1_6	1	11	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	219	AD JCommTable5.R1C0	10	JCommTable5.R1C0	11
220	Random Controller(2)	AD 6_7_plus_1_6	1	13	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	220	AD JCommTable4.R0C0	10	JCommTable4.R0C0	10
221	Random Controller(2)	AD 6_7_plus_1_6	1	15	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	221	AD JCommTable5.R0C0	12	JCommTable5.R0C0	12
222	Random Controller(2)	AD 6_7_plus_1_6	1	21	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	222	AD JCommTable6.R0C0	14	JCommTable6.R0C0	52
223	Random Controller(2)	AD 6_7_plus_1_6	1	23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	223	AD JCommTable6.R1C0	20	JCommTable6.R1C0	62
224	Random Controller(2)	AD 6_7_plus_1_6	1	25	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	224	AD done	12	done	52
225	Random Controller(2)	M 3_7_times_5_9	1	7	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	225	M  JCommTable6.R1C0	33	JCommTable6.R1C0	63
226	Random Controller(2)	M 3_7_times_5_9	1	9	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	226	M  JCommTable6.R0C0	30	JCommTable6.R0C0	53
227	Random Controller(2)	M 3_7_times_5_9	1	5	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	227	M  done	31	done	53
228	Random Controller(2)	M 1_4_times_3_2	1	7	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	228	M  JCommTable6.R1C0	34	JCommTable6.R1C0	64
229	Random Controller(2)	M 1_4_times_3_2	1	9	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	229	M  JCommTable6.R0C0	31	JCommTable6.R0C0	54
230	Random Controller(2)	M 1_4_times_3_2	1	5	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	230	M  done	32	done	54
231	Random Controller(2)	M 3_2_times_1_3	1	7	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	231	M  JCommTable6.R1C0	35	JCommTable6.R1C0	65
232	Random Controller(2)	M 3_2_times_1_3	1	9	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	232	M  JCommTable6.R0C0	32	JCommTable6.R0C0	55
233	Random Controller(2)	M 3_2_times_1_3	1	5	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	233	M  done	33	done	55
234	Random Controller(2)	M 1_7_times_5_6	1	7	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	234	M  JCommTable6.R1C0	36	JCommTable6.R1C0	66
235	Random Controller(2)	M 1_7_times_5_6	1	9	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	235	M  JCommTable6.R0C0	33	JCommTable6.R0C0	56
236	Random Controller(2)	M 1_7_times_5_6	1	5	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	236	M  done	34	done	56
237	Random Controller(2)	M 2_3_times_11_9	1	7	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	237	M  JCommTable6.R1C0	37	JCommTable6.R1C0	67
238	Random Controller(2)	M 2_3_times_11_9	1	9	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	238	M  JCommTable6.R0C0	34	JCommTable6.R0C0	57
239	Random Controller(2)	M 2_3_times_11_9	1	5	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	239	M  done	35	done	57
240	Random Controller(2)	AS 2_3_plus_4_3	1	7	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	240	AS JCommTable6.R0C0	10	JCommTable6.R0C0	58
241	Random Controller(2)	AS 2_3_plus_4_3	1	9	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	241	AS JCommTable6.R1C0	11	JCommTable6.R1C0	68
242	Random Controller(2)	AS 2_3_plus_4_3	1	11	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	242	AS done	11	done	58
243	Random Controller(2)	AD 1_2_plus_2_3	1	1	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	243	AD JCommTable8.R0C0	10	JCommTable8.R0C0	10
244	Random Controller(2)	AD 1_2_plus_2_3	1	3	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	244	AD JCommTable4.R1C0	12	JCommTable4.R1C0	17
245	Random Controller(2)	AD 1_2_plus_2_3	1	11	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	245	AD JCommTable5.R1C0	11	JCommTable5.R1C0	12
246	Random Controller(2)	AD 1_2_plus_2_3	1	13	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	246	AD JCommTable4.R0C0	11	JCommTable4.R0C0	11
247	Random Controller(2)	AD 1_2_plus_2_3	1	15	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	247	AD JCommTable5.R0C0	13	JCommTable5.R0C0	13
248	Random Controller(2)	AD 1_2_plus_2_3	1	21	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	248	AD JCommTable6.R0C0	15	JCommTable6.R0C0	59
249	Random Controller(2)	AD 1_2_plus_2_3	1	23	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	249	AD JCommTable6.R1C0	21	JCommTable6.R1C0	69
250	Random Controller(2)	AD 1_2_plus_2_3	1	25	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	250	AD done	13	done	59
251	Random Controller(2)	M 4_9_times_3_4	1	7	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	251	M  JCommTable6.R1C0	38	JCommTable6.R1C0	70
252	Random Controller(2)	M 4_9_times_3_4	1	9	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	252	M  JCommTable6.R0C0	35	JCommTable6.R0C0	60
253	Random Controller(2)	M 4_9_times_3_4	1	5	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	253	M  done	36	done	60
254	Random Controller(2)	AD 4_5_plus_2_7	1	1	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	254	AD JCommTable8.R0C0	11	JCommTable8.R0C0	11
255	Random Controller(2)	AD 4_5_plus_2_7	1	3	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	255	AD JCommTable4.R1C0	13	JCommTable4.R1C0	18
256	Random Controller(2)	AD 4_5_plus_2_7	1	7	1/1/1970 0:24	1/1/1970 0:24		1/1/1970 0:24	incorrect	1	0	0	Single-KC	256	AD JCommTable6.R1C0	22	JCommTable6.R1C0	71
257	Random Controller(2)	AD 4_5_plus_2_7	1	11	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	257	AD JCommTable5.R1C0	12	JCommTable5.R1C0	13
258	Random Controller(2)	AD 4_5_plus_2_7	1	13	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	258	AD JCommTable4.R0C0	12	JCommTable4.R0C0	12
259	Random Controller(2)	AD 4_5_plus_2_7	1	15	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	259	AD JCommTable5.R0C0	14	JCommTable5.R0C0	14
260	Random Controller(2)	AD 4_5_plus_2_7	1	21	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	260	AD JCommTable6.R0C0	16	JCommTable6.R0C0	61
261	Random Controller(2)	AD 4_5_plus_2_7	1	23	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	261	AD JCommTable6.R1C0	23	JCommTable6.R1C0	72
262	Random Controller(2)	AD 4_5_plus_2_7	1	25	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	262	AD done	14	done	61
263	Random Controller(2)	M 4_5_times_3_10	1	7	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	263	M  JCommTable6.R1C0	39	JCommTable6.R1C0	73
264	Random Controller(2)	M 4_5_times_3_10	1	9	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	264	M  JCommTable6.R0C0	36	JCommTable6.R0C0	62
265	Random Controller(2)	M 4_5_times_3_10	1	5	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	265	M  done	37	done	62
266	Random Controller(2)	M 1_6_times_6_7	1	7	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	266	M  JCommTable6.R1C0	40	JCommTable6.R1C0	74
267	Random Controller(2)	M 1_6_times_6_7	1	9	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	267	M  JCommTable6.R0C0	37	JCommTable6.R0C0	63
268	Random Controller(2)	M 1_6_times_6_7	1	5	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	268	M  done	38	done	63
269	Random Controller(2)	M 5_4_times_1_2	1	7	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	269	M  JCommTable6.R1C0	41	JCommTable6.R1C0	75
270	Random Controller(2)	M 5_4_times_1_2	1	9	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	270	M  JCommTable6.R0C0	38	JCommTable6.R0C0	64
271	Random Controller(2)	M 5_4_times_1_2	1	5	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	271	M  done	39	done	64
1	Random Controller(3)	M 9_8_times_5_3	1	1	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	hint	0	1	1	Single-KC	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	1
2	Random Controller(3)	M 9_8_times_5_3	1	3	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	hint	0	1	1	Single-KC	2	M  JCommTable6.R1C0	1	JCommTable6.R1C0	1
3	Random Controller(3)	M 9_8_times_5_3	1	5	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	hint	0	1	1	Single-KC	3	M  done	1	done	1
4	Random Controller(3)	M 1_2_times_5_4	1	7	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	4	M  JCommTable6.R1C0	2	JCommTable6.R1C0	2
5	Random Controller(3)	M 1_2_times_5_4	1	9	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	5	M  JCommTable6.R0C0	2	JCommTable6.R0C0	2
6	Random Controller(3)	M 1_2_times_5_4	1	5	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	6	M  done	2	done	2
7	Random Controller(3)	M 1_6_times_6_7	1	7	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	7	M  JCommTable6.R1C0	3	JCommTable6.R1C0	3
8	Random Controller(3)	M 1_6_times_6_7	1	9	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	8	M  JCommTable6.R0C0	3	JCommTable6.R0C0	3
9	Random Controller(3)	M 1_6_times_6_7	1	5	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	9	M  done	3	done	3
10	Random Controller(3)	M 1_8_times_3_4	1	7	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	10	M  JCommTable6.R1C0	4	JCommTable6.R1C0	4
11	Random Controller(3)	M 1_8_times_3_4	1	9	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	11	M  JCommTable6.R0C0	4	JCommTable6.R0C0	4
12	Random Controller(3)	M 1_8_times_3_4	1	5	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	12	M  done	4	done	4
13	Random Controller(3)	M 2_7_times_4_5	1	7	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	1/1/1970 0:25	correct	0	1	0	Single-KC	13	M  JCommTable6.R1C0	5	JCommTable6.R1C0	5
14	Random Controller(3)	M 2_7_times_4_5	1	9	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	Single-KC	14	M  JCommTable6.R0C0	5	JCommTable6.R0C0	5
15	Random Controller(3)	M 2_7_times_4_5	1	5	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	Single-KC	15	M  done	5	done	5
16	Random Controller(3)	M 4_9_times_1_3	1	7	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	Single-KC	16	M  JCommTable6.R1C0	6	JCommTable6.R1C0	6
17	Random Controller(3)	M 4_9_times_1_3	1	9	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	Single-KC	17	M  JCommTable6.R0C0	6	JCommTable6.R0C0	6
18	Random Controller(3)	M 4_9_times_1_3	1	5	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	Single-KC	18	M  done	6	done	6
19	Random Controller(3)	M 2_3_times_1_2	1	7	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	Single-KC	19	M  JCommTable6.R1C0	7	JCommTable6.R1C0	7
20	Random Controller(3)	M 2_3_times_1_2	1	9	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	Single-KC	20	M  JCommTable6.R0C0	7	JCommTable6.R0C0	7
21	Random Controller(3)	M 2_3_times_1_2	1	5	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	Single-KC	21	M  done	7	done	7
22	Random Controller(3)	M 11_9_times_2_3	1	7	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	Single-KC	22	M  JCommTable6.R1C0	8	JCommTable6.R1C0	8
23	Random Controller(3)	M 11_9_times_2_3	1	9	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	Single-KC	23	M  JCommTable6.R0C0	8	JCommTable6.R0C0	8
24	Random Controller(3)	M 11_9_times_2_3	1	5	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	correct	0	1	0	Single-KC	24	M  done	8	done	8
25	Random Controller(3)	AD 7_8_plus_1_3	1	1	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	1/1/1970 0:26	incorrect	2	1	1	Single-KC	25	AD JCommTable6.R1C0	1	JCommTable6.R1C0	9
