	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	Prediction
41543	22	Streak Agent(6)	AD 8_10_plus_7_9	1	JCommTable6.R1C0	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	hint	1	1	1	AD JCommTable6.R1C0	4	Single-KC	22	JCommTable6.R1C0	4	0.5789335733308963
41544	23	Streak Agent(6)	AD 8_10_plus_7_9	1	JCommTable6.R0C0	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	correct	0	1	0	AD JCommTable6.R0C0	3	Single-KC	23	JCommTable6.R0C0	3	0.6167408368324754
41545	24	Streak Agent(6)	AD 8_10_plus_7_9	1	done	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	hint	0	1	1	AD done	3	Single-KC	24	done	3	0.6590222428662814
41546	25	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable8.R0C0	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	correct	0	1	0	AD JCommTable8.R0C0	3	Single-KC	25	JCommTable8.R0C0	3	0.8451342616074575
41547	26	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable4.R0C0	1/1/1970 1:31	1/1/1970 1:31		1/1/1970 1:31	incorrect	1	0	0	AD JCommTable4.R0C0	4	Single-KC	26	JCommTable4.R0C0	4	0.5360823108499949
41548	27	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable5.R0C0	1/1/1970 1:31	1/1/1970 1:31		1/1/1970 1:31	incorrect	1	0	0	AD JCommTable5.R0C0	5	Single-KC	27	JCommTable5.R0C0	5	0.4433764460460206
41549	28	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable4.R1C0	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	correct	1	1	0	AD JCommTable4.R1C0	3	Single-KC	28	JCommTable4.R1C0	3	0.6409224945587956
41550	29	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable6.R1C0	1/1/1970 1:31	1/1/1970 1:31		1/1/1970 1:31	incorrect	1	0	0	AD JCommTable6.R1C0	5	Single-KC	29	JCommTable6.R1C0	5	0.587747464154434
41551	30	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable5.R1C0	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	correct	0	1	0	AD JCommTable5.R1C0	4	Single-KC	30	JCommTable5.R1C0	4	0.6487438586673295
41552	31	Streak Agent(6)	AD 9_8_plus_1_9	1	done	1/1/1970 1:31	1/1/1970 1:31		1/1/1970 1:31	incorrect	1	0	0	AD done	4	Single-KC	31	done	4	0.7463480914677584
41553	32	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable4.R0C0	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	1/1/1970 1:31	correct	0	1	0	AD JCommTable4.R0C0	5	Single-KC	32	JCommTable4.R0C0	5	0.5952688490647026
41554	33	Streak Agent(6)	AD 9_8_plus_1_9	1	done	1/1/1970 1:31	1/1/1970 1:31		1/1/1970 1:31	incorrect	1	0	0	AD done	5	Single-KC	33	done	5	0.8175026344484534
41555	34	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable6.R0C0	1/1/1970 1:32	1/1/1970 1:32		1/1/1970 1:32	incorrect	1	0	0	AD JCommTable6.R0C0	4	Single-KC	34	JCommTable6.R0C0	4	0.6274697184369507
41556	35	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable5.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable5.R0C0	6	Single-KC	35	JCommTable5.R0C0	6	0.4986812712850766
41557	36	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable6.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable6.R1C0	6	Single-KC	36	JCommTable6.R1C0	6	0.5965054459201404
41558	37	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable6.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	1	1	0	AD JCommTable6.R0C0	5	Single-KC	37	JCommTable6.R0C0	5	0.638074509341966
41559	38	Streak Agent(6)	AD 9_8_plus_1_9	1	done	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD done	6	Single-KC	38	done	6	0.8721169727896564
41560	39	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable8.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable8.R0C0	4	Single-KC	39	JCommTable8.R0C0	4	0.8487816030718511
41561	40	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable4.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable4.R1C0	4	Single-KC	40	JCommTable4.R1C0	4	0.7091119862321204
41562	41	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable5.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable5.R1C0	5	Single-KC	41	JCommTable5.R1C0	5	0.7557241066970041
41563	42	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable4.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	1	1	0	AD JCommTable4.R0C0	6	Single-KC	42	JCommTable4.R0C0	6	0.6518088391685781
41564	43	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable5.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	1	1	0	AD JCommTable5.R0C0	7	Single-KC	43	JCommTable5.R0C0	7	0.5540183835459543
41565	44	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable6.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	1	1	0	AD JCommTable6.R1C0	7	Single-KC	44	JCommTable6.R1C0	7	0.6052023477836294
41566	45	Streak Agent(6)	AD 9_8_plus_1_9	1	done	1/1/1970 1:32	1/1/1970 1:32		1/1/1970 1:32	incorrect	1	0	0	AD done	7	Single-KC	45	done	7	0.9121438376505104
41567	46	Streak Agent(6)	AD 9_8_plus_1_9	1	JCommTable6.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable6.R0C0	6	Single-KC	46	JCommTable6.R0C0	6	0.6485465044052784
41568	47	Streak Agent(6)	AD 9_8_plus_1_9	1	done	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD done	8	Single-KC	47	done	8	0.9404972340629862
41569	48	Streak Agent(6)	AD 7_9_plus_1_3	1	JCommTable8.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable8.R0C0	5	Single-KC	48	JCommTable8.R0C0	5	0.8523580502528662
41570	49	Streak Agent(6)	AD 7_9_plus_1_3	1	JCommTable4.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable4.R1C0	5	Single-KC	49	JCommTable4.R1C0	5	0.7690189479153743
41571	50	Streak Agent(6)	AD 7_9_plus_1_3	1	JCommTable5.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable5.R1C0	6	Single-KC	50	JCommTable5.R1C0	6	0.8382458555862294
41572	51	Streak Agent(6)	AD 7_9_plus_1_3	1	JCommTable4.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable4.R0C0	7	Single-KC	51	JCommTable4.R0C0	7	0.7043729420900803
41573	52	Streak Agent(6)	AD 7_9_plus_1_3	1	JCommTable5.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable5.R0C0	8	Single-KC	52	JCommTable5.R0C0	8	0.6080481807117921
41574	53	Streak Agent(6)	AD 7_9_plus_1_3	1	JCommTable6.R0C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable6.R0C0	7	Single-KC	53	JCommTable6.R0C0	7	0.6588774879657027
41575	54	Streak Agent(6)	AD 7_9_plus_1_3	1	done	1/1/1970 1:32	1/1/1970 1:32		1/1/1970 1:32	incorrect	1	0	0	AD done	9	Single-KC	54	done	9	0.960100534863671
41576	55	Streak Agent(6)	AD 7_9_plus_1_3	1	JCommTable6.R1C0	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD JCommTable6.R1C0	8	Single-KC	55	JCommTable6.R1C0	8	0.6138331504750058
41577	56	Streak Agent(6)	AD 7_9_plus_1_3	1	done	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	1/1/1970 1:32	correct	0	1	0	AD done	10	Single-KC	56	done	10	0.9734279592829654
41578	57	Streak Agent(6)	AD 5_4_plus_2_6	1	JCommTable8.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable8.R0C0	6	Single-KC	57	JCommTable8.R0C0	6	0.8558642753102035
41579	58	Streak Agent(6)	AD 5_4_plus_2_6	1	JCommTable4.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable4.R1C0	6	Single-KC	58	JCommTable4.R1C0	6	0.819724896024075
41580	59	Streak Agent(6)	AD 5_4_plus_2_6	1	JCommTable5.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable5.R1C0	7	Single-KC	59	JCommTable5.R1C0	7	0.8967005293957122
41581	60	Streak Agent(6)	AD 5_4_plus_2_6	1	JCommTable5.R0C0	1/1/1970 1:33	1/1/1970 1:33		1/1/1970 1:33	incorrect	1	0	0	AD JCommTable5.R0C0	9	Single-KC	60	JCommTable5.R0C0	9	0.6595546599242166
41582	61	Streak Agent(6)	AD 5_4_plus_2_6	1	JCommTable6.R1C0	1/1/1970 1:33	1/1/1970 1:33		1/1/1970 1:33	incorrect	1	0	0	AD JCommTable6.R1C0	9	Single-KC	61	JCommTable6.R1C0	9	0.6223929969277152
41583	62	Streak Agent(6)	AD 5_4_plus_2_6	1	JCommTable4.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable4.R0C0	8	Single-KC	62	JCommTable4.R0C0	8	0.7520207418592693
41584	63	Streak Agent(6)	AD 5_4_plus_2_6	1	JCommTable5.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable5.R0C0	10	Single-KC	63	JCommTable5.R0C0	10	0.7075480844901169
41585	64	Streak Agent(6)	AD 5_4_plus_2_6	1	JCommTable6.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable6.R0C0	8	Single-KC	64	JCommTable6.R0C0	8	0.6690597535721765
41586	65	Streak Agent(6)	AD 5_4_plus_2_6	1	JCommTable6.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable6.R1C0	10	Single-KC	65	JCommTable6.R1C0	10	0.6308772020840728
41587	66	Streak Agent(6)	AD 5_4_plus_2_6	1	done	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD done	11	Single-KC	66	done	11	0.9823853626254394
41588	67	Streak Agent(6)	AD 5_4_plus_2_5	1	JCommTable8.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable8.R0C0	7	Single-KC	67	JCommTable8.R0C0	7	0.8593009787764592
41589	68	Streak Agent(6)	AD 5_4_plus_2_5	1	JCommTable4.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable4.R1C0	7	Single-KC	68	JCommTable4.R1C0	7	0.8613071708909182
41590	69	Streak Agent(6)	AD 5_4_plus_2_5	1	JCommTable5.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable5.R1C0	8	Single-KC	69	JCommTable5.R1C0	8	0.935652466567444
41591	70	Streak Agent(6)	AD 5_4_plus_2_5	1	JCommTable4.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable4.R0C0	9	Single-KC	70	JCommTable4.R0C0	9	0.7942323378342859
41592	71	Streak Agent(6)	AD 5_4_plus_2_5	1	JCommTable6.R1C0	1/1/1970 1:33	1/1/1970 1:33		1/1/1970 1:33	incorrect	1	0	0	AD JCommTable6.R1C0	11	Single-KC	71	JCommTable6.R1C0	11	0.6392812618427101
41593	72	Streak Agent(6)	AD 5_4_plus_2_5	1	JCommTable5.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable5.R0C0	11	Single-KC	72	JCommTable5.R0C0	11	0.7513266632267469
41594	73	Streak Agent(6)	AD 5_4_plus_2_5	1	JCommTable6.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable6.R0C0	9	Single-KC	73	JCommTable6.R0C0	9	0.6790861200346672
41595	74	Streak Agent(6)	AD 5_4_plus_2_5	1	JCommTable6.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD JCommTable6.R1C0	12	Single-KC	74	JCommTable6.R1C0	12	0.6476008611202682
41596	75	Streak Agent(6)	AD 5_4_plus_2_5	1	done	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	correct	0	1	0	AD done	12	Single-KC	75	done	12	0.9883593447401476
41597	76	Streak Agent(6)	AS 10_7_plus_6_7	1	JCommTable8.R0C0	1/1/1970 1:33	1/1/1970 1:33		1/1/1970 1:33	incorrect	1	0	0	AS JCommTable8.R0C0	1	Single-KC	76	JCommTable8.R0C0	8	2.456868367168635e-12
41598	77	Streak Agent(6)	AS 10_7_plus_6_7	1	JCommTable4.R1C0	1/1/1970 1:33	1/1/1970 1:33		1/1/1970 1:33	incorrect	2	0	0	AS JCommTable4.R1C0	1	Single-KC	77	JCommTable4.R1C0	8	1.38137413400721e-07
41599	78	Streak Agent(6)	AS 10_7_plus_6_7	1	JCommTable6.R1C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	hint	0	1	1	AS JCommTable6.R1C0	1	Single-KC	78	JCommTable6.R1C0	13	0.7301357478670142
41600	79	Streak Agent(6)	AS 10_7_plus_6_7	1	JCommTable6.R0C0	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	hint	1	1	1	AS JCommTable6.R0C0	1	Single-KC	79	JCommTable6.R0C0	10	0.7344763451316849
41601	80	Streak Agent(6)	AS 10_7_plus_6_7	1	done	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	1/1/1970 1:33	hint	0	1	1	AS done	1	Single-KC	80	done	13	0.6127991401330629
41602	81	Streak Agent(6)	M 2_6_times_10_9	1	JCommTable8.R0C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	M  JCommTable8.R0C0	1	Single-KC	81	JCommTable8.R0C0	9	8.989202212402338e-09
41603	82	Streak Agent(6)	M 2_6_times_10_9	1	JCommTable4.R1C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	M  JCommTable4.R1C0	1	Single-KC	82	JCommTable4.R1C0	9	2.844256142632539e-07
41604	83	Streak Agent(6)	M 2_6_times_10_9	1	JCommTable6.R0C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	M  JCommTable6.R0C0	1	Single-KC	83	JCommTable6.R0C0	11	0.43354494073849736
41605	84	Streak Agent(6)	M 2_6_times_10_9	1	JCommTable6.R1C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	M  JCommTable6.R1C0	1	Single-KC	84	JCommTable6.R1C0	14	0.5381009484140035
41606	85	Streak Agent(6)	M 2_6_times_10_9	1	JCommTable6.R0C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	hint	1	1	1	M  JCommTable6.R0C0	2	Single-KC	85	JCommTable6.R0C0	12	0.4941261927034683
41607	86	Streak Agent(6)	M 2_6_times_10_9	1	JCommTable6.R1C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	hint	1	1	1	M  JCommTable6.R1C0	2	Single-KC	86	JCommTable6.R1C0	15	0.5784346229269629
41608	87	Streak Agent(6)	M 2_6_times_10_9	1	done	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	M  done	1	Single-KC	87	done	14	0.5227993939401191
41609	88	Streak Agent(6)	M 9_7_times_6_4	1	JCommTable8.R0C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	M  JCommTable8.R0C0	2	Single-KC	88	JCommTable8.R0C0	10	8.989202212402338e-09
41610	89	Streak Agent(6)	M 9_7_times_6_4	1	JCommTable6.R0C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	M  JCommTable6.R0C0	3	Single-KC	89	JCommTable6.R0C0	13	0.5548804200779154
41611	90	Streak Agent(6)	M 9_7_times_6_4	1	JCommTable6.R1C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	1	1	0	M  JCommTable6.R1C0	3	Single-KC	90	JCommTable6.R1C0	16	0.6177482291076782
41612	91	Streak Agent(6)	M 9_7_times_6_4	1	done	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	M  done	2	Single-KC	91	done	15	0.6862460160920958
41613	92	Streak Agent(6)	AS 2_9_plus_5_9	1	JCommTable6.R0C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	AS JCommTable6.R0C0	2	Single-KC	92	JCommTable6.R0C0	14	0.746791177984293
41614	93	Streak Agent(6)	AS 2_9_plus_5_9	1	JCommTable8.R0C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	AS JCommTable8.R0C0	2	Single-KC	93	JCommTable8.R0C0	11	2.456868367168635e-12
41615	94	Streak Agent(6)	AS 2_9_plus_5_9	1	JCommTable6.R1C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	incorrect	2	1	0	AS JCommTable6.R1C0	2	Single-KC	94	JCommTable6.R1C0	17	0.7360774957397559
41616	95	Streak Agent(6)	AS 2_9_plus_5_9	1	JCommTable6.R0C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	AS JCommTable6.R0C0	3	Single-KC	95	JCommTable6.R0C0	15	0.758722481978586
41617	96	Streak Agent(6)	AS 2_9_plus_5_9	1	done	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	AS done	2	Single-KC	96	done	16	0.786117963755153
41618	97	Streak Agent(6)	AS 2_1_plus_8_1	1	JCommTable8.R0C0	1/1/1970 1:34	1/1/1970 1:34		1/1/1970 1:34	incorrect	1	0	0	AS JCommTable8.R0C0	3	Single-KC	97	JCommTable8.R0C0	12	2.456868367168635e-12
41619	98	Streak Agent(6)	AS 2_1_plus_8_1	1	JCommTable6.R1C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	AS JCommTable6.R1C0	3	Single-KC	98	JCommTable6.R1C0	18	0.7419346599970824
41620	99	Streak Agent(6)	AS 2_1_plus_8_1	1	JCommTable6.R0C0	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	AS JCommTable6.R0C0	4	Single-KC	99	JCommTable6.R0C0	16	0.7702645301234939
41621	100	Streak Agent(6)	AS 2_1_plus_8_1	1	done	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	1/1/1970 1:34	correct	0	1	0	AS done	3	Single-KC	100	done	17	0.8951321921881222
41622	101	Streak Agent(6)	AS 3_5_plus_7_5	1	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	AS JCommTable6.R0C0	5	Single-KC	101	JCommTable6.R0C0	17	0.7814135090184245
41623	102	Streak Agent(6)	AS 3_5_plus_7_5	1	JCommTable8.R0C0	1/1/1970 1:35	1/1/1970 1:35		1/1/1970 1:35	incorrect	1	0	0	AS JCommTable8.R0C0	4	Single-KC	102	JCommTable8.R0C0	13	2.456868367168635e-12
41624	103	Streak Agent(6)	AS 3_5_plus_7_5	1	JCommTable6.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	incorrect	1	1	0	AS JCommTable6.R1C0	4	Single-KC	103	JCommTable6.R1C0	19	0.7477063911391579
41625	104	Streak Agent(6)	AS 3_5_plus_7_5	1	done	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	AS done	4	Single-KC	104	done	18	0.9519769362238859
41626	105	Streak Agent(6)	M 2_4_times_7_1	1	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	1	1	0	M  JCommTable6.R0C0	4	Single-KC	105	JCommTable6.R0C0	18	0.6140374658323796
41627	106	Streak Agent(6)	M 2_4_times_7_1	1	JCommTable6.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	M  JCommTable6.R1C0	4	Single-KC	106	JCommTable6.R1C0	20	0.655578610525406
41628	107	Streak Agent(6)	M 2_4_times_7_1	1	done	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	M  done	3	Single-KC	107	done	19	0.8136635645371623
41629	108	Streak Agent(6)	M 2_2_times_1_9	1	JCommTable6.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	M  JCommTable6.R1C0	5	Single-KC	108	JCommTable6.R1C0	21	0.6915345321088614
41630	109	Streak Agent(6)	M 2_2_times_1_9	1	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	M  JCommTable6.R0C0	5	Single-KC	109	JCommTable6.R0C0	19	0.6700080835747966
41631	110	Streak Agent(6)	M 2_2_times_1_9	1	done	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	M  done	4	Single-KC	110	done	20	0.8970953453712643
41632	111	Streak Agent(6)	M 6_2_times_8_3	1	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	M  JCommTable6.R0C0	6	Single-KC	111	JCommTable6.R0C0	20	0.7215428532450944
41633	112	Streak Agent(6)	M 6_2_times_8_3	1	JCommTable6.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	M  JCommTable6.R1C0	6	Single-KC	112	JCommTable6.R1C0	22	0.7253096151850519
41634	113	Streak Agent(6)	M 6_2_times_8_3	1	done	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	M  done	5	Single-KC	113	done	21	0.9456652884454225
41635	114	Streak Agent(6)	AD 5_10_plus_2_5	1	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35		1/1/1970 1:35	incorrect	2	0	0	AD JCommTable6.R0C0	10	Single-KC	114	JCommTable6.R0C0	21	0.6889499438058734
41636	115	Streak Agent(6)	AD 5_10_plus_2_5	1	JCommTable8.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	AD JCommTable8.R0C0	8	Single-KC	115	JCommTable8.R0C0	14	0.8626688876340954
41637	116	Streak Agent(6)	AD 5_10_plus_2_5	1	JCommTable4.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	AD JCommTable4.R1C0	8	Single-KC	116	JCommTable4.R1C0	10	0.8945321239181049
41638	117	Streak Agent(6)	AD 5_10_plus_2_5	1	JCommTable5.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	AD JCommTable5.R1C0	9	Single-KC	117	JCommTable5.R1C0	9	0.9605624776306438
41639	118	Streak Agent(6)	AD 5_10_plus_2_5	1	JCommTable4.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	AD JCommTable4.R0C0	10	Single-KC	118	JCommTable4.R0C0	10	0.8308745275267044
41640	119	Streak Agent(6)	AD 5_10_plus_2_5	1	JCommTable5.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	AD JCommTable5.R0C0	12	Single-KC	119	JCommTable5.R0C0	12	0.7904923057296072
41641	120	Streak Agent(6)	AD 5_10_plus_2_5	1	JCommTable6.R0C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	AD JCommTable6.R0C0	11	Single-KC	120	JCommTable6.R0C0	22	0.6986451277427193
41642	121	Streak Agent(6)	AD 5_10_plus_2_5	1	JCommTable6.R1C0	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	AD JCommTable6.R1C0	13	Single-KC	121	JCommTable6.R1C0	23	0.6558318810067835
41643	122	Streak Agent(6)	AD 5_10_plus_2_5	1	done	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	correct	0	1	0	AD done	13	Single-KC	122	done	22	0.9923230911660376
41644	123	Streak Agent(6)	AD 5_5_plus_7_10	1	JCommTable6.R1C0	1/1/1970 1:36	1/1/1970 1:36		1/1/1970 1:36	incorrect	1	0	0	AD JCommTable6.R1C0	14	Single-KC	123	JCommTable6.R1C0	24	0.6639704050012886
