	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
5289	279	Random Controller(3)	AD 4_2_plus_8_2	1	JCommTable6.R1C0	1/1/1970 1:05	1/1/1970 1:05		1/1/1970 1:05	incorrect	2	0	0	JCommTable6.R1C0	67	Single-KC	279	AD JCommTable6.R1C0	30	0.5798296377026404
5290	280	Random Controller(3)	AD 4_2_plus_8_2	1	JCommTable8.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	hint	0	1	1	JCommTable8.R0C0	20	Single-KC	280	AD JCommTable8.R0C0	16	0.8672718157047854
5291	281	Random Controller(3)	AD 4_2_plus_8_2	1	JCommTable4.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	hint	0	1	1	JCommTable4.R1C0	21	Single-KC	281	AD JCommTable4.R1C0	17	0.838340551889113
5292	282	Random Controller(3)	AD 4_2_plus_8_2	1	JCommTable5.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	JCommTable5.R1C0	28	Single-KC	282	AD JCommTable5.R1C0	23	0.8404359025492923
5293	283	Random Controller(3)	AD 4_2_plus_8_2	1	JCommTable4.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	JCommTable4.R0C0	16	Single-KC	283	AD JCommTable4.R0C0	16	0.7836396155203128
5294	284	Random Controller(3)	AD 4_2_plus_8_2	1	JCommTable5.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	JCommTable5.R0C0	23	Single-KC	284	AD JCommTable5.R0C0	23	0.7968542771793853
5295	285	Random Controller(3)	AD 4_2_plus_8_2	1	JCommTable6.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	JCommTable6.R1C0	68	Single-KC	285	AD JCommTable6.R1C0	31	0.5914660070798079
5296	286	Random Controller(3)	AD 4_2_plus_8_2	1	JCommTable6.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	JCommTable6.R0C0	58	Single-KC	286	AD JCommTable6.R0C0	21	0.5584510069566239
5297	287	Random Controller(3)	AD 4_2_plus_8_2	1	done	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	done	53	Single-KC	287	AD done	16	0.9989637788520163
5298	288	Random Controller(3)	M 7_3_times_3_2	1	JCommTable6.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	JCommTable6.R0C0	59	Single-KC	288	M  JCommTable6.R0C0	18	0.8618966392009342
5299	289	Random Controller(3)	M 7_3_times_3_2	1	JCommTable6.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	hint	0	1	1	JCommTable6.R1C0	69	Single-KC	289	M  JCommTable6.R1C0	19	0.9529388821560535
5300	290	Random Controller(3)	M 7_3_times_3_2	1	done	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	done	54	Single-KC	290	M  done	20	0.999999980270549
5301	291	Random Controller(3)	AS 4_7_plus_2_7	1	JCommTable6.R1C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	incorrect	1	1	0	JCommTable6.R1C0	70	Single-KC	291	AS JCommTable6.R1C0	20	0.7933971101862367
5302	292	Random Controller(3)	AS 4_7_plus_2_7	1	JCommTable6.R0C0	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	JCommTable6.R0C0	60	Single-KC	292	AS JCommTable6.R0C0	21	0.8734504128969061
5303	293	Random Controller(3)	AS 4_7_plus_2_7	1	done	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	1/1/1970 1:05	correct	0	1	0	done	55	Single-KC	293	AS done	19	0.9997587458740305
5304	294	Random Controller(3)	M 4_4_times_2_7	1	JCommTable6.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable6.R1C0	71	Single-KC	294	M  JCommTable6.R1C0	20	0.960802789022726
5305	295	Random Controller(3)	M 4_4_times_2_7	1	JCommTable6.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	incorrect	1	1	0	JCommTable6.R0C0	61	Single-KC	295	M  JCommTable6.R0C0	19	0.8781298133588171
5306	296	Random Controller(3)	M 4_4_times_2_7	1	done	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	done	56	Single-KC	296	M  done	21	0.9999999926820968
5307	297	Random Controller(3)	AS 10_3_plus_10_3	1	JCommTable6.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable6.R1C0	72	Single-KC	297	AS JCommTable6.R1C0	21	0.8072819994429283
5308	298	Random Controller(3)	AS 10_3_plus_10_3	1	JCommTable6.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable6.R0C0	62	Single-KC	298	AS JCommTable6.R0C0	22	0.8840284027584694
5309	299	Random Controller(3)	AS 10_3_plus_10_3	1	done	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	done	57	Single-KC	299	AS done	20	0.9998455436502625
5310	300	Random Controller(3)	M 3_3_times_4_6	1	JCommTable6.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable6.R1C0	73	Single-KC	300	M  JCommTable6.R1C0	21	0.9673975952230868
5311	301	Random Controller(3)	M 3_3_times_4_6	1	JCommTable6.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable6.R0C0	63	Single-KC	301	M  JCommTable6.R0C0	20	0.8926924432862612
5312	302	Random Controller(3)	M 3_3_times_4_6	1	done	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	done	58	Single-KC	302	M  done	22	0.999999997285697
5313	303	Random Controller(3)	AD 3_7_plus_6_7	1	JCommTable6.R1C0	1/1/1970 1:06	1/1/1970 1:06		1/1/1970 1:06	incorrect	1	0	0	JCommTable6.R1C0	74	Single-KC	303	AD JCommTable6.R1C0	32	0.603000761513584
5314	304	Random Controller(3)	AD 3_7_plus_6_7	1	JCommTable8.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	hint	0	1	1	JCommTable8.R0C0	21	Single-KC	304	AD JCommTable8.R0C0	17	0.8746845960784835
5315	305	Random Controller(3)	AD 3_7_plus_6_7	1	JCommTable4.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable4.R1C0	22	Single-KC	305	AD JCommTable4.R1C0	18	0.8557315030407626
5316	306	Random Controller(3)	AD 3_7_plus_6_7	1	JCommTable5.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable5.R1C0	29	Single-KC	306	AD JCommTable5.R1C0	24	0.8521339724734507
5317	307	Random Controller(3)	AD 3_7_plus_6_7	1	JCommTable5.R0C0	1/1/1970 1:06	1/1/1970 1:06		1/1/1970 1:06	incorrect	1	0	0	JCommTable5.R0C0	24	Single-KC	307	AD JCommTable5.R0C0	24	0.8130954143947494
5318	308	Random Controller(3)	AD 3_7_plus_6_7	1	JCommTable4.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable4.R0C0	17	Single-KC	308	AD JCommTable4.R0C0	17	0.8062066327767666
5319	309	Random Controller(3)	AD 3_7_plus_6_7	1	JCommTable5.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable5.R0C0	25	Single-KC	309	AD JCommTable5.R0C0	25	0.8283178525883407
5320	310	Random Controller(3)	AD 3_7_plus_6_7	1	JCommTable6.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable6.R1C0	75	Single-KC	310	AD JCommTable6.R1C0	33	0.6144221480531125
5321	311	Random Controller(3)	AD 3_7_plus_6_7	1	JCommTable6.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable6.R0C0	64	Single-KC	311	AD JCommTable6.R0C0	22	0.5726583952825486
5322	312	Random Controller(3)	AD 3_7_plus_6_7	1	done	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	done	59	Single-KC	312	AD done	17	0.9993863937884757
5323	313	Random Controller(3)	AS 1_4_plus_3_4	1	JCommTable8.R0C0	1/1/1970 1:06	1/1/1970 1:06		1/1/1970 1:06	incorrect	1	0	0	JCommTable8.R0C0	22	Single-KC	313	AS JCommTable8.R0C0	3	5.059967357100578e-62
5324	314	Random Controller(3)	AS 1_4_plus_3_4	1	JCommTable6.R1C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable6.R1C0	76	Single-KC	314	AS JCommTable6.R1C0	22	0.8204449264982059
5325	315	Random Controller(3)	AS 1_4_plus_3_4	1	JCommTable6.R0C0	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	JCommTable6.R0C0	65	Single-KC	315	AS JCommTable6.R0C0	23	0.8938296784369969
5326	316	Random Controller(3)	AS 1_4_plus_3_4	1	done	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	1/1/1970 1:06	correct	0	1	0	done	60	Single-KC	316	AS done	21	0.9999011166390387
5327	317	Random Controller(3)	M 4_10_times_3_10	1	JCommTable6.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable6.R1C0	77	Single-KC	317	M  JCommTable6.R1C0	22	0.9729141255700153
5328	318	Random Controller(3)	M 4_10_times_3_10	1	JCommTable6.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable6.R0C0	66	Single-KC	318	M  JCommTable6.R0C0	21	0.9057018058880152
5329	319	Random Controller(3)	M 4_10_times_3_10	1	done	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	done	61	Single-KC	319	M  done	23	0.9999999989932307
5330	320	Random Controller(3)	M 1_1_times_1_8	1	JCommTable6.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable6.R1C0	78	Single-KC	320	M  JCommTable6.R1C0	23	0.9775189163075911
5331	321	Random Controller(3)	M 1_1_times_1_8	1	JCommTable6.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable6.R0C0	67	Single-KC	321	M  JCommTable6.R0C0	22	0.9172801337140668
5332	322	Random Controller(3)	M 1_1_times_1_8	1	done	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	done	62	Single-KC	322	M  done	24	0.9999999996265765
5333	323	Random Controller(3)	AS 7_4_plus_1_4	1	JCommTable6.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable6.R1C0	79	Single-KC	323	AS JCommTable6.R1C0	23	0.8328949062969969
5334	324	Random Controller(3)	AS 7_4_plus_1_4	1	JCommTable6.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable6.R0C0	68	Single-KC	324	AS JCommTable6.R0C0	24	0.9028935950263778
5335	325	Random Controller(3)	AS 7_4_plus_1_4	1	done	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	done	63	Single-KC	325	AS done	22	0.9999366958784428
5336	326	Random Controller(3)	AS 4_6_plus_8_6	1	JCommTable8.R0C0	1/1/1970 1:07	1/1/1970 1:07		1/1/1970 1:07	incorrect	1	0	0	JCommTable8.R0C0	23	Single-KC	326	AS JCommTable8.R0C0	4	5.059967357100578e-62
5337	327	Random Controller(3)	AS 4_6_plus_8_6	1	JCommTable6.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable6.R1C0	80	Single-KC	327	AS JCommTable6.R1C0	24	0.8446450914610598
5338	328	Random Controller(3)	AS 4_6_plus_8_6	1	JCommTable6.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable6.R0C0	69	Single-KC	328	AS JCommTable6.R0C0	25	0.9112605346196462
5339	329	Random Controller(3)	AS 4_6_plus_8_6	1	done	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	done	64	Single-KC	329	AS done	23	0.9999594738643509
5340	330	Random Controller(3)	M 3_9_times_5_8	1	JCommTable6.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable6.R1C0	81	Single-KC	330	M  JCommTable6.R1C0	24	0.9813558618113688
5341	331	Random Controller(3)	M 3_9_times_5_8	1	JCommTable6.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable6.R0C0	70	Single-KC	331	M  JCommTable6.R0C0	23	0.9275505462325632
5342	332	Random Controller(3)	M 3_9_times_5_8	1	done	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	done	65	Single-KC	332	M  done	25	0.9999999998614926
5343	333	Random Controller(3)	AD 2_3_plus_3_10	1	JCommTable8.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable8.R0C0	24	Single-KC	333	AD JCommTable8.R0C0	18	0.8817398300191088
5344	334	Random Controller(3)	AD 2_3_plus_3_10	1	JCommTable4.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable4.R1C0	23	Single-KC	334	AD JCommTable4.R1C0	19	0.8715382567194337
5345	335	Random Controller(3)	AD 2_3_plus_3_10	1	JCommTable5.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable5.R1C0	30	Single-KC	335	AD JCommTable5.R1C0	25	0.8631141098803391
5346	336	Random Controller(3)	AD 2_3_plus_3_10	1	JCommTable4.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable4.R0C0	18	Single-KC	336	AD JCommTable4.R0C0	18	0.8269396630201475
5347	337	Random Controller(3)	AD 2_3_plus_3_10	1	JCommTable5.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable5.R0C0	26	Single-KC	337	AD JCommTable5.R0C0	26	0.8425405906126348
5348	338	Random Controller(3)	AD 2_3_plus_3_10	1	JCommTable6.R1C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable6.R1C0	82	Single-KC	338	AD JCommTable6.R1C0	34	0.6257189014265483
5349	339	Random Controller(3)	AD 2_3_plus_3_10	1	JCommTable6.R0C0	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	JCommTable6.R0C0	71	Single-KC	339	AD JCommTable6.R0C0	23	0.5867469265547774
5350	340	Random Controller(3)	AD 2_3_plus_3_10	1	done	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	1/1/1970 1:07	correct	0	1	0	done	66	Single-KC	340	AD done	18	0.9996367111097627
5351	341	Random Controller(3)	AS 4_1_plus_6_1	1	JCommTable6.R1C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable6.R1C0	83	Single-KC	341	AS JCommTable6.R1C0	25	0.8557121817685995
5352	342	Random Controller(3)	AS 4_1_plus_6_1	1	JCommTable6.R0C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable6.R0C0	72	Single-KC	342	AS JCommTable6.R0C0	26	0.9189712545715991
5353	343	Random Controller(3)	AS 4_1_plus_6_1	1	done	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	done	67	Single-KC	343	AS done	24	0.9999740561251188
5354	344	Random Controller(3)	AS 4_1_plus_2_1	1	JCommTable6.R1C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable6.R1C0	84	Single-KC	344	AS JCommTable6.R1C0	26	0.8661158480155283
5355	345	Random Controller(3)	AS 4_1_plus_2_1	1	JCommTable6.R0C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable6.R0C0	73	Single-KC	345	AS JCommTable6.R0C0	27	0.9260663363814576
5356	346	Random Controller(3)	AS 4_1_plus_2_1	1	done	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	done	68	Single-KC	346	AS done	25	0.9999833914312024
5357	347	Random Controller(3)	M 2_10_times_4_8	1	JCommTable5.R1C0	1/1/1970 1:08	1/1/1970 1:08		1/1/1970 1:08	incorrect	1	0	0	JCommTable5.R1C0	31	Single-KC	347	M  JCommTable5.R1C0	6	4.273541554135249e-16
5358	348	Random Controller(3)	M 2_10_times_4_8	1	JCommTable6.R1C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable6.R1C0	85	Single-KC	348	M  JCommTable6.R1C0	25	0.9845482904877831
5359	349	Random Controller(3)	M 2_10_times_4_8	1	JCommTable6.R0C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable6.R0C0	74	Single-KC	349	M  JCommTable6.R0C0	24	0.9366338838931093
5360	350	Random Controller(3)	M 2_10_times_4_8	1	done	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	done	69	Single-KC	350	M  done	26	0.9999999999486258
5361	351	Random Controller(3)	AD 7_10_plus_9_6	1	JCommTable6.R1C0	1/1/1970 1:08	1/1/1970 1:08		1/1/1970 1:08	incorrect	1	0	0	JCommTable6.R1C0	86	Single-KC	351	AD JCommTable6.R1C0	35	0.636880283984624
5362	352	Random Controller(3)	AD 7_10_plus_9_6	1	JCommTable8.R0C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable8.R0C0	25	Single-KC	352	AD JCommTable8.R0C0	19	0.8884485129271293
5363	353	Random Controller(3)	AD 7_10_plus_9_6	1	JCommTable5.R1C0	1/1/1970 1:08	1/1/1970 1:08		1/1/1970 1:08	incorrect	1	0	0	JCommTable5.R1C0	32	Single-KC	353	AD JCommTable5.R1C0	26	0.8734000274273299
5364	354	Random Controller(3)	AD 7_10_plus_9_6	1	JCommTable4.R1C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	hint	0	1	1	JCommTable4.R1C0	24	Single-KC	354	AD JCommTable4.R1C0	20	0.8858441792874837
5365	355	Random Controller(3)	AD 7_10_plus_9_6	1	JCommTable5.R1C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable5.R1C0	33	Single-KC	355	AD JCommTable5.R1C0	27	0.8830177937219118
5366	356	Random Controller(3)	AD 7_10_plus_9_6	1	JCommTable4.R0C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable4.R0C0	19	Single-KC	356	AD JCommTable4.R0C0	19	0.8458786014976292
5367	357	Random Controller(3)	AD 7_10_plus_9_6	1	JCommTable5.R0C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable5.R0C0	27	Single-KC	357	AD JCommTable5.R0C0	27	0.8557902028815849
5368	358	Random Controller(3)	AD 7_10_plus_9_6	1	JCommTable6.R1C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable6.R1C0	87	Single-KC	358	AD JCommTable6.R1C0	36	0.6478961210514766
5369	359	Random Controller(3)	AD 7_10_plus_9_6	1	JCommTable6.R0C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable6.R0C0	75	Single-KC	359	AD JCommTable6.R0C0	24	0.6006948554631636
5370	360	Random Controller(3)	AD 7_10_plus_9_6	1	done	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	done	70	Single-KC	360	AD done	19	0.9997849348143821
5371	361	Random Controller(3)	M 6_7_times_5_1	1	JCommTable6.R1C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable6.R1C0	88	Single-KC	361	M  JCommTable6.R1C0	26	0.9872012100463001
5372	362	Random Controller(3)	M 6_7_times_5_1	1	JCommTable6.R0C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable6.R0C0	76	Single-KC	362	M  JCommTable6.R0C0	25	0.9446463613994098
5373	363	Random Controller(3)	M 6_7_times_5_1	1	done	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	done	71	Single-KC	363	M  done	27	0.9999999999809446
5374	364	Random Controller(3)	M 5_9_times_1_7	1	JCommTable6.R1C0	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	1/1/1970 1:08	correct	0	1	0	JCommTable6.R1C0	89	Single-KC	364	M  JCommTable6.R1C0	27	0.9894035494207325
5375	365	Random Controller(3)	M 5_9_times_1_7	1	JCommTable6.R0C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable6.R0C0	77	Single-KC	365	M  JCommTable6.R0C0	26	0.9516979306843711
5376	366	Random Controller(3)	M 5_9_times_1_7	1	done	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	done	72	Single-KC	366	M  done	28	0.9999999999929321
5377	367	Random Controller(3)	AD 2_7_plus_10_2	1	JCommTable8.R0C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable8.R0C0	26	Single-KC	367	AD JCommTable8.R0C0	20	0.8948220208308115
5378	368	Random Controller(3)	AD 2_7_plus_10_2	1	JCommTable4.R1C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable4.R1C0	25	Single-KC	368	AD JCommTable4.R1C0	21	0.8987420447612304
5379	369	Random Controller(3)	AD 2_7_plus_10_2	1	JCommTable5.R1C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable5.R1C0	34	Single-KC	369	AD JCommTable5.R1C0	28	0.89199525425824
5380	370	Random Controller(3)	AD 2_7_plus_10_2	1	JCommTable4.R0C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable4.R0C0	20	Single-KC	370	AD JCommTable4.R0C0	20	0.8630880961459624
5381	371	Random Controller(3)	AD 2_7_plus_10_2	1	JCommTable5.R0C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable5.R0C0	28	Single-KC	371	AD JCommTable5.R0C0	28	0.8680994499224287
5382	372	Random Controller(3)	AD 2_7_plus_10_2	1	JCommTable6.R1C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable6.R1C0	90	Single-KC	372	AD JCommTable6.R1C0	37	0.6587568314986352
5383	373	Random Controller(3)	AD 2_7_plus_10_2	1	JCommTable6.R0C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable6.R0C0	78	Single-KC	373	AD JCommTable6.R0C0	25	0.6144813330865889
5384	374	Random Controller(3)	AD 2_7_plus_10_2	1	done	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	done	73	Single-KC	374	AD done	20	0.9998726901998355
5385	375	Random Controller(3)	AD 8_4_plus_2_8	1	JCommTable6.R1C0	1/1/1970 1:09	1/1/1970 1:09		1/1/1970 1:09	incorrect	1	0	0	JCommTable6.R1C0	91	Single-KC	375	AD JCommTable6.R1C0	38	0.6694534534243967
5386	376	Random Controller(3)	AD 8_4_plus_2_8	1	JCommTable8.R0C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable8.R0C0	27	Single-KC	376	AD JCommTable8.R0C0	21	0.9008720074769646
5387	377	Random Controller(3)	AD 8_4_plus_2_8	1	JCommTable4.R1C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable4.R1C0	26	Single-KC	377	AD JCommTable4.R1C0	22	0.9103301600592555
5388	378	Random Controller(3)	AD 8_4_plus_2_8	1	JCommTable5.R1C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable5.R1C0	35	Single-KC	378	AD JCommTable5.R1C0	29	0.9003615056579827
5389	379	Random Controller(3)	AD 8_4_plus_2_8	1	JCommTable4.R0C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable4.R0C0	21	Single-KC	379	AD JCommTable4.R0C0	21	0.8786516213767852
5390	380	Random Controller(3)	AD 8_4_plus_2_8	1	JCommTable5.R0C0	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	1/1/1970 1:09	correct	0	1	0	JCommTable5.R0C0	29	Single-KC	380	AD JCommTable5.R0C0	29	0.8795059559022665
