Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)
52	BKT Controller(7)	AS 5_4_plus_3_4	1	11	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AS done	3	Single-KC	52	done	9
53	BKT Controller(7)	M 7_8_times_1_4	1	1	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	incorrect	1	1	0	M  JCommTable8.R0C0	2	Single-KC	53	JCommTable8.R0C0	4
54	BKT Controller(7)	M 7_8_times_1_4	1	3	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	M  JCommTable6.R1C0	2	Single-KC	54	JCommTable6.R1C0	11
55	BKT Controller(7)	M 7_8_times_1_4	1	5	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	M  done	2	Single-KC	55	done	10
56	BKT Controller(7)	M 1_6_times_6_7	1	1	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	M  JCommTable6.R0C0	3	Single-KC	56	JCommTable6.R0C0	14
57	BKT Controller(7)	M 1_6_times_6_7	1	3	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	M  JCommTable6.R1C0	3	Single-KC	57	JCommTable6.R1C0	12
58	BKT Controller(7)	M 1_6_times_6_7	1	5	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	M  done	3	Single-KC	58	done	11
59	BKT Controller(7)	AD 4_5_plus_2_7	1	1	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:35	1/1/1970 0:35	incorrect	1	1	0	AD JCommTable6.R0C0	8	Single-KC	59	JCommTable6.R0C0	15
60	BKT Controller(7)	AD 4_5_plus_2_7	1	3	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	hint	0	1	1	AD JCommTable4.R1C0	4	Single-KC	60	JCommTable4.R1C0	7
61	BKT Controller(7)	AD 4_5_plus_2_7	1	7	1/1/1970 0:35	1/1/1970 0:35		1/1/1970 0:35	incorrect	1	0	0	AD JCommTable6.R1C0	8	Single-KC	61	JCommTable6.R1C0	13
62	BKT Controller(7)	AD 4_5_plus_2_7	1	11	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable5.R1C0	5	Single-KC	62	JCommTable5.R1C0	5
63	BKT Controller(7)	AD 4_5_plus_2_7	1	13	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	incorrect	3	1	0	AD JCommTable6.R0C0	9	Single-KC	63	JCommTable6.R0C0	16
64	BKT Controller(7)	AD 4_5_plus_2_7	1	15	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable5.R0C0	4	Single-KC	64	JCommTable5.R0C0	5
65	BKT Controller(7)	AD 4_5_plus_2_7	1	21	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable6.R0C0	10	Single-KC	65	JCommTable6.R0C0	17
66	BKT Controller(7)	AD 4_5_plus_2_7	1	23	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	incorrect	1	1	1	AD JCommTable6.R1C0	9	Single-KC	66	JCommTable6.R1C0	14
67	BKT Controller(7)	AD 4_5_plus_2_7	1	25	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD done	6	Single-KC	67	done	12
68	BKT Controller(7)	M 1_2_times_5_4	1	1	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	M  JCommTable6.R0C0	4	Single-KC	68	JCommTable6.R0C0	18
69	BKT Controller(7)	M 1_2_times_5_4	1	3	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	incorrect	1	1	0	M  JCommTable4.R1C0	3	Single-KC	69	JCommTable4.R1C0	8
70	BKT Controller(7)	M 1_2_times_5_4	1	5	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	M  done	4	Single-KC	70	done	13
71	BKT Controller(7)	AD 7_8_plus_1_3	1	1	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable8.R0C0	2	Single-KC	71	JCommTable8.R0C0	5
72	BKT Controller(7)	AD 7_8_plus_1_3	1	3	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable4.R1C0	5	Single-KC	72	JCommTable4.R1C0	9
73	BKT Controller(7)	AD 7_8_plus_1_3	1	11	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable5.R1C0	6	Single-KC	73	JCommTable5.R1C0	6
74	BKT Controller(7)	AD 7_8_plus_1_3	1	13	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	incorrect	2	1	0	AD JCommTable6.R1C0	10	Single-KC	74	JCommTable6.R1C0	15
75	BKT Controller(7)	AD 7_8_plus_1_3	1	15	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable5.R0C0	5	Single-KC	75	JCommTable5.R0C0	6
76	BKT Controller(7)	AD 7_8_plus_1_3	1	21	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable6.R0C0	11	Single-KC	76	JCommTable6.R0C0	19
77	BKT Controller(7)	AD 7_8_plus_1_3	1	23	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable6.R1C0	11	Single-KC	77	JCommTable6.R1C0	16
78	BKT Controller(7)	AD 7_8_plus_1_3	1	25	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD done	7	Single-KC	78	done	14
79	BKT Controller(7)	AS 3_7_plus_4_7	1	1	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	hint	0	1	1	AS JCommTable6.R1C0	3	Single-KC	79	JCommTable6.R1C0	17
80	BKT Controller(7)	AS 3_7_plus_4_7	1	3	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	incorrect	2	1	1	AS JCommTable6.R0C0	5	Single-KC	80	JCommTable6.R0C0	20
81	BKT Controller(7)	AS 3_7_plus_4_7	1	11	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AS done	4	Single-KC	81	done	15
82	BKT Controller(7)	AD 5_6_plus_5_7	2	1	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable8.R0C0	3	Single-KC	82	JCommTable8.R0C0	6
83	BKT Controller(7)	AD 5_6_plus_5_7	2	3	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	incorrect	1	1	0	AD JCommTable6.R1C0	12	Single-KC	83	JCommTable6.R1C0	18
84	BKT Controller(7)	AD 5_6_plus_5_7	2	11	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable5.R1C0	7	Single-KC	84	JCommTable5.R1C0	7
85	BKT Controller(7)	AD 5_6_plus_5_7	2	13	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable4.R0C0	3	Single-KC	85	JCommTable4.R0C0	4
86	BKT Controller(7)	AD 5_6_plus_5_7	2	15	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable5.R0C0	6	Single-KC	86	JCommTable5.R0C0	7
87	BKT Controller(7)	AD 5_6_plus_5_7	2	21	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable6.R0C0	12	Single-KC	87	JCommTable6.R0C0	21
88	BKT Controller(7)	AD 5_6_plus_5_7	2	23	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable6.R1C0	13	Single-KC	88	JCommTable6.R1C0	19
89	BKT Controller(7)	AD 5_6_plus_5_7	2	25	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD done	8	Single-KC	89	done	16
90	BKT Controller(7)	AD 5_6_plus_5_7	2	1	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable8.R0C0	4	Single-KC	90	JCommTable8.R0C0	7
91	BKT Controller(7)	AD 5_6_plus_5_7	2	3	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable4.R1C0	6	Single-KC	91	JCommTable4.R1C0	10
92	BKT Controller(7)	AD 5_6_plus_5_7	2	11	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable5.R1C0	8	Single-KC	92	JCommTable5.R1C0	8
93	BKT Controller(7)	AD 5_6_plus_5_7	2	13	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable4.R0C0	4	Single-KC	93	JCommTable4.R0C0	5
94	BKT Controller(7)	AD 5_6_plus_5_7	2	15	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable5.R0C0	7	Single-KC	94	JCommTable5.R0C0	8
95	BKT Controller(7)	AD 5_6_plus_5_7	2	21	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable6.R0C0	13	Single-KC	95	JCommTable6.R0C0	22
96	BKT Controller(7)	AD 5_6_plus_5_7	2	23	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable6.R1C0	14	Single-KC	96	JCommTable6.R1C0	20
97	BKT Controller(7)	AD 5_6_plus_5_7	2	25	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD done	9	Single-KC	97	done	17
98	BKT Controller(7)	M 3_2_times_1_4	1	1	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	M  JCommTable6.R0C0	5	Single-KC	98	JCommTable6.R0C0	23
99	BKT Controller(7)	M 3_2_times_1_4	1	3	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	incorrect	1	1	0	M  JCommTable4.R1C0	4	Single-KC	99	JCommTable4.R1C0	11
100	BKT Controller(7)	M 3_2_times_1_4	1	5	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	M  done	5	Single-KC	100	done	18
101	BKT Controller(7)	AS 2_3_plus_4_3	2	1	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AS JCommTable6.R1C0	4	Single-KC	101	JCommTable6.R1C0	21
102	BKT Controller(7)	AS 2_3_plus_4_3	2	3	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AS JCommTable6.R0C0	6	Single-KC	102	JCommTable6.R0C0	24
103	BKT Controller(7)	AS 2_3_plus_4_3	2	11	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	correct	0	1	0	AS done	5	Single-KC	103	done	19
1	BKT Controller(8)	M 5_3_times_2_5	1	1	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	hint	0	1	1	M  JCommTable6.R0C0	1	Single-KC	1	JCommTable6.R0C0	1
2	BKT Controller(8)	M 5_3_times_2_5	1	3	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	hint	0	1	1	M  JCommTable6.R1C0	1	Single-KC	2	JCommTable6.R1C0	1
3	BKT Controller(8)	M 5_3_times_2_5	1	5	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	hint	0	1	1	M  done	1	Single-KC	3	done	1
4	BKT Controller(8)	M 2_3_times_1_2	1	1	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	incorrect	2	1	1	M  JCommTable6.R0C0	2	Single-KC	4	JCommTable6.R0C0	2
5	BKT Controller(8)	M 2_3_times_1_2	1	3	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	hint	0	1	1	M  JCommTable6.R1C0	2	Single-KC	5	JCommTable6.R1C0	2
6	BKT Controller(8)	M 2_3_times_1_2	1	5	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	hint	0	1	1	M  done	2	Single-KC	6	done	2
7	BKT Controller(8)	AD 5_3_plus_9_8	1	1	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	incorrect	1	1	1	AD JCommTable6.R0C0	1	Single-KC	7	JCommTable6.R0C0	3
8	BKT Controller(8)	AD 5_3_plus_9_8	1	3	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	hint	0	1	1	AD JCommTable4.R1C0	1	Single-KC	8	JCommTable4.R1C0	1
9	BKT Controller(8)	AD 5_3_plus_9_8	1	7	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	hint	0	1	1	AD JCommTable4.R0C0	1	Single-KC	9	JCommTable4.R0C0	1
10	BKT Controller(8)	AD 5_3_plus_9_8	1	9	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	incorrect	2	1	1	AD JCommTable6.R0C0	2	Single-KC	10	JCommTable6.R0C0	4
11	BKT Controller(8)	AD 5_3_plus_9_8	1	15	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:37	hint	0	1	1	AD JCommTable5.R0C0	1	Single-KC	11	JCommTable5.R0C0	1
12	BKT Controller(8)	AD 5_3_plus_9_8	1	17	1/1/1970 0:37	1/1/1970 0:37	1/1/1970 0:38	1/1/1970 0:38	hint	0	1	1	AD JCommTable6.R1C0	1	Single-KC	12	JCommTable6.R1C0	3
13	BKT Controller(8)	AD 5_3_plus_9_8	1	19	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	incorrect	1	1	1	AD done	1	Single-KC	13	done	3
14	BKT Controller(8)	AD 5_3_plus_9_8	1	25	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	AD done	2	Single-KC	14	done	4
15	BKT Controller(8)	AS 11_2_plus_3_2	1	1	1/1/1970 0:38	1/1/1970 0:38		1/1/1970 0:38	incorrect	2	0	0	AS JCommTable6.R1C0	1	Single-KC	15	JCommTable6.R1C0	4
16	BKT Controller(8)	AS 11_2_plus_3_2	1	7	1/1/1970 0:38	1/1/1970 0:38		1/1/1970 0:38	incorrect	2	0	0	AS JCommTable6.R0C0	1	Single-KC	16	JCommTable6.R0C0	5
17	BKT Controller(8)	AS 11_2_plus_3_2	1	1	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	incorrect	2	1	1	AS JCommTable5.R0C0	1	Single-KC	17	JCommTable5.R0C0	2
18	BKT Controller(8)	AS 11_2_plus_3_2	1	3	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	hint	0	1	1	AS JCommTable6.R0C0	2	Single-KC	18	JCommTable6.R0C0	6
19	BKT Controller(8)	AS 11_2_plus_3_2	1	11	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	correct	0	1	0	AS done	1	Single-KC	19	done	5
20	BKT Controller(8)	M 1_3_times_3_2	1	7	1/1/1970 0:38	1/1/1970 0:38		1/1/1970 0:38	incorrect	1	0	0	M  JCommTable6.R1C0	3	Single-KC	20	JCommTable6.R1C0	5
21	BKT Controller(8)	M 1_3_times_3_2	1	1	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	incorrect	2	1	1	M  JCommTable6.R0C0	3	Single-KC	21	JCommTable6.R0C0	7
22	BKT Controller(8)	M 1_3_times_3_2	1	3	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	incorrect	1	1	1	M  done	3	Single-KC	22	done	6
23	BKT Controller(8)	M 1_3_times_3_2	1	5	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:38	incorrect	1	1	1	M  JCommTable4.R1C0	1	Single-KC	23	JCommTable4.R1C0	2
24	BKT Controller(8)	AS 5_4_plus_3_4	1	7	1/1/1970 0:38	1/1/1970 0:38		1/1/1970 0:38	incorrect	2	0	0	AS JCommTable6.R0C0	3	Single-KC	24	JCommTable6.R0C0	8
25	BKT Controller(8)	AS 5_4_plus_3_4	1	1	1/1/1970 0:38	1/1/1970 0:38	1/1/1970 0:39	1/1/1970 0:39	incorrect	2	1	1	AS JCommTable8.R0C0	1	Single-KC	25	JCommTable8.R0C0	1
26	BKT Controller(8)	AS 5_4_plus_3_4	1	3	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	hint	0	1	1	AS JCommTable6.R0C0	4	Single-KC	26	JCommTable6.R0C0	9
27	BKT Controller(8)	AS 5_4_plus_3_4	1	11	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AS done	2	Single-KC	27	done	7
28	BKT Controller(8)	M 11_9_times_2_3	1	1	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	incorrect	2	1	1	M  JCommTable6.R0C0	4	Single-KC	28	JCommTable6.R0C0	10
29	BKT Controller(8)	M 11_9_times_2_3	1	3	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	M  JCommTable6.R1C0	4	Single-KC	29	JCommTable6.R1C0	6
30	BKT Controller(8)	M 11_9_times_2_3	1	5	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	incorrect	1	1	0	M  JCommTable4.R1C0	2	Single-KC	30	JCommTable4.R1C0	3
31	BKT Controller(8)	AS 1_7_plus_3_7	1	1	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AS JCommTable6.R1C0	2	Single-KC	31	JCommTable6.R1C0	7
32	BKT Controller(8)	AS 1_7_plus_3_7	1	3	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AS JCommTable6.R0C0	5	Single-KC	32	JCommTable6.R0C0	11
33	BKT Controller(8)	AS 1_7_plus_3_7	1	11	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	AS done	3	Single-KC	33	done	8
34	BKT Controller(8)	M 3_10_times_4_5	1	7	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	incorrect	1	1	0	M  JCommTable6.R1C0	5	Single-KC	34	JCommTable6.R1C0	8
35	BKT Controller(8)	M 3_10_times_4_5	1	9	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	incorrect	1	1	1	M  JCommTable6.R0C0	5	Single-KC	35	JCommTable6.R0C0	12
36	BKT Controller(8)	M 3_10_times_4_5	1	5	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	M  done	4	Single-KC	36	done	9
37	BKT Controller(8)	M 3_4_times_1_8	1	7	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	M  JCommTable6.R1C0	6	Single-KC	37	JCommTable6.R1C0	9
38	BKT Controller(8)	M 3_4_times_1_8	1	9	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	incorrect	1	1	0	M  JCommTable4.R1C0	3	Single-KC	38	JCommTable4.R1C0	4
39	BKT Controller(8)	M 3_4_times_1_8	1	5	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	M  done	5	Single-KC	39	done	10
40	BKT Controller(8)	M 3_7_times_2_8	1	7	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	1/1/1970 0:39	correct	0	1	0	M  JCommTable6.R1C0	7	Single-KC	40	JCommTable6.R1C0	10
41	BKT Controller(8)	M 3_7_times_2_8	1	9	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	M  JCommTable6.R0C0	6	Single-KC	41	JCommTable6.R0C0	13
42	BKT Controller(8)	M 3_7_times_2_8	1	5	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	M  done	6	Single-KC	42	done	11
43	BKT Controller(8)	M 1_3_times_4_9	1	7	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	M  JCommTable6.R1C0	8	Single-KC	43	JCommTable6.R1C0	11
44	BKT Controller(8)	M 1_3_times_4_9	1	9	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	M  JCommTable6.R0C0	7	Single-KC	44	JCommTable6.R0C0	14
45	BKT Controller(8)	M 1_3_times_4_9	1	5	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	M  done	7	Single-KC	45	done	12
46	BKT Controller(8)	AD 1_3_plus_3_2	1	1	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	incorrect	2	1	1	AD JCommTable6.R1C0	2	Single-KC	46	JCommTable6.R1C0	12
47	BKT Controller(8)	AD 1_3_plus_3_2	1	3	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	hint	0	1	1	AD JCommTable4.R1C0	2	Single-KC	47	JCommTable4.R1C0	5
48	BKT Controller(8)	AD 1_3_plus_3_2	1	7	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	incorrect	1	1	1	AD JCommTable6.R1C0	3	Single-KC	48	JCommTable6.R1C0	13
49	BKT Controller(8)	AD 1_3_plus_3_2	1	9	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	incorrect	1	1	1	AD JCommTable6.R1C0	4	Single-KC	49	JCommTable6.R1C0	14
50	BKT Controller(8)	AD 1_3_plus_3_2	1	15	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	hint	0	1	1	AD JCommTable5.R0C0	2	Single-KC	50	JCommTable5.R0C0	3
51	BKT Controller(8)	AD 1_3_plus_3_2	1	21	1/1/1970 0:40	1/1/1970 0:40		1/1/1970 0:40	incorrect	1	0	0	AD JCommTable6.R0C0	3	Single-KC	51	JCommTable6.R0C0	15
52	BKT Controller(8)	AD 1_3_plus_3_2	1	17	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	incorrect	1	1	1	AD JCommTable6.R1C0	5	Single-KC	52	JCommTable6.R1C0	15
53	BKT Controller(8)	AD 1_3_plus_3_2	1	19	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	incorrect	1	1	1	AD JCommTable6.R0C0	4	Single-KC	53	JCommTable6.R0C0	16
54	BKT Controller(8)	AD 1_3_plus_3_2	1	25	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:40	correct	0	1	0	AD done	3	Single-KC	54	done	13
55	BKT Controller(8)	AD 4_5_plus_2_7	1	1	1/1/1970 0:40	1/1/1970 0:40	1/1/1970 0:41	1/1/1970 0:41	incorrect	3	1	1	AD JCommTable6.R1C0	6	Single-KC	55	JCommTable6.R1C0	16
56	BKT Controller(8)	AD 4_5_plus_2_7	1	3	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	hint	0	1	1	AD JCommTable4.R1C0	3	Single-KC	56	JCommTable4.R1C0	6
57	BKT Controller(8)	AD 4_5_plus_2_7	1	7	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	incorrect	1	1	0	AD JCommTable5.R0C0	3	Single-KC	57	JCommTable5.R0C0	4
58	BKT Controller(8)	AD 4_5_plus_2_7	1	9	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	hint	0	1	1	AD JCommTable5.R1C0	1	Single-KC	58	JCommTable5.R1C0	1
59	BKT Controller(8)	AD 4_5_plus_2_7	1	15	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	incorrect	1	1	1	AD JCommTable6.R1C0	7	Single-KC	59	JCommTable6.R1C0	17
60	BKT Controller(8)	AD 4_5_plus_2_7	1	17	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	hint	0	1	1	AD JCommTable6.R1C0	8	Single-KC	60	JCommTable6.R1C0	18
61	BKT Controller(8)	AD 4_5_plus_2_7	1	19	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	incorrect	1	1	1	AD JCommTable6.R0C0	5	Single-KC	61	JCommTable6.R0C0	17
62	BKT Controller(8)	AD 4_5_plus_2_7	1	25	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	AD done	4	Single-KC	62	done	14
63	BKT Controller(8)	M 1_3_times_1_6	1	7	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	M  JCommTable6.R1C0	9	Single-KC	63	JCommTable6.R1C0	19
64	BKT Controller(8)	M 1_3_times_1_6	1	9	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	M  JCommTable6.R0C0	8	Single-KC	64	JCommTable6.R0C0	18
65	BKT Controller(8)	M 1_3_times_1_6	1	5	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	M  done	8	Single-KC	65	done	15
66	BKT Controller(8)	M 3_7_times_5_9	1	7	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	M  JCommTable6.R1C0	10	Single-KC	66	JCommTable6.R1C0	20
67	BKT Controller(8)	M 3_7_times_5_9	1	9	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	1/1/1970 0:41	correct	0	1	0	M  JCommTable6.R0C0	9	Single-KC	67	JCommTable6.R0C0	19
