	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
1047	154	Random Controller(4)	AS 2_6_plus_3_6	1	done	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	done	31	AS done	9	Single-KC	154	0.9990385992158061
1048	155	Random Controller(4)	M 3_10_times_4_5	1	JCommTable6.R1C0	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	1/1/1970 0:44	correct	0	1	0	JCommTable6.R1C0	36	M  JCommTable6.R1C0	16	Single-KC	155	0.9161333083022186
1049	156	Random Controller(4)	M 3_10_times_4_5	1	JCommTable5.R1C0	1/1/1970 0:44	1/1/1970 0:44		1/1/1970 0:44	incorrect	1	0	0	JCommTable5.R1C0	10	M  JCommTable5.R1C0	2	Single-KC	156	2.1290121848309137e-10
1050	157	Random Controller(4)	M 3_10_times_4_5	1	JCommTable4.R1C0	1/1/1970 0:44	1/1/1970 0:44		1/1/1970 0:44	incorrect	1	0	0	JCommTable4.R1C0	11	M  JCommTable4.R1C0	4	Single-KC	157	2.328979824974994e-13
1051	158	Random Controller(4)	M 3_10_times_4_5	1	JCommTable6.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable6.R0C0	36	M  JCommTable6.R0C0	17	Single-KC	158	0.9215998805126544
1052	159	Random Controller(4)	M 3_10_times_4_5	1	done	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	done	32	M  done	15	Single-KC	159	0.9996621716508103
1053	160	Random Controller(4)	M 6_7_times_1_6	1	JCommTable6.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable6.R1C0	37	M  JCommTable6.R1C0	17	Single-KC	160	0.9280697634254812
1054	161	Random Controller(4)	M 6_7_times_1_6	1	JCommTable5.R1C0	1/1/1970 0:45	1/1/1970 0:45		1/1/1970 0:45	incorrect	1	0	0	JCommTable5.R1C0	11	M  JCommTable5.R1C0	3	Single-KC	161	2.1290121848309137e-10
1055	162	Random Controller(4)	M 6_7_times_1_6	1	JCommTable6.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable6.R0C0	37	M  JCommTable6.R0C0	18	Single-KC	162	0.9346784333611753
1056	163	Random Controller(4)	M 6_7_times_1_6	1	done	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	done	33	M  done	16	Single-KC	163	0.9998262185051084
1057	164	Random Controller(4)	M 5_4_times_1_2	1	JCommTable6.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable6.R0C0	38	M  JCommTable6.R0C0	19	Single-KC	164	0.9457037853804516
1058	165	Random Controller(4)	M 5_4_times_1_2	1	JCommTable4.R1C0	1/1/1970 0:45	1/1/1970 0:45		1/1/1970 0:45	incorrect	1	0	0	JCommTable4.R1C0	12	M  JCommTable4.R1C0	5	Single-KC	165	2.328979824974994e-13
1059	166	Random Controller(4)	M 5_4_times_1_2	1	JCommTable8.R0C0	1/1/1970 0:45	1/1/1970 0:45		1/1/1970 0:45	incorrect	1	0	0	JCommTable8.R0C0	10	M  JCommTable8.R0C0	2	Single-KC	166	3.9738028806266594e-11
1060	167	Random Controller(4)	M 5_4_times_1_2	1	JCommTable6.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	incorrect	1	1	1	JCommTable6.R1C0	38	M  JCommTable6.R1C0	18	Single-KC	167	0.9384215352010125
1061	168	Random Controller(4)	M 5_4_times_1_2	1	done	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	done	34	M  done	17	Single-KC	168	0.9999106125886459
1062	169	Random Controller(4)	AD 5_9_plus_3_7	1	JCommTable4.R1C0	1/1/1970 0:45	1/1/1970 0:45		1/1/1970 0:45	incorrect	1	0	0	JCommTable4.R1C0	13	AD JCommTable4.R1C0	7	Single-KC	169	0.7268838142613451
1063	170	Random Controller(4)	AD 5_9_plus_3_7	1	JCommTable8.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable8.R0C0	11	AD JCommTable8.R0C0	7	Single-KC	170	0.9254239175116125
1064	171	Random Controller(4)	AD 5_9_plus_3_7	1	JCommTable4.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable4.R1C0	14	AD JCommTable4.R1C0	8	Single-KC	171	0.7952022063466935
1065	172	Random Controller(4)	AD 5_9_plus_3_7	1	JCommTable5.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable5.R1C0	12	AD JCommTable5.R1C0	8	Single-KC	172	0.6536046169674778
1066	173	Random Controller(4)	AD 5_9_plus_3_7	1	JCommTable4.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable4.R0C0	10	AD JCommTable4.R0C0	10	Single-KC	173	0.8325901876465917
1067	174	Random Controller(4)	AD 5_9_plus_3_7	1	JCommTable5.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable5.R0C0	17	AD JCommTable5.R0C0	13	Single-KC	174	0.7381611696765998
1068	175	Random Controller(4)	AD 5_9_plus_3_7	1	JCommTable6.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable6.R1C0	39	AD JCommTable6.R1C0	13	Single-KC	175	0.49961007734679846
1069	176	Random Controller(4)	AD 5_9_plus_3_7	1	JCommTable6.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable6.R0C0	39	AD JCommTable6.R0C0	12	Single-KC	176	0.5430444716345759
1070	177	Random Controller(4)	AD 5_9_plus_3_7	1	done	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	done	35	AD done	9	Single-KC	177	0.9997950142210988
1071	178	Random Controller(4)	M 2_3_times_1_2	1	JCommTable6.R1C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable6.R1C0	40	M  JCommTable6.R1C0	19	Single-KC	178	0.9473680279793643
1072	179	Random Controller(4)	M 2_3_times_1_2	1	JCommTable6.R0C0	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	JCommTable6.R0C0	40	M  JCommTable6.R0C0	20	Single-KC	179	0.9549578924582903
1073	180	Random Controller(4)	M 2_3_times_1_2	1	done	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	1/1/1970 0:45	correct	0	1	0	done	36	M  done	18	Single-KC	180	0.9999540239782214
1074	181	Random Controller(4)	M 4_5_times_2_7	1	JCommTable6.R1C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R1C0	41	M  JCommTable6.R1C0	20	Single-KC	181	0.9550769426295207
1075	182	Random Controller(4)	M 4_5_times_2_7	1	JCommTable6.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R0C0	41	M  JCommTable6.R0C0	21	Single-KC	182	0.9626969673968158
1076	183	Random Controller(4)	M 4_5_times_2_7	1	done	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	done	37	M  done	19	Single-KC	183	0.9999763529340595
1077	184	Random Controller(4)	M 5_9_times_3_7	1	JCommTable6.R1C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R1C0	42	M  JCommTable6.R1C0	21	Single-KC	184	0.9617023904146544
1078	185	Random Controller(4)	M 5_9_times_3_7	1	JCommTable6.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R0C0	42	M  JCommTable6.R0C0	22	Single-KC	185	0.9691492824283557
1079	186	Random Controller(4)	M 5_9_times_3_7	1	done	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	done	38	M  done	20	Single-KC	186	0.9999878376240106
1080	187	Random Controller(4)	M 5_3_times_9_8	1	JCommTable6.R1C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R1C0	43	M  JCommTable6.R1C0	22	Single-KC	187	0.9673840580919472
1081	188	Random Controller(4)	M 5_3_times_9_8	1	JCommTable6.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R0C0	43	M  JCommTable6.R0C0	23	Single-KC	188	0.9745150836575496
1082	189	Random Controller(4)	M 5_3_times_9_8	1	done	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	done	39	M  done	21	Single-KC	189	0.999993744570046
1083	190	Random Controller(4)	M 2_8_times_3_7	1	JCommTable6.R1C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R1C0	44	M  JCommTable6.R1C0	23	Single-KC	190	0.9722471428043925
1084	191	Random Controller(4)	M 2_8_times_3_7	1	JCommTable6.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R0C0	44	M  JCommTable6.R0C0	24	Single-KC	191	0.9789678755500235
1085	192	Random Controller(4)	M 2_8_times_3_7	1	done	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	done	40	M  done	22	Single-KC	192	0.9999967826770292
1086	193	Random Controller(4)	M 1_4_times_3_2	1	JCommTable6.R1C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R1C0	45	M  JCommTable6.R1C0	24	Single-KC	193	0.9764028214923923
1087	194	Random Controller(4)	M 1_4_times_3_2	1	JCommTable6.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R0C0	45	M  JCommTable6.R0C0	25	Single-KC	194	0.9826565100479044
1088	195	Random Controller(4)	M 1_4_times_3_2	1	done	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	done	41	M  done	23	Single-KC	195	0.9999983452533397
1089	196	Random Controller(4)	M 3_7_times_2_8	1	JCommTable6.R1C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R1C0	46	M  JCommTable6.R1C0	25	Single-KC	196	0.9799490671423481
1090	197	Random Controller(4)	M 3_7_times_2_8	1	JCommTable6.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R0C0	46	M  JCommTable6.R0C0	26	Single-KC	197	0.985707672809373
1091	198	Random Controller(4)	M 3_7_times_2_8	1	done	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	done	42	M  done	24	Single-KC	198	0.999999148924601
1092	199	Random Controller(4)	M 9_8_times_5_3	1	JCommTable6.R1C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R1C0	47	M  JCommTable6.R1C0	26	Single-KC	199	0.9829716681135213
1093	200	Random Controller(4)	M 9_8_times_5_3	1	JCommTable6.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R0C0	47	M  JCommTable6.R0C0	27	Single-KC	200	0.9882284883315119
1094	201	Random Controller(4)	M 9_8_times_5_3	1	done	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	done	43	M  done	25	Single-KC	201	0.9999995622719358
1095	202	Random Controller(4)	M 1_2_times_2_3	1	JCommTable6.R1C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R1C0	48	M  JCommTable6.R1C0	27	Single-KC	202	0.9855453445791352
1096	203	Random Controller(4)	M 1_2_times_2_3	1	JCommTable6.R0C0	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	1/1/1970 0:46	correct	0	1	0	JCommTable6.R0C0	48	M  JCommTable6.R0C0	28	Single-KC	203	0.9903090650624804
1097	204	Random Controller(4)	M 1_2_times_2_3	1	done	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	done	44	M  done	26	Single-KC	204	0.9999997748662223
1098	205	Random Controller(4)	AD 1_4_plus_4_5	1	JCommTable8.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	hint	0	1	1	JCommTable8.R0C0	12	AD JCommTable8.R0C0	8	Single-KC	205	0.9577725085218467
1099	206	Random Controller(4)	AD 1_4_plus_4_5	1	JCommTable4.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable4.R1C0	15	AD JCommTable4.R1C0	9	Single-KC	206	0.8499587119157841
1100	207	Random Controller(4)	AD 1_4_plus_4_5	1	JCommTable5.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable5.R1C0	13	AD JCommTable5.R1C0	9	Single-KC	207	0.7085501908328713
1101	208	Random Controller(4)	AD 1_4_plus_4_5	1	JCommTable5.R0C0	1/1/1970 0:47	1/1/1970 0:47		1/1/1970 0:47	incorrect	1	0	0	JCommTable5.R0C0	18	AD JCommTable5.R0C0	14	Single-KC	208	0.7818482533665861
1102	209	Random Controller(4)	AD 1_4_plus_4_5	1	JCommTable4.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	hint	0	1	1	JCommTable4.R0C0	11	AD JCommTable4.R0C0	11	Single-KC	209	0.8781678628995937
1103	210	Random Controller(4)	AD 1_4_plus_4_5	1	JCommTable5.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable5.R0C0	19	AD JCommTable5.R0C0	15	Single-KC	210	0.8200234698958823
1104	211	Random Controller(4)	AD 1_4_plus_4_5	1	JCommTable6.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable6.R1C0	49	AD JCommTable6.R1C0	14	Single-KC	211	0.5512023616343683
1105	212	Random Controller(4)	AD 1_4_plus_4_5	1	JCommTable6.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable6.R0C0	49	AD JCommTable6.R0C0	13	Single-KC	212	0.6105399240651134
1106	213	Random Controller(4)	AD 1_4_plus_4_5	1	done	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	done	45	AD done	10	Single-KC	213	0.9999402604942824
1107	214	Random Controller(4)	M 1_3_times_1_6	1	JCommTable6.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable6.R1C0	50	M  JCommTable6.R1C0	28	Single-KC	214	0.9877348870361299
1108	215	Random Controller(4)	M 1_3_times_1_6	1	JCommTable6.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable6.R0C0	50	M  JCommTable6.R0C0	29	Single-KC	215	0.9920248742335701
1109	216	Random Controller(4)	M 1_3_times_1_6	1	done	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	done	46	M  done	27	Single-KC	216	0.9999998842084464
1110	217	Random Controller(4)	M 1_8_times_3_4	1	JCommTable6.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable6.R1C0	51	M  JCommTable6.R1C0	29	Single-KC	217	0.9895962661429305
1111	218	Random Controller(4)	M 1_8_times_3_4	1	JCommTable6.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable6.R0C0	51	M  JCommTable6.R0C0	30	Single-KC	218	0.9934389069254486
1112	219	Random Controller(4)	M 1_8_times_3_4	1	done	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	done	47	M  done	28	Single-KC	219	0.9999999404457061
1113	220	Random Controller(4)	M 1_2_times_5_4	1	JCommTable6.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable6.R1C0	52	M  JCommTable6.R1C0	30	Single-KC	220	0.9911776816117109
1114	221	Random Controller(4)	M 1_2_times_5_4	1	JCommTable6.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable6.R0C0	52	M  JCommTable6.R0C0	31	Single-KC	221	0.9946035878573344
1115	222	Random Controller(4)	M 1_2_times_5_4	1	done	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	done	48	M  done	29	Single-KC	222	0.9999999693698398
1116	223	Random Controller(4)	AD 6_7_plus_1_6	1	JCommTable6.R0C0	1/1/1970 0:47	1/1/1970 0:47		1/1/1970 0:47	incorrect	1	0	0	JCommTable6.R0C0	53	AD JCommTable6.R0C0	14	Single-KC	223	0.6740498278639929
1117	224	Random Controller(4)	AD 6_7_plus_1_6	1	JCommTable8.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable8.R0C0	13	AD JCommTable8.R0C0	9	Single-KC	224	0.9764465006913746
1118	225	Random Controller(4)	AD 6_7_plus_1_6	1	JCommTable4.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable4.R1C0	16	AD JCommTable4.R1C0	10	Single-KC	225	0.8920622473881236
1119	226	Random Controller(4)	AD 6_7_plus_1_6	1	JCommTable5.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable5.R1C0	14	AD JCommTable5.R1C0	10	Single-KC	226	0.7580071093613858
1120	227	Random Controller(4)	AD 6_7_plus_1_6	1	JCommTable4.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	JCommTable4.R0C0	12	AD JCommTable4.R0C0	12	Single-KC	227	0.9126389172290924
1121	228	Random Controller(4)	AD 6_7_plus_1_6	1	JCommTable5.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable5.R0C0	20	AD JCommTable5.R0C0	16	Single-KC	228	0.8527761977449626
1122	229	Random Controller(4)	AD 6_7_plus_1_6	1	JCommTable6.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable6.R1C0	53	AD JCommTable6.R1C0	15	Single-KC	229	0.6017158228144429
1123	230	Random Controller(4)	AD 6_7_plus_1_6	1	JCommTable6.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable6.R0C0	54	AD JCommTable6.R0C0	15	Single-KC	230	0.731753367308281
1124	231	Random Controller(4)	AD 6_7_plus_1_6	1	done	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	done	49	AD done	11	Single-KC	231	0.9999825917620497
1125	232	Random Controller(4)	AD 5_3_plus_2_5	1	JCommTable8.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable8.R0C0	14	AD JCommTable8.R0C0	10	Single-KC	232	0.9869747195292429
1126	233	Random Controller(4)	AD 5_3_plus_2_5	1	JCommTable4.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable4.R1C0	17	AD JCommTable4.R1C0	11	Single-KC	233	0.9234155412022057
1127	234	Random Controller(4)	AD 5_3_plus_2_5	1	JCommTable5.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable5.R1C0	15	AD JCommTable5.R1C0	11	Single-KC	234	0.801423601849817
1128	235	Random Controller(4)	AD 5_3_plus_2_5	1	JCommTable4.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable4.R0C0	13	AD JCommTable4.R0C0	13	Single-KC	235	0.9380448612642315
1129	236	Random Controller(4)	AD 5_3_plus_2_5	1	JCommTable5.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable5.R0C0	21	AD JCommTable5.R0C0	17	Single-KC	236	0.8804375310071351
1130	237	Random Controller(4)	AD 5_3_plus_2_5	1	JCommTable6.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable6.R1C0	54	AD JCommTable6.R1C0	16	Single-KC	237	0.6501523891749503
1131	238	Random Controller(4)	AD 5_3_plus_2_5	1	JCommTable6.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable6.R0C0	55	AD JCommTable6.R0C0	16	Single-KC	238	0.7825372381793994
1132	239	Random Controller(4)	AD 5_3_plus_2_5	1	done	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	done	50	AD done	12	Single-KC	239	0.9999949273490886
1133	240	Random Controller(4)	M 1_3_times_4_9	1	JCommTable6.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable6.R1C0	55	M  JCommTable6.R1C0	31	Single-KC	240	0.9925205314795206
1134	241	Random Controller(4)	M 1_3_times_4_9	1	JCommTable6.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable6.R0C0	56	M  JCommTable6.R0C0	32	Single-KC	241	0.9955624460029856
1135	242	Random Controller(4)	M 1_3_times_4_9	1	done	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	done	51	M  done	30	Single-KC	242	0.9999999842461955
1136	243	Random Controller(4)	M 3_4_times_1_8	1	JCommTable6.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable6.R1C0	56	M  JCommTable6.R1C0	32	Single-KC	243	0.9936602927844929
1137	244	Random Controller(4)	M 3_4_times_1_8	1	JCommTable6.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable6.R0C0	57	M  JCommTable6.R0C0	33	Single-KC	244	0.9963515550067442
1138	245	Random Controller(4)	M 3_4_times_1_8	1	done	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	done	52	M  done	31	Single-KC	245	0.9999999918974517
1139	246	Random Controller(4)	M 3_7_times_5_9	1	JCommTable6.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable6.R1C0	57	M  JCommTable6.R1C0	33	Single-KC	246	0.9946273113590824
1140	247	Random Controller(4)	M 3_7_times_5_9	1	JCommTable6.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable6.R0C0	58	M  JCommTable6.R0C0	34	Single-KC	247	0.9970007632697073
1141	248	Random Controller(4)	M 3_7_times_5_9	1	done	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	done	53	M  done	32	Single-KC	248	0.9999999958326709
1142	249	Random Controller(4)	M 3_4_times_4_9	1	JCommTable6.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable6.R1C0	58	M  JCommTable6.R1C0	34	Single-KC	249	0.9954475028678276
1143	250	Random Controller(4)	M 3_4_times_4_9	1	JCommTable6.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	JCommTable6.R0C0	59	M  JCommTable6.R0C0	35	Single-KC	250	0.9975347365416651
1144	251	Random Controller(4)	M 3_4_times_4_9	1	done	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	done	54	M  done	33	Single-KC	251	0.9999999978566456
1145	252	Random Controller(4)	AD 5_3_plus_9_8	1	JCommTable6.R0C0	1/1/1970 0:49	1/1/1970 0:49		1/1/1970 0:49	incorrect	1	0	0	JCommTable6.R0C0	60	AD JCommTable6.R0C0	17	Single-KC	252	0.8259930429716472
1146	253	Random Controller(4)	AD 5_3_plus_9_8	1	JCommTable8.R0C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	JCommTable8.R0C0	15	AD JCommTable8.R0C0	11	Single-KC	253	0.992831460954391
1147	254	Random Controller(4)	AD 5_3_plus_9_8	1	JCommTable6.R1C0	1/1/1970 0:49	1/1/1970 0:49		1/1/1970 0:49	incorrect	1	0	0	JCommTable6.R1C0	59	AD JCommTable6.R1C0	17	Single-KC	254	0.6956776111086388
1148	255	Random Controller(4)	AD 5_3_plus_9_8	1	JCommTable4.R1C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	JCommTable4.R1C0	18	AD JCommTable4.R1C0	12	Single-KC	255	0.9462106194328712
1149	256	Random Controller(4)	AD 5_3_plus_9_8	1	JCommTable6.R1C0	1/1/1970 0:49	1/1/1970 0:49		1/1/1970 0:49	incorrect	1	0	0	JCommTable6.R1C0	60	AD JCommTable6.R1C0	18	Single-KC	256	0.7376690338782059
1150	257	Random Controller(4)	AD 5_3_plus_9_8	1	JCommTable5.R0C0	1/1/1970 0:49	1/1/1970 0:49		1/1/1970 0:49	incorrect	1	0	0	JCommTable5.R0C0	22	AD JCommTable5.R0C0	18	Single-KC	257	0.903489853492069
