Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)
64	BKT Controller(3)	AS 2_5_plus_4_5	1	JCommTable8.R0C0	1/1/1970 0:13	1/1/1970 0:13		1/1/1970 0:13	incorrect	1	0	0	Single-KC	64	AS JCommTable8.R0C0	2	JCommTable8.R0C0	6
65	BKT Controller(3)	AS 2_5_plus_4_5	1	JCommTable6.R1C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	hint	0	1	1	Single-KC	65	AS JCommTable6.R1C0	2	JCommTable6.R1C0	15
66	BKT Controller(3)	AS 2_5_plus_4_5	1	JCommTable6.R0C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	Single-KC	66	AS JCommTable6.R0C0	2	JCommTable6.R0C0	14
67	BKT Controller(3)	AS 2_5_plus_4_5	1	done	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	Single-KC	67	AS done	2	done	13
68	BKT Controller(3)	AS 7_9_plus_4_9	2	JCommTable6.R1C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	Single-KC	68	AS JCommTable6.R1C0	3	JCommTable6.R1C0	16
69	BKT Controller(3)	AS 7_9_plus_4_9	2	JCommTable6.R0C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	Single-KC	69	AS JCommTable6.R0C0	3	JCommTable6.R0C0	15
70	BKT Controller(3)	AS 7_9_plus_4_9	2	done	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	Single-KC	70	AS done	3	done	14
71	BKT Controller(3)	M 1_8_times_3_4	2	JCommTable4.R1C0	1/1/1970 0:13	1/1/1970 0:13		1/1/1970 0:13	incorrect	1	0	0	Single-KC	71	M  JCommTable4.R1C0	1	JCommTable4.R1C0	6
72	BKT Controller(3)	M 1_8_times_3_4	2	JCommTable6.R1C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	incorrect	1	1	0	Single-KC	72	M  JCommTable6.R1C0	7	JCommTable6.R1C0	17
73	BKT Controller(3)	M 1_8_times_3_4	2	JCommTable6.R0C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	incorrect	1	1	0	Single-KC	73	M  JCommTable6.R0C0	7	JCommTable6.R0C0	16
74	BKT Controller(3)	M 1_8_times_3_4	2	done	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	Single-KC	74	M  done	8	done	15
75	BKT Controller(3)	M 3_7_times_5_9	1	JCommTable6.R1C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	Single-KC	75	M  JCommTable6.R1C0	8	JCommTable6.R1C0	18
76	BKT Controller(3)	M 3_7_times_5_9	1	JCommTable6.R0C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	Single-KC	76	M  JCommTable6.R0C0	8	JCommTable6.R0C0	17
77	BKT Controller(3)	M 3_7_times_5_9	1	done	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	Single-KC	77	M  done	9	done	16
78	BKT Controller(3)	AD 1_3_plus_3_2	2	JCommTable8.R0C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	correct	0	1	0	Single-KC	78	AD JCommTable8.R0C0	4	JCommTable8.R0C0	7
79	BKT Controller(3)	AD 1_3_plus_3_2	2	JCommTable4.R1C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	correct	0	1	0	Single-KC	79	AD JCommTable4.R1C0	4	JCommTable4.R1C0	7
80	BKT Controller(3)	AD 1_3_plus_3_2	2	JCommTable4.R0C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	correct	0	1	0	Single-KC	80	AD JCommTable4.R0C0	5	JCommTable4.R0C0	6
81	BKT Controller(3)	AD 1_3_plus_3_2	2	JCommTable5.R1C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	correct	0	1	0	Single-KC	81	AD JCommTable5.R1C0	6	JCommTable5.R1C0	7
82	BKT Controller(3)	AD 1_3_plus_3_2	2	JCommTable5.R0C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	correct	0	1	0	Single-KC	82	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4
83	BKT Controller(3)	AD 1_3_plus_3_2	2	JCommTable6.R1C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	correct	0	1	0	Single-KC	83	AD JCommTable6.R1C0	8	JCommTable6.R1C0	19
84	BKT Controller(3)	AD 1_3_plus_3_2	2	JCommTable6.R0C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	incorrect	2	1	0	Single-KC	84	AD JCommTable6.R0C0	7	JCommTable6.R0C0	18
85	BKT Controller(3)	AD 1_3_plus_3_2	2	done	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	correct	0	1	0	Single-KC	85	AD done	5	done	17
1	BKT Controller(4)	M 1_3_times_1_6	1	JCommTable6.R0C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	hint	0	1	1	Single-KC	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	1
2	BKT Controller(4)	M 1_3_times_1_6	1	JCommTable6.R1C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	hint	0	1	1	Single-KC	2	M  JCommTable6.R1C0	1	JCommTable6.R1C0	1
3	BKT Controller(4)	M 1_3_times_1_6	1	done	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	hint	0	1	1	Single-KC	3	M  done	1	done	1
4	BKT Controller(4)	M 3_10_times_4_5	1	JCommTable6.R0C0	1/1/1970 0:14	1/1/1970 0:14		1/1/1970 0:14	incorrect	1	0	0	Single-KC	4	M  JCommTable6.R0C0	2	JCommTable6.R0C0	2
5	BKT Controller(4)	M 3_10_times_4_5	1	done	1/1/1970 0:14	1/1/1970 0:14		1/1/1970 0:14	incorrect	1	0	0	Single-KC	5	M  done	2	done	2
6	BKT Controller(4)	M 3_10_times_4_5	1	JCommTable6.R0C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	hint	0	1	1	Single-KC	6	M  JCommTable6.R0C0	3	JCommTable6.R0C0	3
7	BKT Controller(4)	M 3_10_times_4_5	1	JCommTable6.R1C0	1/1/1970 0:14	1/1/1970 0:14		1/1/1970 0:14	incorrect	1	0	0	Single-KC	7	M  JCommTable6.R1C0	2	JCommTable6.R1C0	2
8	BKT Controller(4)	M 3_10_times_4_5	1	done	1/1/1970 0:14	1/1/1970 0:14		1/1/1970 0:14	incorrect	1	0	0	Single-KC	8	M  done	3	done	3
9	BKT Controller(4)	M 3_10_times_4_5	1	JCommTable6.R1C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	hint	0	1	1	Single-KC	9	M  JCommTable6.R1C0	3	JCommTable6.R1C0	3
10	BKT Controller(4)	M 3_10_times_4_5	1	done	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	hint	0	1	1	Single-KC	10	M  done	4	done	4
11	BKT Controller(4)	M 4_5_times_2_7	1	JCommTable6.R1C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	correct	0	1	0	Single-KC	11	M  JCommTable6.R1C0	4	JCommTable6.R1C0	4
12	BKT Controller(4)	M 4_5_times_2_7	1	JCommTable6.R0C0	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	correct	0	1	0	Single-KC	12	M  JCommTable6.R0C0	4	JCommTable6.R0C0	4
13	BKT Controller(4)	M 4_5_times_2_7	1	done	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	1/1/1970 0:14	correct	0	1	0	Single-KC	13	M  done	5	done	5
14	BKT Controller(4)	AD 5_6_plus_1_7	1	JCommTable6.R1C0	1/1/1970 0:15	1/1/1970 0:15		1/1/1970 0:15	incorrect	1	0	0	Single-KC	14	AD JCommTable6.R1C0	1	JCommTable6.R1C0	5
15	BKT Controller(4)	AD 5_6_plus_1_7	1	JCommTable6.R0C0	1/1/1970 0:15	1/1/1970 0:15		1/1/1970 0:15	incorrect	1	0	0	Single-KC	15	AD JCommTable6.R0C0	1	JCommTable6.R0C0	5
16	BKT Controller(4)	AD 5_6_plus_1_7	1	JCommTable8.R0C0	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	hint	0	1	1	Single-KC	16	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1
17	BKT Controller(4)	AD 5_6_plus_1_7	1	JCommTable4.R1C0	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	hint	0	1	1	Single-KC	17	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1
18	BKT Controller(4)	AD 5_6_plus_1_7	1	JCommTable6.R1C0	1/1/1970 0:15	1/1/1970 0:15		1/1/1970 0:15	incorrect	1	0	0	Single-KC	18	AD JCommTable6.R1C0	2	JCommTable6.R1C0	6
19	BKT Controller(4)	AD 5_6_plus_1_7	1	JCommTable4.R0C0	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	hint	0	1	1	Single-KC	19	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1
20	BKT Controller(4)	AD 5_6_plus_1_7	1	JCommTable5.R1C0	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	hint	0	1	1	Single-KC	20	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1
21	BKT Controller(4)	AD 5_6_plus_1_7	1	JCommTable5.R0C0	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	hint	0	1	1	Single-KC	21	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1
22	BKT Controller(4)	AD 5_6_plus_1_7	1	JCommTable6.R1C0	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	hint	0	1	1	Single-KC	22	AD JCommTable6.R1C0	3	JCommTable6.R1C0	7
23	BKT Controller(4)	AD 5_6_plus_1_7	1	JCommTable6.R0C0	1/1/1970 0:15	1/1/1970 0:15		1/1/1970 0:15	incorrect	1	0	0	Single-KC	23	AD JCommTable6.R0C0	2	JCommTable6.R0C0	6
24	BKT Controller(4)	AD 5_6_plus_1_7	1	done	1/1/1970 0:15	1/1/1970 0:15		1/1/1970 0:15	incorrect	1	0	0	Single-KC	24	AD done	1	done	6
25	BKT Controller(4)	AD 5_6_plus_1_7	1	JCommTable6.R0C0	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	hint	0	1	1	Single-KC	25	AD JCommTable6.R0C0	3	JCommTable6.R0C0	7
26	BKT Controller(4)	AD 5_6_plus_1_7	1	done	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	hint	0	1	1	Single-KC	26	AD done	2	done	7
27	BKT Controller(4)	AS 2_3_plus_4_3	1	JCommTable8.R0C0	1/1/1970 0:15	1/1/1970 0:15		1/1/1970 0:15	incorrect	1	0	0	Single-KC	27	AS JCommTable8.R0C0	1	JCommTable8.R0C0	2
28	BKT Controller(4)	AS 2_3_plus_4_3	1	JCommTable4.R1C0	1/1/1970 0:15	1/1/1970 0:15		1/1/1970 0:15	incorrect	1	0	0	Single-KC	28	AS JCommTable4.R1C0	1	JCommTable4.R1C0	2
29	BKT Controller(4)	AS 2_3_plus_4_3	1	JCommTable6.R1C0	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	hint	0	1	1	Single-KC	29	AS JCommTable6.R1C0	1	JCommTable6.R1C0	8
30	BKT Controller(4)	AS 2_3_plus_4_3	1	JCommTable6.R0C0	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	incorrect	1	1	1	Single-KC	30	AS JCommTable6.R0C0	1	JCommTable6.R0C0	8
31	BKT Controller(4)	AS 2_3_plus_4_3	1	done	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	correct	0	1	0	Single-KC	31	AS done	1	done	8
32	BKT Controller(4)	M 1_2_times_5_4	1	JCommTable6.R0C0	1/1/1970 0:15	1/1/1970 0:15		1/1/1970 0:15	incorrect	1	0	0	Single-KC	32	M  JCommTable6.R0C0	5	JCommTable6.R0C0	9
33	BKT Controller(4)	M 1_2_times_5_4	1	JCommTable4.R1C0	1/1/1970 0:15	1/1/1970 0:15		1/1/1970 0:15	incorrect	1	0	0	Single-KC	33	M  JCommTable4.R1C0	1	JCommTable4.R1C0	3
34	BKT Controller(4)	M 1_2_times_5_4	1	JCommTable6.R1C0	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	correct	0	1	0	Single-KC	34	M  JCommTable6.R1C0	5	JCommTable6.R1C0	9
35	BKT Controller(4)	M 1_2_times_5_4	1	JCommTable6.R0C0	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	1/1/1970 0:15	correct	0	1	0	Single-KC	35	M  JCommTable6.R0C0	6	JCommTable6.R0C0	10
36	BKT Controller(4)	M 1_2_times_5_4	1	done	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	36	M  done	6	done	9
37	BKT Controller(4)	M 5_4_times_1_2	1	JCommTable6.R1C0	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	37	M  JCommTable6.R1C0	6	JCommTable6.R1C0	10
38	BKT Controller(4)	M 5_4_times_1_2	1	JCommTable6.R0C0	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	38	M  JCommTable6.R0C0	7	JCommTable6.R0C0	11
39	BKT Controller(4)	M 5_4_times_1_2	1	done	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	39	M  done	7	done	10
40	BKT Controller(4)	AS 7_9_plus_4_9	1	JCommTable6.R0C0	1/1/1970 0:16	1/1/1970 0:16		1/1/1970 0:16	incorrect	1	0	0	Single-KC	40	AS JCommTable6.R0C0	2	JCommTable6.R0C0	12
41	BKT Controller(4)	AS 7_9_plus_4_9	1	JCommTable8.R0C0	1/1/1970 0:16	1/1/1970 0:16		1/1/1970 0:16	incorrect	1	0	0	Single-KC	41	AS JCommTable8.R0C0	2	JCommTable8.R0C0	3
42	BKT Controller(4)	AS 7_9_plus_4_9	1	JCommTable6.R1C0	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	42	AS JCommTable6.R1C0	2	JCommTable6.R1C0	11
43	BKT Controller(4)	AS 7_9_plus_4_9	1	JCommTable6.R0C0	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	incorrect	1	1	1	Single-KC	43	AS JCommTable6.R0C0	3	JCommTable6.R0C0	13
44	BKT Controller(4)	AS 7_9_plus_4_9	1	done	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	44	AS done	2	done	11
45	BKT Controller(4)	M 2_7_times_4_5	1	JCommTable6.R0C0	1/1/1970 0:16	1/1/1970 0:16		1/1/1970 0:16	incorrect	1	0	0	Single-KC	45	M  JCommTable6.R0C0	8	JCommTable6.R0C0	14
46	BKT Controller(4)	M 2_7_times_4_5	1	JCommTable6.R1C0	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	46	M  JCommTable6.R1C0	7	JCommTable6.R1C0	12
47	BKT Controller(4)	M 2_7_times_4_5	1	JCommTable6.R0C0	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	47	M  JCommTable6.R0C0	9	JCommTable6.R0C0	15
48	BKT Controller(4)	M 2_7_times_4_5	1	done	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	48	M  done	8	done	12
49	BKT Controller(4)	M 2_5_times_7_10	1	JCommTable6.R1C0	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	49	M  JCommTable6.R1C0	8	JCommTable6.R1C0	13
50	BKT Controller(4)	M 2_5_times_7_10	1	JCommTable6.R0C0	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	50	M  JCommTable6.R0C0	10	JCommTable6.R0C0	16
51	BKT Controller(4)	M 2_5_times_7_10	1	done	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	51	M  done	9	done	13
52	BKT Controller(4)	M 4_5_times_2_7	2	JCommTable6.R1C0	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	52	M  JCommTable6.R1C0	9	JCommTable6.R1C0	14
53	BKT Controller(4)	M 4_5_times_2_7	2	JCommTable6.R0C0	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	53	M  JCommTable6.R0C0	11	JCommTable6.R0C0	17
54	BKT Controller(4)	M 4_5_times_2_7	2	done	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	54	M  done	10	done	14
55	BKT Controller(4)	M 1_2_times_2_3	1	JCommTable6.R1C0	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	55	M  JCommTable6.R1C0	10	JCommTable6.R1C0	15
56	BKT Controller(4)	M 1_2_times_2_3	1	JCommTable6.R0C0	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	56	M  JCommTable6.R0C0	12	JCommTable6.R0C0	18
57	BKT Controller(4)	M 1_2_times_2_3	1	done	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	1/1/1970 0:16	correct	0	1	0	Single-KC	57	M  done	11	done	15
58	BKT Controller(4)	M 5_6_times_2_3	1	JCommTable6.R1C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	58	M  JCommTable6.R1C0	11	JCommTable6.R1C0	16
59	BKT Controller(4)	M 5_6_times_2_3	1	JCommTable6.R0C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	59	M  JCommTable6.R0C0	13	JCommTable6.R0C0	19
60	BKT Controller(4)	M 5_6_times_2_3	1	done	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	60	M  done	12	done	16
61	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable6.R0C0	1/1/1970 0:17	1/1/1970 0:17		1/1/1970 0:17	incorrect	1	0	0	Single-KC	61	AD JCommTable6.R0C0	4	JCommTable6.R0C0	20
62	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable6.R1C0	1/1/1970 0:17	1/1/1970 0:17		1/1/1970 0:17	incorrect	1	0	0	Single-KC	62	AD JCommTable6.R1C0	4	JCommTable6.R1C0	17
63	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable6.R0C0	1/1/1970 0:17	1/1/1970 0:17		1/1/1970 0:17	incorrect	1	0	0	Single-KC	63	AD JCommTable6.R0C0	5	JCommTable6.R0C0	21
64	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable8.R0C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	64	AD JCommTable8.R0C0	2	JCommTable8.R0C0	4
65	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable4.R1C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	65	AD JCommTable4.R1C0	2	JCommTable4.R1C0	4
66	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable5.R0C0	1/1/1970 0:17	1/1/1970 0:17		1/1/1970 0:17	incorrect	1	0	0	Single-KC	66	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2
67	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable4.R0C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	67	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2
68	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable5.R0C0	1/1/1970 0:17	1/1/1970 0:17		1/1/1970 0:17	incorrect	1	0	0	Single-KC	68	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3
69	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable5.R1C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	69	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2
70	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable6.R0C0	1/1/1970 0:17	1/1/1970 0:17		1/1/1970 0:17	incorrect	1	0	0	Single-KC	70	AD JCommTable6.R0C0	6	JCommTable6.R0C0	22
71	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable5.R0C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	71	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4
72	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable6.R1C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	72	AD JCommTable6.R1C0	5	JCommTable6.R1C0	18
73	BKT Controller(4)	AD 5_6_plus_1_7	2	JCommTable6.R0C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	incorrect	1	1	0	Single-KC	73	AD JCommTable6.R0C0	7	JCommTable6.R0C0	23
74	BKT Controller(4)	AD 5_6_plus_1_7	2	done	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	74	AD done	3	done	17
75	BKT Controller(4)	M 1_2_times_2_3	2	JCommTable6.R1C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	75	M  JCommTable6.R1C0	12	JCommTable6.R1C0	19
76	BKT Controller(4)	M 1_2_times_2_3	2	JCommTable6.R0C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	76	M  JCommTable6.R0C0	14	JCommTable6.R0C0	24
77	BKT Controller(4)	M 1_2_times_2_3	2	done	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	77	M  done	13	done	18
78	BKT Controller(4)	M 5_6_times_1_7	1	JCommTable6.R1C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	78	M  JCommTable6.R1C0	13	JCommTable6.R1C0	20
79	BKT Controller(4)	M 5_6_times_1_7	1	JCommTable6.R0C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	79	M  JCommTable6.R0C0	15	JCommTable6.R0C0	25
80	BKT Controller(4)	M 5_6_times_1_7	1	done	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	80	M  done	14	done	19
81	BKT Controller(4)	AD 5_6_plus_5_7	1	JCommTable8.R0C0	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	1/1/1970 0:17	correct	0	1	0	Single-KC	81	AD JCommTable8.R0C0	3	JCommTable8.R0C0	5
82	BKT Controller(4)	AD 5_6_plus_5_7	1	JCommTable4.R1C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	82	AD JCommTable4.R1C0	3	JCommTable4.R1C0	5
83	BKT Controller(4)	AD 5_6_plus_5_7	1	JCommTable4.R0C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	83	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3
84	BKT Controller(4)	AD 5_6_plus_5_7	1	JCommTable5.R1C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	84	AD JCommTable5.R1C0	3	JCommTable5.R1C0	3
85	BKT Controller(4)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 0:18	1/1/1970 0:18		1/1/1970 0:18	incorrect	1	0	0	Single-KC	85	AD JCommTable6.R1C0	6	JCommTable6.R1C0	21
86	BKT Controller(4)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	86	AD JCommTable5.R0C0	5	JCommTable5.R0C0	5
87	BKT Controller(4)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	87	AD JCommTable6.R1C0	7	JCommTable6.R1C0	22
88	BKT Controller(4)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	hint	0	1	1	Single-KC	88	AD JCommTable6.R0C0	8	JCommTable6.R0C0	26
89	BKT Controller(4)	AD 5_6_plus_5_7	1	done	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	89	AD done	4	done	20
90	BKT Controller(4)	AD 5_6_plus_5_7	1	JCommTable8.R0C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	90	AD JCommTable8.R0C0	4	JCommTable8.R0C0	6
91	BKT Controller(4)	AD 5_6_plus_5_7	1	JCommTable4.R1C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	91	AD JCommTable4.R1C0	4	JCommTable4.R1C0	6
