Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)
27	Random Controller(5)	AS 3_7_plus_4_7	1	done	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	done	7	AS done	2	Single-KC	27
28	Random Controller(5)	M 1_3_times_1_6	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	JCommTable6.R1C0	6	M  JCommTable6.R1C0	3	Single-KC	28
29	Random Controller(5)	M 1_3_times_1_6	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	hint	0	1	1	JCommTable6.R0C0	6	M  JCommTable6.R0C0	3	Single-KC	29
30	Random Controller(5)	M 1_3_times_1_6	1	JCommTable4.R1C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	JCommTable4.R1C0	3	M  JCommTable4.R1C0	2	Single-KC	30
31	Random Controller(5)	M 1_3_times_1_6	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	hint	0	1	1	JCommTable6.R1C0	7	M  JCommTable6.R1C0	4	Single-KC	31
32	Random Controller(5)	M 1_3_times_1_6	1	done	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	done	8	M  done	4	Single-KC	32
33	Random Controller(5)	M 2_8_times_3_7	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	JCommTable6.R1C0	8	M  JCommTable6.R1C0	5	Single-KC	33
34	Random Controller(5)	M 2_8_times_3_7	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	hint	0	1	1	JCommTable6.R0C0	7	M  JCommTable6.R0C0	4	Single-KC	34
35	Random Controller(5)	M 2_8_times_3_7	1	JCommTable5.R1C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	JCommTable5.R1C0	4	M  JCommTable5.R1C0	2	Single-KC	35
36	Random Controller(5)	M 2_8_times_3_7	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	hint	0	1	1	JCommTable6.R1C0	9	M  JCommTable6.R1C0	6	Single-KC	36
37	Random Controller(5)	M 2_8_times_3_7	1	done	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	done	9	M  done	5	Single-KC	37
38	Random Controller(5)	M 3_2_times_1_4	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	JCommTable6.R0C0	8	M  JCommTable6.R0C0	5	Single-KC	38
39	Random Controller(5)	M 3_2_times_1_4	1	JCommTable5.R1C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	JCommTable5.R1C0	5	M  JCommTable5.R1C0	3	Single-KC	39
40	Random Controller(5)	M 3_2_times_1_4	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	JCommTable6.R1C0	10	M  JCommTable6.R1C0	7	Single-KC	40
41	Random Controller(5)	M 3_2_times_1_4	1	done	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	done	10	M  done	6	Single-KC	41
42	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	JCommTable6.R0C0	9	AD JCommTable6.R0C0	3	Single-KC	42
43	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	JCommTable6.R1C0	11	AD JCommTable6.R1C0	3	Single-KC	43
44	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable4.R1C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	JCommTable4.R1C0	4	AD JCommTable4.R1C0	2	Single-KC	44
45	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable8.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	hint	0	1	1	JCommTable8.R0C0	3	AD JCommTable8.R0C0	2	Single-KC	45
46	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable4.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	JCommTable4.R1C0	5	AD JCommTable4.R1C0	3	Single-KC	46
47	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	JCommTable6.R0C0	10	AD JCommTable6.R0C0	4	Single-KC	47
48	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable5.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	JCommTable5.R1C0	6	AD JCommTable5.R1C0	2	Single-KC	48
49	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2	Single-KC	49
50	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable4.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	hint	0	1	1	JCommTable4.R0C0	3	AD JCommTable4.R0C0	2	Single-KC	50
51	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	JCommTable6.R0C0	11	AD JCommTable6.R0C0	5	Single-KC	51
52	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	hint	0	1	1	JCommTable5.R0C0	3	AD JCommTable5.R0C0	3	Single-KC	52
53	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	JCommTable6.R1C0	12	AD JCommTable6.R1C0	4	Single-KC	53
54	Random Controller(5)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	hint	0	1	1	JCommTable6.R0C0	12	AD JCommTable6.R0C0	6	Single-KC	54
55	Random Controller(5)	AD 5_6_plus_5_7	1	done	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	done	11	AD done	3	Single-KC	55
56	Random Controller(5)	M 5_3_times_9_8	1	JCommTable6.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	JCommTable6.R0C0	13	M  JCommTable6.R0C0	6	Single-KC	56
57	Random Controller(5)	M 5_3_times_9_8	1	JCommTable6.R1C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	JCommTable6.R1C0	13	M  JCommTable6.R1C0	8	Single-KC	57
58	Random Controller(5)	M 5_3_times_9_8	1	done	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	done	12	M  done	7	Single-KC	58
59	Random Controller(5)	M 5_4_times_1_2	1	JCommTable6.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	JCommTable6.R0C0	14	M  JCommTable6.R0C0	7	Single-KC	59
60	Random Controller(5)	M 5_4_times_1_2	1	JCommTable6.R1C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	JCommTable6.R1C0	14	M  JCommTable6.R1C0	9	Single-KC	60
61	Random Controller(5)	M 5_4_times_1_2	1	done	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	done	13	M  done	8	Single-KC	61
62	Random Controller(5)	AS 2_5_plus_4_5	1	JCommTable8.R0C0	1/1/1970 0:54	1/1/1970 0:54		1/1/1970 0:54	incorrect	1	0	0	JCommTable8.R0C0	4	AS JCommTable8.R0C0	1	Single-KC	62
63	Random Controller(5)	AS 2_5_plus_4_5	1	JCommTable6.R1C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	incorrect	1	1	1	JCommTable6.R1C0	15	AS JCommTable6.R1C0	2	Single-KC	63
64	Random Controller(5)	AS 2_5_plus_4_5	1	JCommTable6.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	hint	0	1	1	JCommTable6.R0C0	15	AS JCommTable6.R0C0	2	Single-KC	64
65	Random Controller(5)	AS 2_5_plus_4_5	1	done	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	done	14	AS done	3	Single-KC	65
66	Random Controller(5)	M 3_4_times_4_9	1	JCommTable6.R1C0	1/1/1970 0:54	1/1/1970 0:54		1/1/1970 0:54	incorrect	1	0	0	JCommTable6.R1C0	16	M  JCommTable6.R1C0	10	Single-KC	66
67	Random Controller(5)	M 3_4_times_4_9	1	JCommTable6.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	JCommTable6.R0C0	16	M  JCommTable6.R0C0	8	Single-KC	67
68	Random Controller(5)	M 3_4_times_4_9	1	JCommTable6.R1C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	JCommTable6.R1C0	17	M  JCommTable6.R1C0	11	Single-KC	68
69	Random Controller(5)	M 3_4_times_4_9	1	done	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	done	15	M  done	9	Single-KC	69
70	Random Controller(5)	M 2_3_times_1_2	1	JCommTable6.R1C0	1/1/1970 0:54	1/1/1970 0:54		1/1/1970 0:54	incorrect	1	0	0	JCommTable6.R1C0	18	M  JCommTable6.R1C0	12	Single-KC	70
71	Random Controller(5)	M 2_3_times_1_2	1	JCommTable6.R0C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	JCommTable6.R0C0	17	M  JCommTable6.R0C0	9	Single-KC	71
72	Random Controller(5)	M 2_3_times_1_2	1	JCommTable6.R1C0	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	JCommTable6.R1C0	19	M  JCommTable6.R1C0	13	Single-KC	72
73	Random Controller(5)	M 2_3_times_1_2	1	done	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	1/1/1970 0:54	correct	0	1	0	done	16	M  done	10	Single-KC	73
74	Random Controller(5)	M 3_10_times_4_5	1	JCommTable6.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	JCommTable6.R0C0	18	M  JCommTable6.R0C0	10	Single-KC	74
75	Random Controller(5)	M 3_10_times_4_5	1	JCommTable6.R1C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	JCommTable6.R1C0	20	M  JCommTable6.R1C0	14	Single-KC	75
76	Random Controller(5)	M 3_10_times_4_5	1	done	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	done	17	M  done	11	Single-KC	76
77	Random Controller(5)	AD 7_8_plus_1_3	1	JCommTable8.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	hint	0	1	1	JCommTable8.R0C0	5	AD JCommTable8.R0C0	3	Single-KC	77
78	Random Controller(5)	AD 7_8_plus_1_3	1	JCommTable4.R1C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	JCommTable4.R1C0	6	AD JCommTable4.R1C0	4	Single-KC	78
79	Random Controller(5)	AD 7_8_plus_1_3	1	JCommTable5.R1C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	JCommTable5.R1C0	7	AD JCommTable5.R1C0	3	Single-KC	79
80	Random Controller(5)	AD 7_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 0:55	1/1/1970 0:55		1/1/1970 0:55	incorrect	1	0	0	JCommTable4.R0C0	4	AD JCommTable4.R0C0	3	Single-KC	80
81	Random Controller(5)	AD 7_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 0:55	1/1/1970 0:55		1/1/1970 0:55	incorrect	1	0	0	JCommTable6.R0C0	19	AD JCommTable6.R0C0	7	Single-KC	81
82	Random Controller(5)	AD 7_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 0:55	1/1/1970 0:55		1/1/1970 0:55	incorrect	1	0	0	JCommTable6.R1C0	21	AD JCommTable6.R1C0	5	Single-KC	82
83	Random Controller(5)	AD 7_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	hint	0	1	1	JCommTable4.R0C0	5	AD JCommTable4.R0C0	4	Single-KC	83
84	Random Controller(5)	AD 7_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 0:55	1/1/1970 0:55		1/1/1970 0:55	incorrect	1	0	0	JCommTable5.R0C0	4	AD JCommTable5.R0C0	4	Single-KC	84
85	Random Controller(5)	AD 7_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 0:55	1/1/1970 0:55		1/1/1970 0:55	incorrect	1	0	0	JCommTable6.R1C0	22	AD JCommTable6.R1C0	6	Single-KC	85
86	Random Controller(5)	AD 7_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	hint	0	1	1	JCommTable5.R0C0	5	AD JCommTable5.R0C0	5	Single-KC	86
87	Random Controller(5)	AD 7_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	hint	0	1	1	JCommTable6.R1C0	23	AD JCommTable6.R1C0	7	Single-KC	87
88	Random Controller(5)	AD 7_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	JCommTable6.R0C0	20	AD JCommTable6.R0C0	8	Single-KC	88
89	Random Controller(5)	AD 7_8_plus_1_3	1	done	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	done	18	AD done	4	Single-KC	89
90	Random Controller(5)	M 5_6_times_1_7	1	JCommTable6.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	JCommTable6.R0C0	21	M  JCommTable6.R0C0	11	Single-KC	90
91	Random Controller(5)	M 5_6_times_1_7	1	JCommTable6.R1C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	JCommTable6.R1C0	24	M  JCommTable6.R1C0	15	Single-KC	91
92	Random Controller(5)	M 5_6_times_1_7	1	done	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	done	19	M  done	12	Single-KC	92
93	Random Controller(5)	M 2_7_times_4_5	1	JCommTable6.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	JCommTable6.R0C0	22	M  JCommTable6.R0C0	12	Single-KC	93
94	Random Controller(5)	M 2_7_times_4_5	1	JCommTable6.R1C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	JCommTable6.R1C0	25	M  JCommTable6.R1C0	16	Single-KC	94
95	Random Controller(5)	M 2_7_times_4_5	1	done	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	done	20	M  done	13	Single-KC	95
96	Random Controller(5)	AD 4_5_plus_2_7	1	JCommTable8.R0C0	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	1/1/1970 0:55	correct	0	1	0	JCommTable8.R0C0	6	AD JCommTable8.R0C0	4	Single-KC	96
97	Random Controller(5)	AD 4_5_plus_2_7	1	JCommTable4.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable4.R1C0	7	AD JCommTable4.R1C0	5	Single-KC	97
98	Random Controller(5)	AD 4_5_plus_2_7	1	JCommTable5.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable5.R1C0	8	AD JCommTable5.R1C0	4	Single-KC	98
99	Random Controller(5)	AD 4_5_plus_2_7	1	JCommTable4.R0C0	1/1/1970 0:56	1/1/1970 0:56		1/1/1970 0:56	incorrect	1	0	0	JCommTable4.R0C0	6	AD JCommTable4.R0C0	5	Single-KC	99
100	Random Controller(5)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56		1/1/1970 0:56	incorrect	1	0	0	JCommTable6.R1C0	26	AD JCommTable6.R1C0	8	Single-KC	100
101	Random Controller(5)	AD 4_5_plus_2_7	1	JCommTable4.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	incorrect	2	1	1	JCommTable4.R0C0	7	AD JCommTable4.R0C0	6	Single-KC	101
102	Random Controller(5)	AD 4_5_plus_2_7	1	JCommTable5.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	incorrect	1	1	1	JCommTable5.R0C0	6	AD JCommTable5.R0C0	6	Single-KC	102
103	Random Controller(5)	AD 4_5_plus_2_7	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable6.R1C0	27	AD JCommTable6.R1C0	9	Single-KC	103
104	Random Controller(5)	AD 4_5_plus_2_7	1	JCommTable6.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable6.R0C0	23	AD JCommTable6.R0C0	9	Single-KC	104
105	Random Controller(5)	AD 4_5_plus_2_7	1	done	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	done	21	AD done	5	Single-KC	105
106	Random Controller(5)	M 3_2_times_1_3	1	JCommTable6.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable6.R0C0	24	M  JCommTable6.R0C0	13	Single-KC	106
107	Random Controller(5)	M 3_2_times_1_3	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable6.R1C0	28	M  JCommTable6.R1C0	17	Single-KC	107
108	Random Controller(5)	M 3_2_times_1_3	1	done	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	done	22	M  done	14	Single-KC	108
109	Random Controller(5)	AD 5_3_plus_2_5	1	JCommTable8.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable8.R0C0	7	AD JCommTable8.R0C0	5	Single-KC	109
110	Random Controller(5)	AD 5_3_plus_2_5	1	JCommTable4.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable4.R1C0	8	AD JCommTable4.R1C0	6	Single-KC	110
111	Random Controller(5)	AD 5_3_plus_2_5	1	JCommTable5.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable5.R1C0	9	AD JCommTable5.R1C0	5	Single-KC	111
112	Random Controller(5)	AD 5_3_plus_2_5	1	JCommTable4.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable4.R0C0	8	AD JCommTable4.R0C0	7	Single-KC	112
113	Random Controller(5)	AD 5_3_plus_2_5	1	JCommTable5.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable5.R0C0	7	AD JCommTable5.R0C0	7	Single-KC	113
114	Random Controller(5)	AD 5_3_plus_2_5	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable6.R1C0	29	AD JCommTable6.R1C0	10	Single-KC	114
115	Random Controller(5)	AD 5_3_plus_2_5	1	JCommTable6.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable6.R0C0	25	AD JCommTable6.R0C0	10	Single-KC	115
116	Random Controller(5)	AD 5_3_plus_2_5	1	done	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	done	23	AD done	6	Single-KC	116
117	Random Controller(5)	AS 2_3_plus_4_3	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	JCommTable6.R1C0	30	AS JCommTable6.R1C0	3	Single-KC	117
118	Random Controller(5)	AS 2_3_plus_4_3	1	JCommTable6.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:57	1/1/1970 0:57	incorrect	1	1	1	JCommTable6.R0C0	26	AS JCommTable6.R0C0	3	Single-KC	118
119	Random Controller(5)	AS 2_3_plus_4_3	1	done	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	done	24	AS done	4	Single-KC	119
120	Random Controller(5)	M 1_3_times_3_2	1	JCommTable4.R1C0	1/1/1970 0:57	1/1/1970 0:57		1/1/1970 0:57	incorrect	1	0	0	JCommTable4.R1C0	9	M  JCommTable4.R1C0	3	Single-KC	120
121	Random Controller(5)	M 1_3_times_3_2	1	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	hint	0	1	1	JCommTable6.R0C0	27	M  JCommTable6.R0C0	14	Single-KC	121
122	Random Controller(5)	M 1_3_times_3_2	1	JCommTable6.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable6.R1C0	31	M  JCommTable6.R1C0	18	Single-KC	122
123	Random Controller(5)	M 1_3_times_3_2	1	done	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	done	25	M  done	15	Single-KC	123
124	Random Controller(5)	M 1_6_times_6_7	1	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable6.R0C0	28	M  JCommTable6.R0C0	15	Single-KC	124
125	Random Controller(5)	M 1_6_times_6_7	1	JCommTable5.R1C0	1/1/1970 0:57	1/1/1970 0:57		1/1/1970 0:57	incorrect	1	0	0	JCommTable5.R1C0	10	M  JCommTable5.R1C0	4	Single-KC	125
126	Random Controller(5)	M 1_6_times_6_7	1	JCommTable6.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable6.R1C0	32	M  JCommTable6.R1C0	19	Single-KC	126
127	Random Controller(5)	M 1_6_times_6_7	1	done	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	done	26	M  done	16	Single-KC	127
128	Random Controller(5)	AD 5_3_plus_9_8	1	JCommTable4.R1C0	1/1/1970 0:57	1/1/1970 0:57		1/1/1970 0:57	incorrect	1	0	0	JCommTable4.R1C0	10	AD JCommTable4.R1C0	7	Single-KC	128
129	Random Controller(5)	AD 5_3_plus_9_8	1	JCommTable8.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable8.R0C0	8	AD JCommTable8.R0C0	6	Single-KC	129
130	Random Controller(5)	AD 5_3_plus_9_8	1	JCommTable4.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable4.R1C0	11	AD JCommTable4.R1C0	8	Single-KC	130
131	Random Controller(5)	AD 5_3_plus_9_8	1	JCommTable5.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable5.R1C0	11	AD JCommTable5.R1C0	6	Single-KC	131
132	Random Controller(5)	AD 5_3_plus_9_8	1	JCommTable4.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable4.R0C0	9	AD JCommTable4.R0C0	8	Single-KC	132
133	Random Controller(5)	AD 5_3_plus_9_8	1	JCommTable5.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable5.R0C0	8	AD JCommTable5.R0C0	8	Single-KC	133
134	Random Controller(5)	AD 5_3_plus_9_8	1	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable6.R0C0	29	AD JCommTable6.R0C0	11	Single-KC	134
135	Random Controller(5)	AD 5_3_plus_9_8	1	JCommTable6.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	hint	0	1	1	JCommTable6.R1C0	33	AD JCommTable6.R1C0	11	Single-KC	135
136	Random Controller(5)	AD 5_3_plus_9_8	1	done	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	done	27	AD done	7	Single-KC	136
137	Random Controller(5)	M 3_4_times_1_8	1	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable6.R0C0	30	M  JCommTable6.R0C0	16	Single-KC	137
138	Random Controller(5)	M 3_4_times_1_8	1	JCommTable6.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable6.R1C0	34	M  JCommTable6.R1C0	20	Single-KC	138
139	Random Controller(5)	M 3_4_times_1_8	1	done	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	done	28	M  done	17	Single-KC	139
140	Random Controller(5)	M 1_2_times_5_4	1	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable6.R0C0	31	M  JCommTable6.R0C0	17	Single-KC	140
