Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)
36	BKT Controller_random(5)	AD 2_3_plus_9_2	1	JCommTable4.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	incorrect	2	1	1	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5	Single-KC	37
37	BKT Controller_random(5)	AD 2_3_plus_9_2	1	JCommTable6.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	incorrect	1	1	1	AD JCommTable6.R1C0	5	JCommTable6.R1C0	5	Single-KC	38
38	BKT Controller_random(5)	AD 2_3_plus_9_2	1	JCommTable6.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	AD JCommTable6.R0C0	5	JCommTable6.R0C0	5	Single-KC	39
39	BKT Controller_random(5)	AD 2_3_plus_9_2	1	done	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	AD done	5	done	5	Single-KC	40
40	BKT Controller_random(5)	AD 5_10_plus_2_5	1	JCommTable8.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	AD JCommTable8.R0C0	6	JCommTable8.R0C0	6	Single-KC	41
41	BKT Controller_random(5)	AD 5_10_plus_2_5	1	JCommTable4.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	6	Single-KC	42
42	BKT Controller_random(5)	AD 5_10_plus_2_5	1	JCommTable5.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	43
43	BKT Controller_random(5)	AD 5_10_plus_2_5	1	JCommTable4.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	incorrect	2	1	1	AD JCommTable4.R0C0	6	JCommTable4.R0C0	6	Single-KC	44
44	BKT Controller_random(5)	AD 5_10_plus_2_5	1	JCommTable5.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	incorrect	1	1	1	AD JCommTable5.R0C0	6	JCommTable5.R0C0	6	Single-KC	45
45	BKT Controller_random(5)	AD 5_10_plus_2_5	1	JCommTable6.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	6	Single-KC	46
46	BKT Controller_random(5)	AD 5_10_plus_2_5	1	JCommTable6.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	6	Single-KC	47
47	BKT Controller_random(5)	AD 5_10_plus_2_5	1	done	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	AD done	6	done	6	Single-KC	48
48	BKT Controller_random(5)	AD 3_9_plus_4_3	1	JCommTable8.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	7	Single-KC	49
49	BKT Controller_random(5)	AD 3_9_plus_4_3	1	JCommTable4.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	7	Single-KC	50
50	BKT Controller_random(5)	AD 3_9_plus_4_3	1	JCommTable5.R1C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	51
51	BKT Controller_random(5)	AD 3_9_plus_4_3	1	JCommTable4.R0C0	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	1/1/1970 0:31	correct	0	1	0	AD JCommTable4.R0C0	7	JCommTable4.R0C0	7	Single-KC	52
52	BKT Controller_random(5)	AD 3_9_plus_4_3	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	incorrect	1	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	7	Single-KC	53
53	BKT Controller_random(5)	AD 3_9_plus_4_3	1	JCommTable5.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	1	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	7	Single-KC	54
54	BKT Controller_random(5)	AD 3_9_plus_4_3	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	7	Single-KC	55
55	BKT Controller_random(5)	AD 3_9_plus_4_3	1	done	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	AD done	7	done	7	Single-KC	56
56	BKT Controller_random(5)	AS 7_8_plus_4_8	1	JCommTable8.R0C0	1/1/1970 0:32	1/1/1970 0:32		1/1/1970 0:32	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	8	Single-KC	57
57	BKT Controller_random(5)	AS 7_8_plus_4_8	1	JCommTable4.R1C0	1/1/1970 0:32	1/1/1970 0:32		1/1/1970 0:32	incorrect	1	0	0	AS JCommTable4.R1C0	1	JCommTable4.R1C0	8	Single-KC	58
58	BKT Controller_random(5)	AS 7_8_plus_4_8	1	JCommTable4.R0C0	1/1/1970 0:32	1/1/1970 0:32		1/1/1970 0:32	incorrect	2	0	0	AS JCommTable4.R0C0	1	JCommTable4.R0C0	8	Single-KC	59
59	BKT Controller_random(5)	AS 7_8_plus_4_8	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	hint	0	1	1	AS JCommTable6.R1C0	1	JCommTable6.R1C0	8	Single-KC	60
60	BKT Controller_random(5)	AS 7_8_plus_4_8	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	incorrect	2	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	8	Single-KC	61
61	BKT Controller_random(5)	AS 7_8_plus_4_8	1	done	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	AS done	1	done	8	Single-KC	62
62	BKT Controller_random(5)	AS 3_9_plus_3_9	1	JCommTable4.R1C0	1/1/1970 0:32	1/1/1970 0:32		1/1/1970 0:32	incorrect	1	0	0	AS JCommTable4.R1C0	2	JCommTable4.R1C0	9	Single-KC	63
63	BKT Controller_random(5)	AS 3_9_plus_3_9	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	correct	0	1	0	AS JCommTable6.R0C0	2	JCommTable6.R0C0	9	Single-KC	64
64	BKT Controller_random(5)	AS 3_9_plus_3_9	1	done	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	incorrect	1	1	0	AS done	2	done	9	Single-KC	65
65	BKT Controller_random(5)	AS 3_9_plus_3_9	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	hint	0	1	1	AS JCommTable6.R1C0	2	JCommTable6.R1C0	9	Single-KC	66
66	BKT Controller_random(5)	M 8_9_times_1_9	1	JCommTable6.R0C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:32	incorrect	2	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	10	Single-KC	67
67	BKT Controller_random(5)	M 8_9_times_1_9	1	JCommTable6.R1C0	1/1/1970 0:32	1/1/1970 0:32	1/1/1970 0:33	1/1/1970 0:33	incorrect	2	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	10	Single-KC	68
68	BKT Controller_random(5)	M 8_9_times_1_9	1	JCommTable5.R0C0	1/1/1970 0:32	1/1/1970 0:32		1/1/1970 0:32	incorrect	1	0	0	M  JCommTable5.R0C0	1	JCommTable5.R0C0	8	Single-KC	69
69	BKT Controller_random(5)	M 8_9_times_1_9	1	done	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	M  done	1	done	10	Single-KC	70
70	BKT Controller_random(5)	AS 9_1_plus_9_1	1	JCommTable6.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	2	1	0	AS JCommTable6.R0C0	3	JCommTable6.R0C0	11	Single-KC	71
71	BKT Controller_random(5)	AS 9_1_plus_9_1	1	JCommTable6.R1C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	AS JCommTable6.R1C0	3	JCommTable6.R1C0	11	Single-KC	72
72	BKT Controller_random(5)	AS 9_1_plus_9_1	1	done	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	AS done	3	done	11	Single-KC	73
73	BKT Controller_random(5)	M 3_2_times_7_4	1	JCommTable8.R0C0	1/1/1970 0:33	1/1/1970 0:33		1/1/1970 0:33	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	9	Single-KC	74
74	BKT Controller_random(5)	M 3_2_times_7_4	1	JCommTable6.R1C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	1	1	0	M  JCommTable6.R1C0	2	JCommTable6.R1C0	12	Single-KC	75
75	BKT Controller_random(5)	M 3_2_times_7_4	1	JCommTable4.R1C0	1/1/1970 0:33	1/1/1970 0:33		1/1/1970 0:33	incorrect	1	0	0	M  JCommTable4.R1C0	1	JCommTable4.R1C0	10	Single-KC	76
76	BKT Controller_random(5)	M 3_2_times_7_4	1	JCommTable4.R0C0	1/1/1970 0:33	1/1/1970 0:33		1/1/1970 0:33	incorrect	1	0	0	M  JCommTable4.R0C0	1	JCommTable4.R0C0	9	Single-KC	77
77	BKT Controller_random(5)	M 3_2_times_7_4	1	JCommTable6.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	incorrect	2	1	1	M  JCommTable6.R0C0	2	JCommTable6.R0C0	12	Single-KC	78
78	BKT Controller_random(5)	M 3_2_times_7_4	1	done	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	M  done	2	done	12	Single-KC	79
79	BKT Controller_random(5)	M 4_9_times_6_7	1	JCommTable6.R1C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	M  JCommTable6.R1C0	3	JCommTable6.R1C0	13	Single-KC	80
80	BKT Controller_random(5)	M 4_9_times_6_7	1	JCommTable6.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	M  JCommTable6.R0C0	3	JCommTable6.R0C0	13	Single-KC	81
81	BKT Controller_random(5)	M 4_9_times_6_7	1	done	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	M  done	3	done	13	Single-KC	82
82	BKT Controller_random(5)	M 6_10_times_6_4	1	JCommTable6.R1C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	M  JCommTable6.R1C0	4	JCommTable6.R1C0	14	Single-KC	83
83	BKT Controller_random(5)	M 6_10_times_6_4	1	JCommTable6.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	M  JCommTable6.R0C0	4	JCommTable6.R0C0	14	Single-KC	84
84	BKT Controller_random(5)	M 6_10_times_6_4	1	done	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:33	correct	0	1	0	M  done	4	done	14	Single-KC	85
85	BKT Controller_random(5)	AS 4_5_plus_1_5	1	JCommTable6.R0C0	1/1/1970 0:33	1/1/1970 0:33	1/1/1970 0:34	1/1/1970 0:34	incorrect	1	1	0	AS JCommTable6.R0C0	4	JCommTable6.R0C0	15	Single-KC	86
86	BKT Controller_random(5)	AS 4_5_plus_1_5	1	JCommTable6.R1C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	incorrect	1	1	1	AS JCommTable6.R1C0	4	JCommTable6.R1C0	15	Single-KC	87
87	BKT Controller_random(5)	AS 4_5_plus_1_5	1	done	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AS done	4	done	15	Single-KC	88
88	BKT Controller_random(5)	AS 3_5_plus_5_5	1	JCommTable6.R0C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AS JCommTable6.R0C0	5	JCommTable6.R0C0	16	Single-KC	89
89	BKT Controller_random(5)	AS 3_5_plus_5_5	1	JCommTable6.R1C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AS JCommTable6.R1C0	5	JCommTable6.R1C0	16	Single-KC	90
90	BKT Controller_random(5)	AS 3_5_plus_5_5	1	done	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AS done	5	done	16	Single-KC	91
91	BKT Controller_random(5)	AD 5_2_plus_3_7	1	JCommTable8.R0C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AD JCommTable8.R0C0	8	JCommTable8.R0C0	10	Single-KC	92
92	BKT Controller_random(5)	AD 5_2_plus_3_7	1	JCommTable6.R0C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	incorrect	1	1	0	AD JCommTable6.R0C0	8	JCommTable6.R0C0	17	Single-KC	93
93	BKT Controller_random(5)	AD 5_2_plus_3_7	1	JCommTable6.R1C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	incorrect	1	1	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	17	Single-KC	94
94	BKT Controller_random(5)	AD 5_2_plus_3_7	1	JCommTable4.R1C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	11	Single-KC	95
95	BKT Controller_random(5)	AD 5_2_plus_3_7	1	JCommTable5.R1C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8	Single-KC	96
96	BKT Controller_random(5)	AD 5_2_plus_3_7	1	JCommTable4.R0C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	incorrect	2	1	1	AD JCommTable4.R0C0	8	JCommTable4.R0C0	10	Single-KC	97
97	BKT Controller_random(5)	AD 5_2_plus_3_7	1	JCommTable5.R0C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AD JCommTable5.R0C0	8	JCommTable5.R0C0	9	Single-KC	98
98	BKT Controller_random(5)	AD 5_2_plus_3_7	1	done	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AD done	8	done	17	Single-KC	99
99	BKT Controller_random(5)	AD 6_6_plus_9_6	1	JCommTable6.R1C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:35	1/1/1970 0:35	incorrect	1	1	0	AD JCommTable6.R1C0	9	JCommTable6.R1C0	18	Single-KC	100
100	BKT Controller_random(5)	AD 6_6_plus_9_6	1	JCommTable6.R0C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:35	1/1/1970 0:35	incorrect	1	1	0	AD JCommTable6.R0C0	9	JCommTable6.R0C0	18	Single-KC	101
101	BKT Controller_random(5)	AD 6_6_plus_9_6	1	JCommTable4.R0C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	incorrect	1	1	0	AD JCommTable4.R0C0	9	JCommTable4.R0C0	11	Single-KC	102
102	BKT Controller_random(5)	AD 6_6_plus_9_6	1	JCommTable8.R0C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	hint	0	1	1	AD JCommTable8.R0C0	9	JCommTable8.R0C0	11	Single-KC	103
103	BKT Controller_random(5)	AD 6_6_plus_9_6	1	JCommTable4.R1C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AD JCommTable4.R1C0	9	JCommTable4.R1C0	12	Single-KC	104
104	BKT Controller_random(5)	AD 6_6_plus_9_6	1	JCommTable5.R1C0	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	1/1/1970 0:34	correct	0	1	0	AD JCommTable5.R1C0	9	JCommTable5.R1C0	9	Single-KC	105
105	BKT Controller_random(5)	AD 6_6_plus_9_6	1	JCommTable5.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable5.R0C0	9	JCommTable5.R0C0	10	Single-KC	106
106	BKT Controller_random(5)	AD 6_6_plus_9_6	1	done	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD done	9	done	18	Single-KC	107
107	BKT Controller_random(5)	AD 9_2_plus_10_10	1	JCommTable8.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable8.R0C0	10	JCommTable8.R0C0	12	Single-KC	108
108	BKT Controller_random(5)	AD 9_2_plus_10_10	1	JCommTable4.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable4.R1C0	10	JCommTable4.R1C0	13	Single-KC	109
109	BKT Controller_random(5)	AD 9_2_plus_10_10	1	JCommTable5.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable5.R1C0	10	JCommTable5.R1C0	10	Single-KC	110
110	BKT Controller_random(5)	AD 9_2_plus_10_10	1	JCommTable6.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	incorrect	1	1	0	AD JCommTable6.R1C0	10	JCommTable6.R1C0	19	Single-KC	111
111	BKT Controller_random(5)	AD 9_2_plus_10_10	1	JCommTable4.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable4.R0C0	10	JCommTable4.R0C0	12	Single-KC	112
112	BKT Controller_random(5)	AD 9_2_plus_10_10	1	JCommTable5.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable5.R0C0	10	JCommTable5.R0C0	11	Single-KC	113
113	BKT Controller_random(5)	AD 9_2_plus_10_10	1	JCommTable6.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable6.R0C0	10	JCommTable6.R0C0	19	Single-KC	114
114	BKT Controller_random(5)	AD 9_2_plus_10_10	1	done	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD done	10	done	19	Single-KC	115
115	BKT Controller_random(5)	AD 5_5_plus_7_10	1	JCommTable8.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable8.R0C0	11	JCommTable8.R0C0	13	Single-KC	116
116	BKT Controller_random(5)	AD 5_5_plus_7_10	1	JCommTable4.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable4.R1C0	11	JCommTable4.R1C0	14	Single-KC	117
117	BKT Controller_random(5)	AD 5_5_plus_7_10	1	JCommTable5.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable5.R1C0	11	JCommTable5.R1C0	11	Single-KC	118
118	BKT Controller_random(5)	AD 5_5_plus_7_10	1	JCommTable4.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable4.R0C0	11	JCommTable4.R0C0	13	Single-KC	119
119	BKT Controller_random(5)	AD 5_5_plus_7_10	1	JCommTable5.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable5.R0C0	11	JCommTable5.R0C0	12	Single-KC	120
120	BKT Controller_random(5)	AD 5_5_plus_7_10	1	JCommTable6.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable6.R0C0	11	JCommTable6.R0C0	20	Single-KC	121
121	BKT Controller_random(5)	AD 5_5_plus_7_10	1	JCommTable6.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD JCommTable6.R1C0	11	JCommTable6.R1C0	20	Single-KC	122
122	BKT Controller_random(5)	AD 5_5_plus_7_10	1	done	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	correct	0	1	0	AD done	11	done	20	Single-KC	123
123	BKT Controller_random(5)	AS 8_9_plus_6_9	1	JCommTable8.R0C0	1/1/1970 0:35	1/1/1970 0:35		1/1/1970 0:35	incorrect	1	0	0	AS JCommTable8.R0C0	2	JCommTable8.R0C0	14	Single-KC	124
124	BKT Controller_random(5)	AS 8_9_plus_6_9	1	JCommTable6.R0C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:36	1/1/1970 0:36	incorrect	2	1	0	AS JCommTable6.R0C0	6	JCommTable6.R0C0	21	Single-KC	125
125	BKT Controller_random(5)	AS 8_9_plus_6_9	1	JCommTable6.R1C0	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	1/1/1970 0:35	hint	1	1	1	AS JCommTable6.R1C0	6	JCommTable6.R1C0	21	Single-KC	126
126	BKT Controller_random(5)	AS 8_9_plus_6_9	1	done	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AS done	6	done	21	Single-KC	127
127	BKT Controller_random(5)	AS 5_5_plus_7_5	1	JCommTable6.R0C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AS JCommTable6.R0C0	7	JCommTable6.R0C0	22	Single-KC	128
128	BKT Controller_random(5)	AS 5_5_plus_7_5	1	JCommTable6.R1C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AS JCommTable6.R1C0	7	JCommTable6.R1C0	22	Single-KC	129
129	BKT Controller_random(5)	AS 5_5_plus_7_5	1	done	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AS done	7	done	22	Single-KC	130
130	BKT Controller_random(5)	AD 1_6_plus_2_6	1	JCommTable8.R0C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable8.R0C0	12	JCommTable8.R0C0	15	Single-KC	131
131	BKT Controller_random(5)	AD 1_6_plus_2_6	1	JCommTable4.R0C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	incorrect	1	1	0	AD JCommTable4.R0C0	12	JCommTable4.R0C0	14	Single-KC	132
132	BKT Controller_random(5)	AD 1_6_plus_2_6	1	JCommTable4.R1C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable4.R1C0	12	JCommTable4.R1C0	15	Single-KC	133
133	BKT Controller_random(5)	AD 1_6_plus_2_6	1	JCommTable5.R1C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable5.R1C0	12	JCommTable5.R1C0	12	Single-KC	134
134	BKT Controller_random(5)	AD 1_6_plus_2_6	1	JCommTable5.R0C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable5.R0C0	12	JCommTable5.R0C0	13	Single-KC	135
135	BKT Controller_random(5)	AD 1_6_plus_2_6	1	JCommTable6.R0C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable6.R0C0	12	JCommTable6.R0C0	23	Single-KC	136
136	BKT Controller_random(5)	AD 1_6_plus_2_6	1	JCommTable6.R1C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD JCommTable6.R1C0	12	JCommTable6.R1C0	23	Single-KC	137
137	BKT Controller_random(5)	AD 1_6_plus_2_6	1	done	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AD done	12	done	23	Single-KC	138
138	BKT Controller_random(5)	AS 5_3_plus_6_3	1	JCommTable8.R0C0	1/1/1970 0:36	1/1/1970 0:36		1/1/1970 0:36	incorrect	1	0	0	AS JCommTable8.R0C0	3	JCommTable8.R0C0	16	Single-KC	139
139	BKT Controller_random(5)	AS 5_3_plus_6_3	1	JCommTable6.R1C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AS JCommTable6.R1C0	8	JCommTable6.R1C0	24	Single-KC	140
140	BKT Controller_random(5)	AS 5_3_plus_6_3	1	JCommTable6.R0C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AS JCommTable6.R0C0	8	JCommTable6.R0C0	24	Single-KC	141
141	BKT Controller_random(5)	AS 5_3_plus_6_3	1	done	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	AS done	8	done	24	Single-KC	142
142	BKT Controller_random(5)	M 2_4_times_7_1	1	JCommTable6.R1C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	M  JCommTable6.R1C0	5	JCommTable6.R1C0	25	Single-KC	143
143	BKT Controller_random(5)	M 2_4_times_7_1	1	JCommTable6.R0C0	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	M  JCommTable6.R0C0	5	JCommTable6.R0C0	25	Single-KC	144
144	BKT Controller_random(5)	M 2_4_times_7_1	1	done	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	1/1/1970 0:36	correct	0	1	0	M  done	5	done	25	Single-KC	145
