	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
24777	279	Streak Agent(4)	AS 1_4_plus_3_4	1	JCommTable6.R1C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable6.R1C0	46	Single-KC	279	AS JCommTable6.R1C0	7	0.5827747468144078
24778	280	Streak Agent(4)	AS 1_4_plus_3_4	1	JCommTable6.R0C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable6.R0C0	46	Single-KC	280	AS JCommTable6.R0C0	7	0.6592263597161405
24779	281	Streak Agent(4)	AS 1_4_plus_3_4	1	done	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	done	38	Single-KC	281	AS done	7	0.9567154704405839
24780	282	Streak Agent(4)	M 5_5_times_6_8	1	JCommTable6.R1C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	incorrect	1	1	0	JCommTable6.R1C0	47	Single-KC	282	M  JCommTable6.R1C0	5	0.6110838089895034
24781	283	Streak Agent(4)	M 5_5_times_6_8	1	JCommTable6.R0C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	incorrect	1	1	0	JCommTable6.R0C0	47	Single-KC	283	M  JCommTable6.R0C0	6	0.5560825948518793
24782	284	Streak Agent(4)	M 5_5_times_6_8	1	done	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	done	39	Single-KC	284	M  done	6	0.9815617531220273
24783	285	Streak Agent(4)	M 3_9_times_6_6	1	JCommTable6.R1C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable6.R1C0	48	Single-KC	285	M  JCommTable6.R1C0	6	0.655415533017282
24784	286	Streak Agent(4)	M 3_9_times_6_6	1	JCommTable6.R0C0	1/1/1970 1:14	1/1/1970 1:14		1/1/1970 1:14	incorrect	1	0	0	JCommTable6.R0C0	48	Single-KC	286	M  JCommTable6.R0C0	7	0.5912132982805599
24785	287	Streak Agent(4)	M 3_9_times_6_6	1	JCommTable4.R1C0	1/1/1970 1:14	1/1/1970 1:14		1/1/1970 1:14	incorrect	1	0	0	JCommTable4.R1C0	30	Single-KC	287	M  JCommTable4.R1C0	3	2.627878684104827e-21
24786	288	Streak Agent(4)	M 3_9_times_6_6	1	JCommTable6.R0C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	hint	0	1	1	JCommTable6.R0C0	49	Single-KC	288	M  JCommTable6.R0C0	8	0.6254364852749701
24787	289	Streak Agent(4)	M 3_9_times_6_6	1	done	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	done	40	Single-KC	289	M  done	7	0.9930807627724735
24788	290	Streak Agent(4)	M 3_9_times_6_6	1	JCommTable6.R1C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable6.R1C0	49	Single-KC	290	M  JCommTable6.R1C0	7	0.6971979609246184
24789	291	Streak Agent(4)	M 3_9_times_6_6	1	JCommTable6.R0C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable6.R0C0	50	Single-KC	291	M  JCommTable6.R0C0	9	0.6584497590229453
24790	292	Streak Agent(4)	M 3_9_times_6_6	1	done	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	done	41	Single-KC	292	M  done	8	0.9974223473162372
24791	293	Streak Agent(4)	AD 5_5_plus_1_6	1	JCommTable8.R0C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable8.R0C0	29	Single-KC	293	AD JCommTable8.R0C0	25	0.9301813833992587
24792	294	Streak Agent(4)	AD 5_5_plus_1_6	1	JCommTable6.R1C0	1/1/1970 1:14	1/1/1970 1:14		1/1/1970 1:14	incorrect	2	0	0	JCommTable6.R1C0	50	Single-KC	294	AD JCommTable6.R1C0	36	0.6744562551893408
24793	295	Streak Agent(4)	AD 5_5_plus_1_6	1	JCommTable4.R1C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:15	1/1/1970 1:15	hint	0	1	1	JCommTable4.R1C0	31	Single-KC	295	AD JCommTable4.R1C0	26	0.9513703983443756
24794	296	Streak Agent(4)	AD 5_5_plus_1_6	1	JCommTable5.R1C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable5.R1C0	29	Single-KC	296	AD JCommTable5.R1C0	29	0.9105080135226062
24795	297	Streak Agent(4)	AD 5_5_plus_1_6	1	JCommTable6.R0C0	1/1/1970 1:15	1/1/1970 1:15		1/1/1970 1:15	incorrect	1	0	0	JCommTable6.R0C0	51	Single-KC	297	AD JCommTable6.R0C0	35	0.7618905278236995
24796	298	Streak Agent(4)	AD 5_5_plus_1_6	1	JCommTable4.R0C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable4.R0C0	35	Single-KC	298	AD JCommTable4.R0C0	32	0.9739745648049871
24797	299	Streak Agent(4)	AD 5_5_plus_1_6	1	JCommTable5.R0C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable5.R0C0	33	Single-KC	299	AD JCommTable5.R0C0	33	0.92555780620934
24798	300	Streak Agent(4)	AD 5_5_plus_1_6	1	JCommTable6.R0C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable6.R0C0	52	Single-KC	300	AD JCommTable6.R0C0	36	0.7722219120523975
24799	301	Streak Agent(4)	AD 5_5_plus_1_6	1	JCommTable6.R1C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable6.R1C0	51	Single-KC	301	AD JCommTable6.R1C0	37	0.684896156123165
24800	302	Streak Agent(4)	AD 5_5_plus_1_6	1	done	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	done	42	Single-KC	302	AD done	27	0.9999971214004498
24801	303	Streak Agent(4)	AD 8_4_plus_8_5	1	JCommTable8.R0C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable8.R0C0	30	Single-KC	303	AD JCommTable8.R0C0	26	0.9343466786087198
24802	304	Streak Agent(4)	AD 8_4_plus_8_5	1	JCommTable4.R0C0	1/1/1970 1:15	1/1/1970 1:15		1/1/1970 1:15	incorrect	1	0	0	JCommTable4.R0C0	36	Single-KC	304	AD JCommTable4.R0C0	33	0.9772650536213345
24803	305	Streak Agent(4)	AD 8_4_plus_8_5	1	JCommTable6.R0C0	1/1/1970 1:15	1/1/1970 1:15		1/1/1970 1:15	incorrect	1	0	0	JCommTable6.R0C0	53	Single-KC	305	AD JCommTable6.R0C0	37	0.7822331522515283
24804	306	Streak Agent(4)	AD 8_4_plus_8_5	1	JCommTable4.R1C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable4.R1C0	32	Single-KC	306	AD JCommTable4.R1C0	27	0.9572223165902782
24805	307	Streak Agent(4)	AD 8_4_plus_8_5	1	JCommTable5.R1C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable5.R1C0	30	Single-KC	307	AD JCommTable5.R1C0	30	0.9175727474101669
24806	308	Streak Agent(4)	AD 8_4_plus_8_5	1	JCommTable4.R0C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable4.R0C0	37	Single-KC	308	AD JCommTable4.R0C0	34	0.9801479938557811
24807	309	Streak Agent(4)	AD 8_4_plus_8_5	1	JCommTable5.R0C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable5.R0C0	34	Single-KC	309	AD JCommTable5.R0C0	34	0.9323824580097028
24808	310	Streak Agent(4)	AD 8_4_plus_8_5	1	JCommTable6.R0C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable6.R0C0	54	Single-KC	310	AD JCommTable6.R0C0	38	0.7919229432639774
24809	311	Streak Agent(4)	AD 8_4_plus_8_5	1	JCommTable6.R1C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable6.R1C0	52	Single-KC	311	AD JCommTable6.R1C0	38	0.6951525841414478
24810	312	Streak Agent(4)	AD 8_4_plus_8_5	1	done	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	done	43	Single-KC	312	AD done	28	0.9999982961342685
24811	313	Streak Agent(4)	AD 1_1_plus_7_4	2	JCommTable8.R0C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable8.R0C0	31	Single-KC	313	AD JCommTable8.R0C0	27	0.9382799656976483
24812	314	Streak Agent(4)	AD 1_1_plus_7_4	2	JCommTable4.R1C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable4.R1C0	33	Single-KC	314	AD JCommTable4.R1C0	28	0.9623978681235369
24813	315	Streak Agent(4)	AD 1_1_plus_7_4	2	JCommTable5.R1C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable5.R1C0	31	Single-KC	315	AD JCommTable5.R1C0	31	0.9241262470938507
24814	316	Streak Agent(4)	AD 1_1_plus_7_4	2	JCommTable4.R0C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable4.R0C0	38	Single-KC	316	AD JCommTable4.R0C0	35	0.9826718404952165
24815	317	Streak Agent(4)	AD 1_1_plus_7_4	2	JCommTable5.R0C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable5.R0C0	35	Single-KC	317	AD JCommTable5.R0C0	35	0.938622934942575
24816	318	Streak Agent(4)	AD 1_1_plus_7_4	2	JCommTable6.R0C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable6.R0C0	55	Single-KC	318	AD JCommTable6.R0C0	39	0.8012911019069183
24817	319	Streak Agent(4)	AD 1_1_plus_7_4	2	JCommTable6.R1C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable6.R1C0	53	Single-KC	319	AD JCommTable6.R1C0	39	0.7052188577034081
24818	320	Streak Agent(4)	AD 1_1_plus_7_4	2	done	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	done	44	Single-KC	320	AD done	29	0.9999989914689458
24819	321	Streak Agent(4)	AD 5_9_plus_8_3	2	JCommTable8.R0C0	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	1/1/1970 1:15	correct	0	1	0	JCommTable8.R0C0	32	Single-KC	321	AD JCommTable8.R0C0	28	0.9419922393670196
24820	322	Streak Agent(4)	AD 5_9_plus_8_3	2	JCommTable4.R1C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable4.R1C0	34	Single-KC	322	AD JCommTable4.R1C0	29	0.9669688518582152
24821	323	Streak Agent(4)	AD 5_9_plus_8_3	2	JCommTable5.R1C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable5.R1C0	32	Single-KC	323	AD JCommTable5.R1C0	32	0.9301983381876877
24822	324	Streak Agent(4)	AD 5_9_plus_8_3	2	JCommTable4.R0C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable4.R0C0	39	Single-KC	324	AD JCommTable4.R0C0	36	0.9848797725499159
24823	325	Streak Agent(4)	AD 5_9_plus_8_3	2	JCommTable5.R0C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable5.R0C0	36	Single-KC	325	AD JCommTable5.R0C0	36	0.9443218660161221
24824	326	Streak Agent(4)	AD 5_9_plus_8_3	2	JCommTable6.R0C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable6.R0C0	56	Single-KC	326	AD JCommTable6.R0C0	40	0.8103384959672761
24825	327	Streak Agent(4)	AD 5_9_plus_8_3	2	JCommTable6.R1C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable6.R1C0	54	Single-KC	327	AD JCommTable6.R1C0	40	0.7150889694617363
24826	328	Streak Agent(4)	AD 5_9_plus_8_3	2	done	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	done	45	Single-KC	328	AD done	30	0.9999994030429864
24827	329	Streak Agent(4)	M 3_7_times_6_6	2	JCommTable6.R1C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable6.R1C0	55	Single-KC	329	M  JCommTable6.R1C0	8	0.7359551255126284
24828	330	Streak Agent(4)	M 3_7_times_6_6	2	JCommTable6.R0C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable6.R0C0	57	Single-KC	330	M  JCommTable6.R0C0	10	0.6899955456639727
24829	331	Streak Agent(4)	M 3_7_times_6_6	2	done	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	done	46	Single-KC	331	M  done	9	0.9990423631199282
24830	332	Streak Agent(4)	M 6_5_times_2_7	1	JCommTable6.R1C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable6.R1C0	56	Single-KC	332	M  JCommTable6.R1C0	9	0.7713782613731855
24831	333	Streak Agent(4)	M 6_5_times_2_7	1	JCommTable6.R0C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable6.R0C0	58	Single-KC	333	M  JCommTable6.R0C0	11	0.7198673093084325
24832	334	Streak Agent(4)	M 6_5_times_2_7	1	done	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	done	47	Single-KC	334	M  done	10	0.999644586245762
24833	335	Streak Agent(4)	AD 8_4_plus_8_5	2	JCommTable8.R0C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable8.R0C0	33	Single-KC	335	AD JCommTable8.R0C0	29	0.9454942017058612
24834	336	Streak Agent(4)	AD 8_4_plus_8_5	2	JCommTable4.R1C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable4.R1C0	35	Single-KC	336	AD JCommTable4.R1C0	30	0.971000921594386
24835	337	Streak Agent(4)	AD 8_4_plus_8_5	2	JCommTable4.R0C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable4.R0C0	40	Single-KC	337	AD JCommTable4.R0C0	37	0.9868101488688812
24836	338	Streak Agent(4)	AD 8_4_plus_8_5	2	JCommTable5.R1C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable5.R1C0	33	Single-KC	338	AD JCommTable5.R1C0	33	0.9358182360057603
24837	339	Streak Agent(4)	AD 8_4_plus_8_5	2	JCommTable5.R0C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable5.R0C0	37	Single-KC	339	AD JCommTable5.R0C0	37	0.9495201030226206
24838	340	Streak Agent(4)	AD 8_4_plus_8_5	2	JCommTable6.R0C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable6.R0C0	59	Single-KC	340	AD JCommTable6.R0C0	41	0.8190669699836346
24839	341	Streak Agent(4)	AD 8_4_plus_8_5	2	JCommTable6.R1C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable6.R1C0	57	Single-KC	341	AD JCommTable6.R1C0	41	0.7247575857953783
24840	342	Streak Agent(4)	AD 8_4_plus_8_5	2	done	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	done	48	Single-KC	342	AD done	31	0.9999996466567739
24841	343	Streak Agent(4)	AS 6_9_plus_10_9	2	JCommTable6.R1C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable6.R1C0	58	Single-KC	343	AS JCommTable6.R1C0	8	0.6037450610091281
24842	344	Streak Agent(4)	AS 6_9_plus_10_9	2	JCommTable6.R0C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable6.R0C0	60	Single-KC	344	AS JCommTable6.R0C0	8	0.681174648472197
24843	345	Streak Agent(4)	AS 6_9_plus_10_9	2	done	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	done	49	Single-KC	345	AS done	8	0.9718522639448458
24844	346	Streak Agent(4)	AD 3_9_plus_7_1	1	JCommTable8.R0C0	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	1/1/1970 1:16	correct	0	1	0	JCommTable8.R0C0	34	Single-KC	346	AD JCommTable8.R0C0	30	0.948796240423544
24845	347	Streak Agent(4)	AD 3_9_plus_7_1	1	JCommTable6.R1C0	1/1/1970 1:17	1/1/1970 1:17		1/1/1970 1:17	incorrect	1	0	0	JCommTable6.R1C0	59	Single-KC	347	AD JCommTable6.R1C0	42	0.734220042112317
24846	348	Streak Agent(4)	AD 3_9_plus_7_1	1	JCommTable4.R1C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable4.R1C0	36	Single-KC	348	AD JCommTable4.R1C0	31	0.9745537539707533
24847	349	Streak Agent(4)	AD 3_9_plus_7_1	1	JCommTable5.R1C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable5.R1C0	34	Single-KC	349	AD JCommTable5.R1C0	34	0.9410143545514842
24848	350	Streak Agent(4)	AD 3_9_plus_7_1	1	JCommTable4.R0C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable4.R0C0	41	Single-KC	350	AD JCommTable4.R0C0	38	0.9884969554218678
24849	351	Streak Agent(4)	AD 3_9_plus_7_1	1	JCommTable5.R0C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable5.R0C0	38	Single-KC	351	AD JCommTable5.R0C0	38	0.9542565299487151
24850	352	Streak Agent(4)	AD 3_9_plus_7_1	1	JCommTable6.R0C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable6.R0C0	61	Single-KC	352	AD JCommTable6.R0C0	42	0.8274792689492668
24851	353	Streak Agent(4)	AD 3_9_plus_7_1	1	JCommTable6.R1C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable6.R1C0	60	Single-KC	353	AD JCommTable6.R1C0	43	0.7434723341954447
24852	354	Streak Agent(4)	AD 3_9_plus_7_1	1	done	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	done	50	Single-KC	354	AD done	32	0.9999997908535787
24853	355	Streak Agent(4)	AD 7_7_plus_6_9	1	JCommTable8.R0C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable8.R0C0	35	Single-KC	355	AD JCommTable8.R0C0	31	0.951908411883484
24854	356	Streak Agent(4)	AD 7_7_plus_6_9	1	JCommTable4.R1C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable4.R1C0	37	Single-KC	356	AD JCommTable4.R1C0	32	0.9776813147618605
24855	357	Streak Agent(4)	AD 7_7_plus_6_9	1	JCommTable5.R1C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable5.R1C0	35	Single-KC	357	AD JCommTable5.R1C0	35	0.9458141562936878
24856	358	Streak Agent(4)	AD 7_7_plus_6_9	1	JCommTable4.R0C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable4.R0C0	42	Single-KC	358	AD JCommTable4.R0C0	39	0.9899702343905075
24857	359	Streak Agent(4)	AD 7_7_plus_6_9	1	JCommTable5.R0C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable5.R0C0	39	Single-KC	359	AD JCommTable5.R0C0	39	0.9585679391757892
24858	360	Streak Agent(4)	AD 7_7_plus_6_9	1	JCommTable6.R0C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable6.R0C0	62	Single-KC	360	AD JCommTable6.R0C0	43	0.8355789609849799
24859	361	Streak Agent(4)	AD 7_7_plus_6_9	1	JCommTable6.R1C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable6.R1C0	61	Single-KC	361	AD JCommTable6.R1C0	44	0.7525111058931245
24860	362	Streak Agent(4)	AD 7_7_plus_6_9	1	done	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	done	51	Single-KC	362	AD done	33	0.999999876204722
24861	363	Streak Agent(4)	AD 5_1_plus_3_6	2	JCommTable8.R0C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable8.R0C0	36	Single-KC	363	AD JCommTable8.R0C0	32	0.9548404284460833
24862	364	Streak Agent(4)	AD 5_1_plus_3_6	2	JCommTable4.R1C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable4.R1C0	38	Single-KC	364	AD JCommTable4.R1C0	33	0.9804321899872737
24863	365	Streak Agent(4)	AD 5_1_plus_3_6	2	JCommTable5.R1C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable5.R1C0	36	Single-KC	365	AD JCommTable5.R1C0	36	0.9502440381774696
24864	366	Streak Agent(4)	AD 5_1_plus_3_6	2	JCommTable4.R0C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable4.R0C0	43	Single-KC	366	AD JCommTable4.R0C0	40	0.9912564888005071
24865	367	Streak Agent(4)	AD 5_1_plus_3_6	2	JCommTable5.R0C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable5.R0C0	40	Single-KC	367	AD JCommTable5.R0C0	40	0.9624889634854549
24866	368	Streak Agent(4)	AD 5_1_plus_3_6	2	JCommTable6.R0C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable6.R0C0	63	Single-KC	368	AD JCommTable6.R0C0	44	0.8433703599346413
24867	369	Streak Agent(4)	AD 5_1_plus_3_6	2	JCommTable6.R1C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable6.R1C0	62	Single-KC	369	AD JCommTable6.R1C0	45	0.7613336334780081
24868	370	Streak Agent(4)	AD 5_1_plus_3_6	2	done	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	done	52	Single-KC	370	AD done	34	0.9999999267246829
24869	371	Streak Agent(4)	M 1_6_times_6_2	1	JCommTable6.R1C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	correct	0	1	0	JCommTable6.R1C0	63	Single-KC	371	M  JCommTable6.R1C0	10	0.8033191895485313
24870	372	Streak Agent(4)	M 1_6_times_6_2	1	JCommTable5.R0C0	1/1/1970 1:17	1/1/1970 1:17		1/1/1970 1:17	incorrect	1	0	0	JCommTable5.R0C0	41	Single-KC	372	M  JCommTable5.R0C0	1	2.0048656415319716e-14
24871	373	Streak Agent(4)	M 1_6_times_6_2	1	JCommTable6.R0C0	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	1/1/1970 1:17	hint	0	1	1	JCommTable6.R0C0	64	Single-KC	373	M  JCommTable6.R0C0	12	0.7479122762877062
24872	374	Streak Agent(4)	M 1_6_times_6_2	1	done	1/1/1970 1:18	1/1/1970 1:18	1/1/1970 1:18	1/1/1970 1:18	correct	0	1	0	done	53	Single-KC	374	M  done	11	0.9998681430586288
24873	375	Streak Agent(4)	M 6_9_times_1_1	1	JCommTable6.R1C0	1/1/1970 1:18	1/1/1970 1:18	1/1/1970 1:18	1/1/1970 1:18	correct	0	1	0	JCommTable6.R1C0	64	Single-KC	375	M  JCommTable6.R1C0	11	0.8317708456484896
24874	376	Streak Agent(4)	M 6_9_times_1_1	1	JCommTable5.R1C0	1/1/1970 1:18	1/1/1970 1:18		1/1/1970 1:18	incorrect	1	0	0	JCommTable5.R1C0	37	Single-KC	376	M  JCommTable5.R1C0	1	4.811691697667522e-16
24875	377	Streak Agent(4)	M 6_9_times_1_1	1	JCommTable6.R0C0	1/1/1970 1:18	1/1/1970 1:18	1/1/1970 1:18	1/1/1970 1:18	correct	0	1	0	JCommTable6.R0C0	65	Single-KC	377	M  JCommTable6.R0C0	13	0.7740309115151466
24876	378	Streak Agent(4)	M 6_9_times_1_1	1	done	1/1/1970 1:18	1/1/1970 1:18	1/1/1970 1:18	1/1/1970 1:18	correct	0	1	0	done	54	Single-KC	378	M  done	12	0.9999510885343312
24877	379	Streak Agent(4)	M 2_1_times_3_4	1	JCommTable6.R1C0	1/1/1970 1:18	1/1/1970 1:18	1/1/1970 1:18	1/1/1970 1:18	correct	0	1	0	JCommTable6.R1C0	65	Single-KC	379	M  JCommTable6.R1C0	12	0.8568401889563596
