	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
14739	248	Streak Agent(7)	AD 1_2_plus_2_3	2	JCommTable6.R1C0	1/1/1970 1:10	1/1/1970 1:10		1/1/1970 1:10	incorrect	1	0	0	JCommTable6.R1C0	53	AD JCommTable6.R1C0	26	Single-KC	248	0.7936451632973232
14740	249	Streak Agent(7)	AD 1_2_plus_2_3	2	JCommTable6.R0C0	1/1/1970 1:10	1/1/1970 1:10		1/1/1970 1:10	incorrect	1	0	0	JCommTable6.R0C0	51	AD JCommTable6.R0C0	24	Single-KC	249	0.7762252759936458
14741	250	Streak Agent(7)	AD 1_2_plus_2_3	2	JCommTable5.R0C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	JCommTable5.R0C0	16	AD JCommTable5.R0C0	16	Single-KC	250	0.8508674859792497
14742	251	Streak Agent(7)	AD 1_2_plus_2_3	2	JCommTable6.R0C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	JCommTable6.R0C0	52	AD JCommTable6.R0C0	25	Single-KC	251	0.7978474061223514
14743	252	Streak Agent(7)	AD 1_2_plus_2_3	2	JCommTable6.R1C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	JCommTable6.R1C0	54	AD JCommTable6.R1C0	27	Single-KC	252	0.8133301644494041
14744	253	Streak Agent(7)	AD 1_2_plus_2_3	2	done	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	done	45	AD done	18	Single-KC	253	0.99993909712394
14745	254	Streak Agent(7)	AD 4_9_plus_3_4	1	JCommTable8.R0C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	JCommTable8.R0C0	20	AD JCommTable8.R0C0	17	Single-KC	254	0.9999347572820567
14746	255	Streak Agent(7)	AD 4_9_plus_3_4	1	JCommTable4.R1C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	JCommTable4.R1C0	26	AD JCommTable4.R1C0	19	Single-KC	255	0.9956305881296417
14747	256	Streak Agent(7)	AD 4_9_plus_3_4	1	JCommTable4.R0C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	JCommTable4.R0C0	27	AD JCommTable4.R0C0	22	Single-KC	256	0.9880973131546639
14748	257	Streak Agent(7)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 1:10	1/1/1970 1:10		1/1/1970 1:10	incorrect	1	0	0	JCommTable6.R1C0	55	AD JCommTable6.R1C0	28	Single-KC	257	0.8315359356151498
14749	258	Streak Agent(7)	AD 4_9_plus_3_4	1	JCommTable5.R1C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	hint	0	1	1	JCommTable5.R1C0	17	AD JCommTable5.R1C0	17	Single-KC	258	0.9135131109869692
14750	259	Streak Agent(7)	AD 4_9_plus_3_4	1	JCommTable5.R0C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	hint	0	1	1	JCommTable5.R0C0	17	AD JCommTable5.R0C0	17	Single-KC	259	0.875592198219474
14751	260	Streak Agent(7)	AD 4_9_plus_3_4	1	JCommTable6.R0C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	JCommTable6.R0C0	53	AD JCommTable6.R0C0	26	Single-KC	260	0.8178705135942336
14752	261	Streak Agent(7)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	JCommTable6.R1C0	56	AD JCommTable6.R1C0	29	Single-KC	261	0.8482972962135964
14753	262	Streak Agent(7)	AD 4_9_plus_3_4	1	done	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	done	46	AD done	19	Single-KC	262	0.9999681114441913
14754	263	Streak Agent(7)	AD 7_8_plus_1_3	2	JCommTable8.R0C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	JCommTable8.R0C0	21	AD JCommTable8.R0C0	18	Single-KC	263	0.9999665020607202
14755	264	Streak Agent(7)	AD 7_8_plus_1_3	2	JCommTable4.R1C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	JCommTable4.R1C0	27	AD JCommTable4.R1C0	20	Single-KC	264	0.9970018475856198
14756	265	Streak Agent(7)	AD 7_8_plus_1_3	2	JCommTable4.R0C0	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	1/1/1970 1:10	correct	0	1	0	JCommTable4.R0C0	28	AD JCommTable4.R0C0	23	Single-KC	265	0.9908906819393144
14757	266	Streak Agent(7)	AD 7_8_plus_1_3	2	JCommTable5.R1C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable5.R1C0	18	AD JCommTable5.R1C0	18	Single-KC	266	0.9288358513688137
14758	267	Streak Agent(7)	AD 7_8_plus_1_3	2	JCommTable6.R1C0	1/1/1970 1:11	1/1/1970 1:11		1/1/1970 1:11	incorrect	1	0	0	JCommTable6.R1C0	57	AD JCommTable6.R1C0	30	Single-KC	267	0.863664408201407
14759	268	Streak Agent(7)	AD 7_8_plus_1_3	2	JCommTable5.R0C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable5.R0C0	18	AD JCommTable5.R0C0	18	Single-KC	268	0.8967153761128082
14760	269	Streak Agent(7)	AD 7_8_plus_1_3	2	JCommTable6.R0C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable6.R0C0	54	AD JCommTable6.R0C0	27	Single-KC	269	0.8363172232787026
14761	270	Streak Agent(7)	AD 7_8_plus_1_3	2	JCommTable6.R1C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable6.R1C0	58	AD JCommTable6.R1C0	31	Single-KC	270	0.8776992948497885
14762	271	Streak Agent(7)	AD 7_8_plus_1_3	2	done	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	done	47	AD done	20	Single-KC	271	0.9999833034825143
14763	272	Streak Agent(7)	AD 6_7_plus_1_6	3	JCommTable8.R0C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable8.R0C0	22	AD JCommTable8.R0C0	19	Single-KC	272	0.9999828012284205
14764	273	Streak Agent(7)	AD 6_7_plus_1_6	3	JCommTable4.R1C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable4.R1C0	28	AD JCommTable4.R1C0	21	Single-KC	273	0.997943651334111
14765	274	Streak Agent(7)	AD 6_7_plus_1_6	3	JCommTable4.R0C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable4.R0C0	29	AD JCommTable4.R0C0	24	Single-KC	274	0.9930331143057043
14766	275	Streak Agent(7)	AD 6_7_plus_1_6	3	JCommTable6.R0C0	1/1/1970 1:11	1/1/1970 1:11		1/1/1970 1:11	incorrect	1	0	0	JCommTable6.R0C0	55	AD JCommTable6.R0C0	28	Single-KC	275	0.8532308659348323
14767	276	Streak Agent(7)	AD 6_7_plus_1_6	3	JCommTable5.R1C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable5.R1C0	19	AD JCommTable5.R1C0	19	Single-KC	276	0.9416173837139594
14768	277	Streak Agent(7)	AD 6_7_plus_1_6	3	JCommTable5.R0C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable5.R0C0	19	AD JCommTable5.R0C0	19	Single-KC	277	0.9146018516153549
14769	278	Streak Agent(7)	AD 6_7_plus_1_6	3	JCommTable6.R0C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable6.R0C0	56	AD JCommTable6.R0C0	29	Single-KC	278	0.8686712387918722
14770	279	Streak Agent(7)	AD 6_7_plus_1_6	3	JCommTable6.R1C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable6.R1C0	59	AD JCommTable6.R1C0	32	Single-KC	279	0.8904726043757314
14771	280	Streak Agent(7)	AD 6_7_plus_1_6	3	done	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	done	48	AD done	21	Single-KC	280	0.9999912579396787
14772	281	Streak Agent(7)	AD 1_4_plus_4_5	2	JCommTable8.R0C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable8.R0C0	23	AD JCommTable8.R0C0	20	Single-KC	281	0.9999911697434454
14773	282	Streak Agent(7)	AD 1_4_plus_4_5	2	JCommTable4.R1C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable4.R1C0	29	AD JCommTable4.R1C0	22	Single-KC	282	0.9985900265056259
14774	283	Streak Agent(7)	AD 1_4_plus_4_5	2	JCommTable4.R0C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable4.R0C0	30	AD JCommTable4.R0C0	25	Single-KC	283	0.994674373370361
14775	284	Streak Agent(7)	AD 1_4_plus_4_5	2	JCommTable5.R1C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable5.R1C0	20	AD JCommTable5.R1C0	20	Single-KC	284	0.952221358076465
14776	285	Streak Agent(7)	AD 1_4_plus_4_5	2	JCommTable5.R0C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable5.R0C0	20	AD JCommTable5.R0C0	20	Single-KC	285	0.9296338741448885
14777	286	Streak Agent(7)	AD 1_4_plus_4_5	2	JCommTable6.R0C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable6.R0C0	57	AD JCommTable6.R0C0	30	Single-KC	286	0.8827105491111309
14778	287	Streak Agent(7)	AD 1_4_plus_4_5	2	JCommTable6.R1C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable6.R1C0	60	AD JCommTable6.R1C0	33	Single-KC	287	0.9020607098767768
14779	288	Streak Agent(7)	AD 1_4_plus_4_5	2	done	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	done	49	AD done	22	Single-KC	288	0.9999954227982509
14780	289	Streak Agent(7)	AD 6_7_plus_1_6	4	JCommTable8.R0C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable8.R0C0	24	AD JCommTable8.R0C0	21	Single-KC	289	0.9999954663556665
14781	290	Streak Agent(7)	AD 6_7_plus_1_6	4	JCommTable4.R1C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable4.R1C0	30	AD JCommTable4.R1C0	23	Single-KC	290	0.9990334223866276
14782	291	Streak Agent(7)	AD 6_7_plus_1_6	4	JCommTable4.R0C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable4.R0C0	31	AD JCommTable4.R0C0	26	Single-KC	291	0.9959305690688287
14783	292	Streak Agent(7)	AD 6_7_plus_1_6	4	JCommTable5.R1C0	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	1/1/1970 1:11	correct	0	1	0	JCommTable5.R1C0	21	AD JCommTable5.R1C0	21	Single-KC	292	0.9609791569439231
14784	293	Streak Agent(7)	AD 6_7_plus_1_6	4	JCommTable5.R0C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable5.R0C0	21	AD JCommTable5.R0C0	21	Single-KC	293	0.9421871725151411
14785	294	Streak Agent(7)	AD 6_7_plus_1_6	4	JCommTable6.R0C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable6.R0C0	58	AD JCommTable6.R0C0	31	Single-KC	294	0.8954296981552752
14786	295	Streak Agent(7)	AD 6_7_plus_1_6	4	JCommTable6.R1C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable6.R1C0	61	AD JCommTable6.R1C0	34	Single-KC	295	0.912543195984837
14787	296	Streak Agent(7)	AD 6_7_plus_1_6	4	done	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	done	50	AD done	23	Single-KC	296	0.9999976034557632
14788	297	Streak Agent(7)	M 5_6_times_1_7	1	JCommTable6.R1C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable6.R1C0	62	M  JCommTable6.R1C0	19	Single-KC	297	0.9715244163513989
14789	298	Streak Agent(7)	M 5_6_times_1_7	1	JCommTable4.R1C0	1/1/1970 1:12	1/1/1970 1:12		1/1/1970 1:12	incorrect	1	0	0	JCommTable4.R1C0	31	M  JCommTable4.R1C0	7	Single-KC	298	6.431361515106186e-16
14790	299	Streak Agent(7)	M 5_6_times_1_7	1	JCommTable6.R0C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	hint	0	1	1	JCommTable6.R0C0	59	M  JCommTable6.R0C0	19	Single-KC	299	0.9499208528487934
14791	300	Streak Agent(7)	M 5_6_times_1_7	1	done	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	done	51	M  done	19	Single-KC	300	0.999972592675435
14792	301	Streak Agent(7)	M 4_5_times_3_10	2	JCommTable6.R1C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable6.R1C0	63	M  JCommTable6.R1C0	20	Single-KC	301	0.9769107779320804
14793	302	Streak Agent(7)	M 4_5_times_3_10	2	JCommTable6.R0C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable6.R0C0	60	M  JCommTable6.R0C0	20	Single-KC	302	0.9586341787071769
14794	303	Streak Agent(7)	M 4_5_times_3_10	2	done	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	done	52	M  done	20	Single-KC	303	0.9999857812394997
14795	304	Streak Agent(7)	M 1_3_times_4_9	2	JCommTable6.R1C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable6.R1C0	64	M  JCommTable6.R1C0	21	Single-KC	304	0.9812978839687037
14796	305	Streak Agent(7)	M 1_3_times_4_9	2	JCommTable6.R0C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable6.R0C0	61	M  JCommTable6.R0C0	21	Single-KC	305	0.9658859083437998
14797	306	Streak Agent(7)	M 1_3_times_4_9	2	done	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	done	53	M  done	21	Single-KC	306	0.9999926234366078
14798	307	Streak Agent(7)	M 1_3_times_3_2	1	JCommTable6.R1C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable6.R1C0	65	M  JCommTable6.R1C0	22	Single-KC	307	0.9848643256099945
14799	308	Streak Agent(7)	M 1_3_times_3_2	1	JCommTable6.R0C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable6.R0C0	62	M  JCommTable6.R0C0	22	Single-KC	308	0.9719036166543172
14800	309	Streak Agent(7)	M 1_3_times_3_2	1	done	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	done	54	M  done	22	Single-KC	309	0.9999961731187245
14801	310	Streak Agent(7)	AS 5_4_plus_3_4	2	JCommTable6.R0C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable6.R0C0	63	AS JCommTable6.R0C0	10	Single-KC	310	0.9673591165760557
14802	311	Streak Agent(7)	AS 5_4_plus_3_4	2	JCommTable6.R1C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	incorrect	1	1	0	JCommTable6.R1C0	66	AS JCommTable6.R1C0	10	Single-KC	311	0.9874781460572315
14803	312	Streak Agent(7)	AS 5_4_plus_3_4	2	done	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	done	55	AS done	10	Single-KC	312	0.9998322921511802
14804	313	Streak Agent(7)	AS 2_3_plus_4_3	2	JCommTable6.R0C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable6.R0C0	64	AS JCommTable6.R0C0	11	Single-KC	313	0.9816550761780977
14805	314	Streak Agent(7)	AS 2_3_plus_4_3	2	JCommTable6.R1C0	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	1/1/1970 1:12	correct	0	1	0	JCommTable6.R1C0	67	AS JCommTable6.R1C0	11	Single-KC	314	0.993703319771017
14806	315	Streak Agent(7)	AS 2_3_plus_4_3	2	done	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	done	56	AS done	11	Single-KC	315	0.9999366734937649
14807	316	Streak Agent(7)	AS 5_4_plus_3_4	3	JCommTable6.R0C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R0C0	65	AS JCommTable6.R0C0	12	Single-KC	316	0.9897560375909108
14808	317	Streak Agent(7)	AS 5_4_plus_3_4	3	JCommTable6.R1C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R1C0	68	AS JCommTable6.R1C0	12	Single-KC	317	0.9968435735902932
14809	318	Streak Agent(7)	AS 5_4_plus_3_4	3	done	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	done	57	AS done	12	Single-KC	318	0.9999760894563969
14810	319	Streak Agent(7)	AS 2_5_plus_4_5	1	JCommTable6.R1C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R1C0	69	AS JCommTable6.R1C0	13	Single-KC	319	0.9984202230196755
14811	320	Streak Agent(7)	AS 2_5_plus_4_5	1	JCommTable6.R0C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	hint	0	1	1	JCommTable6.R0C0	66	AS JCommTable6.R0C0	13	Single-KC	320	0.9943004538495217
14812	321	Streak Agent(7)	AS 2_5_plus_4_5	1	done	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	done	58	AS done	13	Single-KC	321	0.9999909721836445
14813	322	Streak Agent(7)	AS 3_7_plus_4_7	1	JCommTable6.R0C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R0C0	67	AS JCommTable6.R0C0	14	Single-KC	322	0.9968353267368388
14814	323	Streak Agent(7)	AS 3_7_plus_4_7	1	JCommTable6.R1C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R1C0	70	AS JCommTable6.R1C0	14	Single-KC	323	0.9992099530139522
14815	324	Streak Agent(7)	AS 3_7_plus_4_7	1	done	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	done	59	AS done	14	Single-KC	324	0.9999965914320267
14816	325	Streak Agent(7)	AS 7_9_plus_4_9	3	JCommTable6.R1C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R1C0	71	AS JCommTable6.R1C0	15	Single-KC	325	0.9996050534091311
14817	326	Streak Agent(7)	AS 7_9_plus_4_9	3	JCommTable6.R0C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R0C0	68	AS JCommTable6.R0C0	15	Single-KC	326	0.9982448051469803
14818	327	Streak Agent(7)	AS 7_9_plus_4_9	3	done	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	done	60	AS done	15	Single-KC	327	0.9999987130559005
14819	328	Streak Agent(7)	AS 2_9_plus_3_9	1	JCommTable6.R1C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R1C0	72	AS JCommTable6.R1C0	16	Single-KC	328	0.9998026041821707
14820	329	Streak Agent(7)	AS 2_9_plus_3_9	1	JCommTable6.R0C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R0C0	69	AS JCommTable6.R0C0	16	Single-KC	329	0.9990271443916279
14821	330	Streak Agent(7)	AS 2_9_plus_3_9	1	done	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	done	61	AS done	16	Single-KC	330	0.9999995141000734
14822	331	Streak Agent(7)	M 2_8_times_3_7	2	JCommTable6.R1C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R1C0	73	M  JCommTable6.R1C0	23	Single-KC	331	0.9877591405272225
14823	332	Streak Agent(7)	M 2_8_times_3_7	2	JCommTable6.R0C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R0C0	70	M  JCommTable6.R0C0	23	Single-KC	332	0.9768852077435145
14824	333	Streak Agent(7)	M 2_8_times_3_7	2	done	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	done	62	M  done	23	Single-KC	333	0.9999980146587913
14825	334	Streak Agent(7)	M 5_6_times_2_3	1	JCommTable6.R1C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R1C0	74	M  JCommTable6.R1C0	24	Single-KC	334	0.9901058618113097
14826	335	Streak Agent(7)	M 5_6_times_2_3	1	JCommTable6.R0C0	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	JCommTable6.R0C0	71	M  JCommTable6.R0C0	24	Single-KC	335	0.9810008108236757
14827	336	Streak Agent(7)	M 5_6_times_2_3	1	done	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	1/1/1970 1:13	correct	0	1	0	done	63	M  done	24	Single-KC	336	0.999998970029134
14828	337	Streak Agent(7)	M 3_2_times_1_3	1	JCommTable6.R0C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable6.R0C0	72	M  JCommTable6.R0C0	25	Single-KC	337	0.9843953336708485
14829	338	Streak Agent(7)	M 3_2_times_1_3	1	JCommTable6.R1C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable6.R1C0	75	M  JCommTable6.R1C0	25	Single-KC	338	0.9920063290311941
14830	339	Streak Agent(7)	M 3_2_times_1_3	1	done	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	done	64	M  done	25	Single-KC	339	0.9999994656638906
14831	340	Streak Agent(7)	AD 5_3_plus_9_8	2	JCommTable8.R0C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable8.R0C0	25	AD JCommTable8.R0C0	22	Single-KC	340	0.999997672333998
14832	341	Streak Agent(7)	AD 5_3_plus_9_8	2	JCommTable6.R0C0	1/1/1970 1:14	1/1/1970 1:14		1/1/1970 1:14	incorrect	1	0	0	JCommTable6.R0C0	73	AD JCommTable6.R0C0	32	Single-KC	341	0.9069150038143765
14833	342	Streak Agent(7)	AD 5_3_plus_9_8	2	JCommTable4.R1C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable4.R1C0	32	AD JCommTable4.R1C0	24	Single-KC	342	0.9993374755977668
14834	343	Streak Agent(7)	AD 5_3_plus_9_8	2	JCommTable4.R0C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable4.R0C0	32	AD JCommTable4.R0C0	27	Single-KC	343	0.9968913824595956
14835	344	Streak Agent(7)	AD 5_3_plus_9_8	2	JCommTable6.R0C0	1/1/1970 1:14	1/1/1970 1:14		1/1/1970 1:14	incorrect	1	0	0	JCommTable6.R0C0	74	AD JCommTable6.R0C0	33	Single-KC	344	0.9172554094593937
14836	345	Streak Agent(7)	AD 5_3_plus_9_8	2	JCommTable5.R1C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable5.R1C0	22	AD JCommTable5.R1C0	22	Single-KC	345	0.9681852908199596
14837	346	Streak Agent(7)	AD 5_3_plus_9_8	2	JCommTable5.R0C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable5.R0C0	22	AD JCommTable5.R0C0	22	Single-KC	346	0.9526151168100844
14838	347	Streak Agent(7)	AD 5_3_plus_9_8	2	JCommTable6.R0C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable6.R0C0	75	AD JCommTable6.R0C0	34	Single-KC	347	0.926540186534654
14839	348	Streak Agent(7)	AD 5_3_plus_9_8	2	JCommTable6.R1C0	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	JCommTable6.R1C0	76	AD JCommTable6.R1C0	35	Single-KC	348	0.9220007490965199
14840	349	Streak Agent(7)	AD 5_3_plus_9_8	2	done	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	1/1/1970 1:14	correct	0	1	0	done	65	AD done	24	Single-KC	349	0.9999987452118944
